Event,I_Injected(pA),Event start ,Event end ,Ramp_start,Ramp_end,filename,state
15.0,165.0,1481.90002441406,1487.30004882812,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1512.90002441406,1518.40002441406,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1545.40002441406,1551.19995117187,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1577.59997558593,1583.59997558593,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1607.19995117187,1613.5,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1637.69995117187,1643.80004882812,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1671.40002441406,1677.80004882812,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1706.69995117187,1712.80004882812,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1744.0,1750.40002441406,1080.0,2080.0,S1C1 23112023.xlsx,Pre
15.0,165.0,1777.09997558593,1782.19995117187,1080.0,2080.0,S1C1 23112023.xlsx,Pre
4.0,55.0,1899.19995117187,1902.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
4.0,55.0,2073.30004882812,2076.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
5.0,65.0,1787.40002441406,1790.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
5.0,65.0,1953.0,1956.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
5.0,65.0,2046.5,2050.10009765625,1080.0,2080.0,S1C2 05012024.xlsx,Pre
6.0,75.0,1725.80004882812,1729.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
6.0,75.0,1864.80004882812,1868.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
6.0,75.0,2069.30004882812,2072.89990234375,1080.0,2080.0,S1C2 05012024.xlsx,Pre
7.0,85.0,1617.30004882812,1620.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
7.0,85.0,1776.40002441406,1779.90002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
7.0,85.0,1874.80004882812,1878.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
7.0,85.0,2025.5,2029.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
8.0,95.0,1573.19995117187,1576.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
8.0,95.0,1731.80004882812,1735.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
8.0,95.0,1809.5,1813.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
8.0,95.0,1900.0,1903.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
8.0,95.0,1954.30004882812,1957.90002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
8.0,95.0,2033.09997558593,2036.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
9.0,105.0,1543.30004882812,1546.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
9.0,105.0,1647.80004882812,1651.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
9.0,105.0,1767.5,1771.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
9.0,105.0,1851.5,1855.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
9.0,105.0,1907.19995117187,1910.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
9.0,105.0,1951.09997558593,1954.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
9.0,105.0,1992.09997558593,1995.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
9.0,105.0,2067.5,2071.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
10.0,115.0,1534.59997558593,1538.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
10.0,115.0,1650.30004882812,1653.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
10.0,115.0,1739.59997558593,1743.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
10.0,115.0,1827.40002441406,1831.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
10.0,115.0,1885.90002441406,1889.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
10.0,115.0,1925.69995117187,1929.5,1080.0,2080.0,S1C2 05012024.xlsx,Pre
10.0,115.0,2004.40002441406,2008.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,1491.09997558593,1494.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,1581.59997558593,1585.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,1703.59997558593,1707.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,1764.40002441406,1768.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,1801.0,1804.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,1839.90002441406,1843.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,1879.40002441406,1883.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,1984.19995117187,1988.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
11.0,125.0,2017.30004882812,2021.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1414.09997558593,1417.5,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1533.90002441406,1537.40002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1616.5,1620.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1659.19995117187,1662.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1699.19995117187,1702.90002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1809.5,1813.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1882.90002441406,1886.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1917.59997558593,1921.40002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1944.19995117187,1948.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1972.40002441406,1976.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,1998.30004882812,2002.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,2032.69995117187,2036.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
12.0,135.0,2057.0,2060.89990234375,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1448.59997558593,1452.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1542.59997558593,1546.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1597.09997558593,1600.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1705.59997558593,1709.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1752.5,1756.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1789.69995117187,1793.40002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1819.5,1823.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1910.5,1914.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1940.59997558593,1944.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1968.5,1972.40002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,1991.5,1995.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,2015.19995117187,2019.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,2042.90002441406,2046.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
13.0,145.0,2073.60009765625,2077.60009765625,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1427.30004882812,1430.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1494.40002441406,1497.90002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1546.40002441406,1550.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1627.30004882812,1631.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1665.19995117187,1668.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1694.0,1697.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1729.90002441406,1733.69995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1758.09997558593,1761.90002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1790.59997558593,1794.40002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1867.19995117187,1871.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1902.5,1906.40002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1927.09997558593,1931.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1954.59997558593,1958.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,1984.59997558593,1988.59997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,2007.09997558593,2011.09997558593,1080.0,2080.0,S1C2 05012024.xlsx,Pre
14.0,155.0,2031.19995117187,2035.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1367.09997558593,1370.5,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1456.40002441406,1459.90002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1527.30004882812,1530.90002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1568.69995117187,1572.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1610.19995117187,1614.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1704.59997558593,1708.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1733.5,1737.40002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1760.0,1763.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1787.90002441406,1791.80004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1825.40002441406,1829.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1848.40002441406,1852.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1876.90002441406,1880.90002441406,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1904.0,1908.0,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1933.30004882812,1937.30004882812,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1964.19995117187,1968.19995117187,1080.0,2080.0,S1C2 05012024.xlsx,Pre
15.0,165.0,1987.5,1991.5,1080.0,2080.0,S1C2 05012024.xlsx,Pre
1.0,25.0,1456.30004882812,1459.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
2.0,35.0,1501.40002441406,1504.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
2.0,35.0,1545.59997558593,1548.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
2.0,35.0,1597.90002441406,1601.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
3.0,45.0,1656.90002441406,1660.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
3.0,45.0,1710.30004882812,1713.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
3.0,45.0,1755.80004882812,1759.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
3.0,45.0,1805.69995117187,1809.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
4.0,55.0,1849.40002441406,1852.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
4.0,55.0,1885.59997558593,1889.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
4.0,55.0,1923.09997558593,1926.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
4.0,55.0,1962.69995117187,1966.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
4.0,55.0,2002.0,2005.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
5.0,65.0,2037.09997558593,2040.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
5.0,65.0,2071.60009765625,2075.10009765625,1080.0,2080.0,S1C1 05012024.xlsx,Pre
5.0,65.0,1453.30004882812,1456.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
5.0,65.0,1508.90002441406,1512.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
5.0,65.0,1546.19995117187,1549.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
5.0,65.0,1582.19995117187,1585.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
5.0,65.0,1622.0,1625.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1665.30004882812,1668.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1703.0,1706.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1738.90002441406,1742.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1774.59997558593,1778.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1813.40002441406,1816.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1855.0,1858.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1889.69995117187,1893.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1928.30004882812,1931.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
6.0,75.0,1962.90002441406,1966.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,1993.0,1996.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,2025.5,2029.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,2057.80004882812,2061.39990234375,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,1388.69995117187,1391.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,1429.69995117187,1433.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,1475.80004882812,1479.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,1514.30004882812,1517.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,1552.30004882812,1555.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,1599.80004882812,1603.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
7.0,85.0,1641.30004882812,1644.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1682.19995117187,1685.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1718.19995117187,1721.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1750.09997558593,1753.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1781.69995117187,1785.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1814.19995117187,1817.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1844.90002441406,1848.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1874.69995117187,1878.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1905.5,1909.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1933.80004882812,1937.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1960.90002441406,1964.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
8.0,95.0,1991.59997558593,1995.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,2021.0,2024.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,2048.19995117187,2051.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,2077.0,2080.10009765625,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1347.80004882812,1351.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1389.59997558593,1392.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1426.90002441406,1430.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1461.69995117187,1465.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1495.40002441406,1498.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1527.59997558593,1531.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1561.90002441406,1565.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1593.40002441406,1596.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1622.80004882812,1626.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
9.0,105.0,1651.30004882812,1654.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1685.19995117187,1688.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1714.90002441406,1718.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1745.90002441406,1749.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1775.30004882812,1778.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1800.90002441406,1804.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1826.59997558593,1830.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1854.40002441406,1858.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1880.0,1883.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1904.5,1908.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1929.59997558593,1933.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1953.80004882812,1957.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,1982.40002441406,1986.0,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,2008.0,2011.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
10.0,115.0,2031.09997558593,2034.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,2054.60009765625,2058.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1335.80004882812,1339.0,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1388.09997558593,1391.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1421.19995117187,1424.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1454.90002441406,1458.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1486.80004882812,1490.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1521.90002441406,1525.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1560.09997558593,1563.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1591.19995117187,1594.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1623.40002441406,1626.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1653.90002441406,1657.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1681.90002441406,1685.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1709.0,1712.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1739.09997558593,1742.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1765.5,1769.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1793.69995117187,1797.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
11.0,125.0,1820.90002441406,1824.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1845.90002441406,1849.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1871.30004882812,1874.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1896.80004882812,1900.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1921.5,1925.0,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1944.5,1948.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1968.19995117187,1971.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1997.90002441406,2001.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,2022.40002441406,2026.0,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,2045.0,2048.60009765625,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,2069.69995117187,2073.39990234375,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1336.90002441406,1340.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1378.90002441406,1382.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1419.59997558593,1422.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1447.59997558593,1451.0,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1480.5,1483.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1508.40002441406,1511.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1537.80004882812,1541.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
12.0,135.0,1565.69995117187,1569.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1595.30004882812,1598.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1621.80004882812,1625.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1650.19995117187,1653.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1677.69995117187,1681.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1701.30004882812,1704.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1725.0,1728.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1750.5,1754.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1775.0,1778.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1800.40002441406,1804.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1822.30004882812,1826.0,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1851.80004882812,1855.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1873.59997558593,1877.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1897.80004882812,1901.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1920.5,1924.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1944.5,1948.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1970.40002441406,1974.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,1992.69995117187,1996.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,2016.40002441406,2020.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,2039.59997558593,2043.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
13.0,145.0,2061.19995117187,2064.89990234375,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1302.40002441406,1305.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1351.09997558593,1354.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1380.30004882812,1383.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1410.40002441406,1413.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1440.69995117187,1444.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1469.19995117187,1472.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1497.0,1500.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1523.69995117187,1527.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1548.80004882812,1552.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1576.19995117187,1579.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1603.69995117187,1607.30004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1628.09997558593,1631.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1654.59997558593,1658.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1680.0,1683.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1710.90002441406,1714.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1734.80004882812,1738.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1759.40002441406,1763.09997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1783.80004882812,1787.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1809.19995117187,1812.90002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1835.0,1838.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1857.09997558593,1860.80004882812,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1880.69995117187,1884.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
14.0,155.0,1904.90002441406,1908.59997558593,1080.0,2080.0,S1C1 05012024.xlsx,Pre
15.0,165.0,1928.80004882812,1932.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
15.0,165.0,1952.59997558593,1956.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
15.0,165.0,1973.69995117187,1977.40002441406,1080.0,2080.0,S1C1 05012024.xlsx,Pre
15.0,165.0,1996.19995117187,2000.0,1080.0,2080.0,S1C1 05012024.xlsx,Pre
15.0,165.0,2018.69995117187,2022.5,1080.0,2080.0,S1C1 05012024.xlsx,Pre
15.0,165.0,2041.5,2045.19995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
15.0,165.0,2067.60009765625,2071.39990234375,1080.0,2080.0,S1C1 05012024.xlsx,Pre
15.0,165.0,1291.5,1294.69995117187,1080.0,2080.0,S1C1 05012024.xlsx,Pre
