,Name,total_area
133,"Entorhinal area, lateral part, layer 6a",1129981.3
134,Epithalamus,5912001.3
135,Ethmoid nucleus of the thalamus,1944572.67
136,Fasciola cinerea,536596.8
137,Field CA1,50483333.4
138,Field CA2,3949020.9
139,Field CA3,43224567.8
140,Fields of Forel,1953815.6
141,Fundus of striatum,3197901.4
142,"Geniculate group, dorsal thalamus",8906754.1
143,"Geniculate group, ventral thalamus",4226120.3
144,"Globus pallidus, external segment",12313528.7
145,"Globus pallidus, internal segment",3391730.0
146,Gustatory areas,11791250.9
147,"Gustatory areas, layer 1",1094302.0
148,"Gustatory areas, layer 2/3",2247058.2
149,"Gustatory areas, layer 4",996923.8
150,"Gustatory areas, layer 5",3712283.8
151,"Gustatory areas, layer 6a",3434453.8
152,"Gustatory areas, layer 6b",306229.0
153,Hippocampal formation,144138748.4
154,Hippocampal region,128481584.6
155,Hippocampo-amygdalar transition area,421078.9
156,Hypothalamic lateral zone,45265116.8
157,Hypothalamic medial zone,31214503.7
158,Hypothalamus,126558018.6
159,Induseum griseum,1056007.2
160,Interanterodorsal nucleus of the thalamus,1151819.4
161,Interanteromedial nucleus of the thalamus,444318.9
162,Interbrain,292500100.2
163,Intercalated amygdalar nucleus,1337116.1
164,Interfascicular nucleus raphe,109198.6
165,Intergeniculate leaflet of the lateral geniculate complex,550559.2
166,Intermediate geniculate nucleus,179767.8
167,Intermediodorsal nucleus of the thalamus,1510040.4
168,Interpeduncular nucleus,158877.4
169,"Interpeduncular nucleus, rostral",85891.1
170,"Interpeduncular nucleus, rostrolateral",72986.2
171,Interstitial nucleus of Cajal,212496.2
172,Intralaminar nuclei of the dorsal thalamus,12453582.5
173,Isocortex,576147211.7
174,Lateral amygdalar nucleus,6483632.0
175,Lateral dorsal nucleus of thalamus,8788986.4
176,Lateral group of the dorsal thalamus,23836960.3
177,Lateral habenula,3031156.3
178,Lateral hypothalamic area,16533702.0
179,Lateral mammillary nucleus,588466.3
180,Lateral posterior nucleus of the thalamus,9830651.1
181,Lateral preoptic area,4132404.0
182,Lateral septal complex,30606901.3
183,Lateral septal nucleus,26495959.9
184,"Lateral septal nucleus, caudal (caudodorsal) part",4530141.1
185,"Lateral septal nucleus, rostral (rostroventral) part",16463439.5
186,"Lateral septal nucleus, ventral part",5502387.8
187,Lateral terminal nucleus of the accessory optic tract,138841.7
188,Magnocellular nucleus,2618627.6
189,Mammillary body,6813619.1
190,Medial accesory oculomotor nucleus,45712.0
191,Medial amygdalar nucleus,15718705.5
192,Medial geniculate complex,3011561.8
193,"Medial geniculate complex, dorsal part",441417.6
194,"Medial geniculate complex, medial part",1459068.3
195,"Medial geniculate complex, ventral part",1111076.0
196,Medial group of the dorsal thalamus,17850376.2
197,Medial habenula,2880845.2
198,Medial mammillary nucleus,3529300.8
199,"Medial mammillary nucleus, dorsal part",425794.7
200,"Medial mammillary nucleus, lateral part",1416601.1
201,"Medial mammillary nucleus, medial part",982773.02
202,"Medial mammillary nucleus, median part",516351.8
203,"Medial mammillary nucleus, posterior part",187801.7
204,Medial preoptic area,4525996.2
205,Medial preoptic nucleus,3673083.6
206,Medial pretectal area,422605.5
207,Medial septal complex,8967931.5
208,Medial septal nucleus,3573177.1
209,Medial terminal nucleus of the accessory optic tract,159533.1
210,Median eminence,917177.9
211,Median preoptic nucleus,340702.8
212,Mediodorsal nucleus of thalamus,12235959.4
213,Midbrain,61539675.9
214,Midbrain raphe nuclei,317240.9
215,Midbrain reticular nucleus,7225146.399999999
