,Name,total_area
113,"Dorsal part of the lateral geniculate complex, shell",1691502.0
114,Dorsal premammillary nucleus,1037490.0
115,Dorsal terminal nucleus of the accessory optic tract,14126.0
116,Dorsomedial nucleus of the hypothalamus,2809991.8
117,Ectorhinal area,9653096.2
118,Ectorhinal area/Layer 1,1303330.1
119,Ectorhinal area/Layer 2/3,2552161.9
120,Ectorhinal area/Layer 5,3073764.1
121,Ectorhinal area/Layer 6a,2402577.7
122,Ectorhinal area/Layer 6b,321261.0
123,Edinger-Westphal nucleus,58425.5
124,Endopiriform nucleus,18283781.5
125,"Endopiriform nucleus, dorsal part",11428600.47
126,"Endopiriform nucleus, ventral part",6855180.1
127,Entorhinal area,11032468.7
128,"Entorhinal area, lateral part",11032468.7
129,"Entorhinal area, lateral part, layer 1",1750139.3
130,"Entorhinal area, lateral part, layer 2",2520092.0
131,"Entorhinal area, lateral part, layer 3",2623934.3
132,"Entorhinal area, lateral part, layer 5",2905597.2
133,"Entorhinal area, lateral part, layer 6a",1232706.9
134,Epithalamus,5702766.2
135,Ethmoid nucleus of the thalamus,1976138.78
136,Fasciola cinerea,529078.3
137,Field CA1,57257986.95
138,Field CA2,3789166.6
139,Field CA3,44534605.3
140,Fields of Forel,1960322.8
141,Fundus of striatum,3334826.4
142,"Geniculate group, dorsal thalamus",9666004.38
143,"Geniculate group, ventral thalamus",4189836.6
144,"Globus pallidus, external segment",12565407.0
145,"Globus pallidus, internal segment",3316681.7
146,Gustatory areas,11461472.7
147,"Gustatory areas, layer 1",1072408.8
148,"Gustatory areas, layer 2/3",2212788.82
149,"Gustatory areas, layer 4",949479.84
150,"Gustatory areas, layer 5",3619690.8
151,"Gustatory areas, layer 6a",3296816.2
152,"Gustatory areas, layer 6b",310286.6
153,Hippocampal formation,159096547.8
154,Hippocampal region,140266881.9
155,Hippocampo-amygdalar transition area,363005.69999999995
156,Hypothalamic lateral zone,43622305.1
157,Hypothalamic medial zone,30564172.2
158,Hypothalamus,121124615.85
159,Induseum griseum,937786.3
160,Interanterodorsal nucleus of the thalamus,979161.3
161,Interanteromedial nucleus of the thalamus,354829.7
162,Interbrain,281203607.75
163,Intercalated amygdalar nucleus,1384378.9
164,Interfascicular nucleus raphe,140297.0
165,Intergeniculate leaflet of the lateral geniculate complex,544506.7
166,Intermediate geniculate nucleus,172666.5
167,Intermediodorsal nucleus of the thalamus,1493913.7
168,Interpeduncular nucleus,208612.8
169,"Interpeduncular nucleus, dorsolateral",104.48
170,"Interpeduncular nucleus, rostral",113856.6
171,"Interpeduncular nucleus, rostrolateral",94652.7
172,Interstitial nucleus of Cajal,333325.5
173,Intralaminar nuclei of the dorsal thalamus,11834218.200000001
174,Isocortex,587838214.5
175,Lateral amygdalar nucleus,6717949.8
176,Lateral dorsal nucleus of thalamus,8292652.9
177,Lateral group of the dorsal thalamus,24028505.599999998
178,Lateral habenula,2962502.0
179,Lateral hypothalamic area,15645381.9
180,Lateral mammillary nucleus,596810.8
181,Lateral posterior nucleus of the thalamus,10014589.2
182,Lateral preoptic area,4357026.8
183,Lateral septal complex,28136871.1
184,Lateral septal nucleus,23931772.8
185,"Lateral septal nucleus, caudal (caudodorsal) part",4665900.4
186,"Lateral septal nucleus, rostral (rostroventral) part",14529381.4
187,"Lateral septal nucleus, ventral part",4736497.600000001
188,Lateral terminal nucleus of the accessory optic tract,117157.1
189,Lateral visual area,1215504.5
190,"Lateral visual area, layer 1",155718.2
191,"Lateral visual area, layer 2/3",265209.6
192,"Lateral visual area, layer 4",176354.1
193,"Lateral visual area, layer 5",338813.8
194,"Lateral visual area, layer 6a",228683.3
195,"Lateral visual area, layer 6b",50726.0
196,Laterointermediate area,441701.7
197,"Laterointermediate area, layer 1",62191.1
198,"Laterointermediate area, layer 2/3",99035.8
199,"Laterointermediate area, layer 4",52078.7
200,"Laterointermediate area, layer 5",134438.59999999998
201,"Laterointermediate area, layer 6a",76063.70000000001
202,"Laterointermediate area, layer 6b",17893.8
203,Magnocellular nucleus,2695395.8
204,Mammillary body,7198624.5
205,Medial accesory oculomotor nucleus,77051.4
206,Medial amygdalar nucleus,15409445.9
207,Medial geniculate complex,3750884.1
208,"Medial geniculate complex, dorsal part",697709.8
209,"Medial geniculate complex, medial part",1648734.0
210,"Medial geniculate complex, ventral part",1404441.3
211,Medial group of the dorsal thalamus,16200629.9
212,Medial habenula,2740264.0
213,Medial mammillary nucleus,3604666.7
214,"Medial mammillary nucleus, dorsal part",425614.82
215,"Medial mammillary nucleus, lateral part",1402955.7
216,"Medial mammillary nucleus, medial part",1033805.0
217,"Medial mammillary nucleus, median part",644409.1
218,"Medial mammillary nucleus, posterior part",98022.1
219,Medial preoptic area,4359012.7
220,Medial preoptic nucleus,3663364.8
221,Medial pretectal area,376892.0
222,Medial septal complex,8648535.2
223,Medial septal nucleus,3221839.9
224,Medial terminal nucleus of the accessory optic tract,205003.3
225,Median eminence,717883.11
226,Median preoptic nucleus,304143.5
227,Mediodorsal nucleus of thalamus,11046445.77
228,Midbrain,72158241.6
229,Midbrain raphe nuclei,445314.10000000003
230,Midbrain reticular nucleus,8971002.8
231,"Midbrain, behavioral state related",1380480.1
232,"Midbrain, motor related",46236399.3
233,"Midbrain, sensory related",2325741.6
234,Midline group of the dorsal thalamus,10672519.2
235,Nucleus accumbens,23369182.9
236,Nucleus of Darkschewitsch,380907.9
237,Nucleus of reuniens,3773912.2
238,Nucleus of the lateral olfactory tract,2228937.0
239,"Nucleus of the lateral olfactory tract, layer 3",406074.5
240,"Nucleus of the lateral olfactory tract, molecular layer",786599.7
241,"Nucleus of the lateral olfactory tract, pyramidal layer",1036263.7999999999
242,Nucleus of the optic tract,1751724.1
243,Nucleus of the posterior commissure,2687462.2
244,Olfactory areas,111215284.2
245,Olfactory tubercle,23178760.0
246,Olivary pretectal nucleus,484944.0
247,Pallidum,72107460.5
248,"Pallidum, caudal region",11304187.9
249,"Pallidum, dorsal region",15882087.9
250,"Pallidum, medial region",11617631.8
251,"Pallidum, ventral region",24265421.3
252,Paracentral nucleus,1876703.7
253,Parafascicular nucleus,3774350.5
254,Parastrial nucleus,721695.98
255,Parasubthalamic nucleus,1178204.0
256,Parataenial nucleus,2145289.6
257,Paraventricular hypothalamic nucleus,1814344.9
258,"Paraventricular hypothalamic nucleus, descending division",1245724.9
259,Paraventricular nucleus of the thalamus,4038570.1
260,PathAnnotationObject,3355423124.8
261,Periaqueductal gray,6388080.0
262,Perifornical nucleus,1788124.8
263,Peripeduncular nucleus,188119.0
264,Perireunensis nucleus,1213768.9
265,Perirhinal area,3549023.5
266,"Perirhinal area, layer 1",1096321.9
267,"Perirhinal area, layer 2/3",1630329.2
268,"Perirhinal area, layer 5",704442.2
269,"Perirhinal area, layer 6a",103162.33
270,"Perirhinal area, layer 6b",14770.52
271,"Periventricular hypothalamic nucleus, anterior part",563686.2
272,"Periventricular hypothalamic nucleus, intermediate part",1676702.6
273,"Periventricular hypothalamic nucleus, posterior part",810512.2
274,"Periventricular hypothalamic nucleus, preoptic part",1584483.7
275,Periventricular region,16651107.5
276,Periventricular zone,6965819.899999999
277,Piriform area,72243709.8
278,Piriform-amygdalar area,9026150.8
279,Posterior amygdalar nucleus,5785449.4
280,Posterior auditory area,3504007.5
281,"Posterior auditory area, layer 1",608341.9
282,"Posterior auditory area, layer 2/3",841920.5
283,"Posterior auditory area, layer 4",409911.6
284,"Posterior auditory area, layer 5",1063267.6
285,"Posterior auditory area, layer 6a",475296.0
286,"Posterior auditory area, layer 6b",105269.6
287,Posterior complex of the thalamus,9857930.7
288,Posterior hypothalamic nucleus,5194313.6
289,Posterior intralaminar thalamic nucleus,588748.0
290,Posterior limiting nucleus of the thalamus,1275698.0
291,Posterior parietal association areas,19484062.6
292,Posterior pretectal nucleus,1294168.5
293,Posterior triangular thalamic nucleus,1990206.6
294,Posterodorsal preoptic nucleus,97699.39
295,Postpiriform transition area,2998924.5
296,Postsubiculum,408325.8
297,Precommissural nucleus,1386534.7
298,Preparasubthalamic nucleus,117128.7
299,Pretectal region,17373819.2
300,Primary auditory area,16081223.5
301,"Primary auditory area, layer 1",2778004.3
302,"Primary auditory area, layer 2/3",3536063.7
303,"Primary auditory area, layer 4",1747650.4
304,"Primary auditory area, layer 5",5367175.8
305,"Primary auditory area, layer 6a",2238557.5
306,"Primary auditory area, layer 6b",413772.2
307,Primary motor area,43101057.1
308,"Primary motor area, Layer 1",3862990.7
309,"Primary motor area, Layer 2/3",11689458.75
310,"Primary motor area, Layer 5",11824477.6
311,"Primary motor area, Layer 6a",14591950.7
312,"Primary motor area, Layer 6b",1132180.1
313,Primary somatosensory area,182790735.4
314,"Primary somatosensory area, barrel field",49798808.4
315,"Primary somatosensory area, barrel field, layer 1",6585982.0
316,"Primary somatosensory area, barrel field, layer 2/3",11925688.2
317,"Primary somatosensory area, barrel field, layer 4",10107571.8
318,"Primary somatosensory area, barrel field, layer 5",9585948.1
319,"Primary somatosensory area, barrel field, layer 6a",10409884.5
320,"Primary somatosensory area, barrel field, layer 6b",1183745.8
321,"Primary somatosensory area, lower limb",19048746.7
322,"Primary somatosensory area, lower limb, layer 1",2408064.3
323,"Primary somatosensory area, lower limb, layer 2/3",5216257.0
324,"Primary somatosensory area, lower limb, layer 4",2208486.0
325,"Primary somatosensory area, lower limb, layer 5",4510978.9
326,"Primary somatosensory area, lower limb, layer 6a",4297724.8
327,"Primary somatosensory area, lower limb, layer 6b",407235.28
328,"Primary somatosensory area, mouth",39713638.64
329,"Primary somatosensory area, mouth, layer 1",3875143.9
330,"Primary somatosensory area, mouth, layer 2/3",8026791.2299999995
331,"Primary somatosensory area, mouth, layer 4",6075265.9
332,"Primary somatosensory area, mouth, layer 5",8266808.4
333,"Primary somatosensory area, mouth, layer 6a",12574543.9
334,"Primary somatosensory area, mouth, layer 6b",895098.04
335,"Primary somatosensory area, nose",23307772.1
336,"Primary somatosensory area, nose, layer 1",3163391.6
337,"Primary somatosensory area, nose, layer 2/3",4977902.1
338,"Primary somatosensory area, nose, layer 4",4257778.27
339,"Primary somatosensory area, nose, layer 5",4388881.66
340,"Primary somatosensory area, nose, layer 6a",6116448.89
341,"Primary somatosensory area, nose, layer 6b",403382.5
342,"Primary somatosensory area, trunk",11335206.92
343,"Primary somatosensory area, trunk, layer 1",1674004.9
344,"Primary somatosensory area, trunk, layer 2/3",3421088.1
345,"Primary somatosensory area, trunk, layer 4",1238106.9
346,"Primary somatosensory area, trunk, layer 5",2845658.97
347,"Primary somatosensory area, trunk, layer 6a",1889387.0
348,"Primary somatosensory area, trunk, layer 6b",266961.42000000004
349,"Primary somatosensory area, unassigned",9925539.5
350,"Primary somatosensory area, unassigned, layer 1",1297918.4
351,"Primary somatosensory area, unassigned, layer 2/3",2604191.4
352,"Primary somatosensory area, unassigned, layer 4",1471739.3
353,"Primary somatosensory area, unassigned, layer 5",2023052.2
354,"Primary somatosensory area, unassigned, layer 6a",2336120.1
355,"Primary somatosensory area, unassigned, layer 6b",192518.2
356,"Primary somatosensory area, upper limb",29660953.8
357,"Primary somatosensory area, upper limb, layer 1",3510889.4
358,"Primary somatosensory area, upper limb, layer 2/3",7609954.7
359,"Primary somatosensory area, upper limb, layer 4",4118821.4
360,"Primary somatosensory area, upper limb, layer 5",6285762.53
361,"Primary somatosensory area, upper limb, layer 6a",7550948.62
362,"Primary somatosensory area, upper limb, layer 6b",584576.8
363,Primary visual area,15608490.3
364,"Primary visual area, layer 1",2507869.6
365,"Primary visual area, layer 2/3",4122192.3
366,"Primary visual area, layer 4",2297356.9
367,"Primary visual area, layer 5",3637495.5
368,"Primary visual area, layer 6a",2528326.1
369,"Primary visual area, layer 6b",515249.35
370,Prosubiculum,1749942.1
371,Red nucleus,828723.2
372,Reticular nucleus of the thalamus,12179973.1
373,Retrochiasmatic area,1314142.4
374,Retrohippocampal region,17767281.6
375,Retroparafascicular nucleus,520488.89999999997
376,Retrosplenial area,59919261.8
377,"Retrosplenial area, dorsal part",19994091.7
378,"Retrosplenial area, dorsal part, layer 1",3946717.7
379,"Retrosplenial area, dorsal part, layer 2/3",5297177.8
380,"Retrosplenial area, dorsal part, layer 5",6386064.2
381,"Retrosplenial area, dorsal part, layer 6a",4148812.6
382,"Retrosplenial area, dorsal part, layer 6b",215319.7
383,"Retrosplenial area, lateral agranular part",11700084.1
384,"Retrosplenial area, lateral agranular part, layer 1",2161805.4
385,"Retrosplenial area, lateral agranular part, layer 2/3",3175209.9
386,"Retrosplenial area, lateral agranular part, layer 5",3862054.09
387,"Retrosplenial area, lateral agranular part, layer 6a",2251246.8
388,"Retrosplenial area, lateral agranular part, layer 6b",249767.8
389,"Retrosplenial area, ventral part",28225089.3
390,"Retrosplenial area, ventral part, layer 1",5867600.6
391,"Retrosplenial area, ventral part, layer 2/3",6593412.1
392,"Retrosplenial area, ventral part, layer 5",10979871.41
393,"Retrosplenial area, ventral part, layer 6a",4424808.3
394,"Retrosplenial area, ventral part, layer 6b",359415.08
395,Rhomboid nucleus,708940.6
396,Root,1886481678.9
397,Rostral linear nucleus raphe,96403.8
398,"Rostrolateral area, layer 1",1352140.2
399,"Rostrolateral area, layer 2/3",2195002.4
400,"Rostrolateral area, layer 4",1159094.09
401,"Rostrolateral area, layer 5",1949962.1
402,"Rostrolateral area, layer 6a",1207662.2
403,"Rostrolateral area, layer 6b",229301.12
404,Rostrolateral visual area,8093163.3
405,Secondary motor area,23490007.3
406,"Secondary motor area, layer 1",3253388.7
407,"Secondary motor area, layer 2/3",5724726.3
408,"Secondary motor area, layer 5",7732960.2
409,"Secondary motor area, layer 6a",6523857.6
410,"Secondary motor area, layer 6b",255074.4
411,Septofimbrial nucleus,3917079.8
412,Septohippocampal nucleus,289153.2
413,Somatomotor areas,66591064.6
414,Somatosensory areas,252130511.75
415,Striatum,320197096.0
416,Striatum dorsal region,194279793.7
417,Striatum ventral region,49882767.9
418,Striatum-like amygdalar nuclei,30506074.9
419,Subcommissural organ,119129.98
420,Subfornical organ,187872.36
421,Subgeniculate nucleus,210298.9
422,Subiculum,4213538.6
423,Submedial nucleus of the thalamus,2446501.0
424,Subparafascicular area,880193.8
425,Subparafascicular nucleus,1600144.1
426,"Subparafascicular nucleus, magnocellular part",511217.8
427,"Subparafascicular nucleus, parvicellular part",1088926.3
428,Subparaventricular zone,1176407.95
429,Substantia innominata,21569988.6
430,"Substantia nigra, compact part",935165.9
431,"Substantia nigra, reticular part",4801103.5
432,Subthalamic nucleus,1381136.1
433,"Superior colliculus, motor related",5392951.9
434,"Superior colliculus, motor related, deep gray layer",244661.0
435,"Superior colliculus, motor related, deep white layer",95140.3
436,"Superior colliculus, motor related, intermediate gray layer",3455879.3000000003
437,"Superior colliculus, motor related, intermediate white layer",1597271.2000000002
438,"Superior colliculus, optic layer",884900.6000000001
439,"Superior colliculus, sensory related",2206611.0
440,"Superior colliculus, superficial gray layer",883477.0
441,"Superior colliculus, zonal layer",438220.80000000005
442,Supplemental somatosensory area,69339715.45
443,"Supplemental somatosensory area, layer 1",9485735.4
444,"Supplemental somatosensory area, layer 2/3",16497879.75
445,"Supplemental somatosensory area, layer 4",8966558.31
446,"Supplemental somatosensory area, layer 5",16840906.4
447,"Supplemental somatosensory area, layer 6a",15921275.1
448,"Supplemental somatosensory area, layer 6b",1627376.65
449,Suprachiasmatic nucleus,789644.8
450,Suprageniculate nucleus,904271.2999999999
451,Supramammillary nucleus,1991262.1
452,Supraoptic nucleus,341063.2
453,Temporal association areas,12903611.5
454,"Temporal association areas, layer 1",1990704.2
455,"Temporal association areas, layer 2/3",2794308.0
456,"Temporal association areas, layer 4",1115859.17
457,"Temporal association areas, layer 5",4028791.7
458,"Temporal association areas, layer 6a",2613685.5
459,"Temporal association areas, layer 6b",360258.4
460,Thalamus,160080300.3
461,"Thalamus, polymodal association cortex related",103500138.1
462,"Thalamus, sensory-motor cortex related",49744694.3
463,Triangular nucleus of septum,2969098.1
464,Tuberal nucleus,3844032.2
465,Tuberomammillary nucleus,1006035.2
466,"Tuberomammillary nucleus, dorsal part",227986.2
467,"Tuberomammillary nucleus, ventral part",778049.1
468,Vascular organ of the lamina terminalis,66018.0
469,Ventral anterior-lateral complex of the thalamus,6682485.1
470,Ventral auditory area,12538312.9
471,"Ventral auditory area, layer 1",1891999.0
472,"Ventral auditory area, layer 2/3",2679358.5
473,"Ventral auditory area, layer 4",1458655.7
474,"Ventral auditory area, layer 5",4169015.5
475,"Ventral auditory area, layer 6a",2029157.7
476,"Ventral auditory area, layer 6b",310127.93
477,Ventral group of the dorsal thalamus,37410213.6
478,Ventral medial nucleus of the thalamus,7070113.100000001
479,Ventral part of the lateral geniculate complex,3262364.9
480,Ventral posterior complex of the thalamus,21667407.7
481,Ventral posterolateral nucleus of the thalamus,6800212.8
482,"Ventral posterolateral nucleus of the thalamus, parvicellular part",724844.7
483,Ventral posteromedial nucleus of the thalamus,12688743.7
484,"Ventral posteromedial nucleus of the thalamus, parvicellular part",1453597.4
485,Ventral premammillary nucleus,1392013.6
486,Ventral tegmental area,2008540.9
487,Ventrolateral preoptic nucleus,519048.69999999995
488,Ventromedial hypothalamic nucleus,4365826.5
489,Ventromedial preoptic nucleus,428115.69999999995
490,Visceral area,17711362.5
491,"Visceral area, layer 1",2498868.6
492,"Visceral area, layer 2/3",4070937.1
493,"Visceral area, layer 4",1366057.5
494,"Visceral area, layer 5",5396254.8
495,"Visceral area, layer 6a",3976682.29
496,"Visceral area, layer 6b",402689.68
497,Visual areas,35214342.9
498,Xiphoid thalamic nucleus,714757.7
499,Zona incerta,13997243.4
500,alveus,8974011.2
501,amygdalar capsule,1300664.5
502,"anterior commissure, olfactory limb",2106346.5
503,"anterior commissure, temporal limb",1720035.1
504,auditory radiation,2971320.9
505,brachium of the superior colliculus,1325420.8
506,cerebal peduncle,3650639.5
507,cerebral aqueduct,23238.17
508,cerebral nuclei related,803912.7
509,cerebrum related,44086297.0
510,cervicothalamic tract,1446349.4
511,choroid plexus,6368374.1
512,cingulum bundle,9014685.0
513,columns of the fornix,2261921.4
514,commissural branch of stria terminalis,252673.3
515,corpus callosum,49786950.9
516,"corpus callosum, anterior forceps",4707982.1
517,"corpus callosum, body",24846544.07
518,"corpus callosum, extreme capsule",728881.35
519,"corpus callosum, posterior forceps",7705494.37
520,"corpus callosum, splenium",5927223.1
521,corticospinal tract,20194021.2
522,cranial nerves,16416834.3
523,dorsal fornix,312046.9
524,dorsal hippocampal commissure,4421058.21
525,dorsal roots,1446349.4
526,epithalamus related,4254625.8
527,external capsule,4315722.1
528,external medullary lamina of the thalamus,854643.1
529,extrapyramidal fiber systems,812070.3
530,fasciculus retroflexus,1337016.13
531,fiber tracts,172997312.8
532,fimbria,12651870.95
533,fornix system,29274197.75
534,genu of corpus callosum,5870823.5
535,habenular commissure,438249.0
536,hippocampal commissures,5011318.51
537,hypothalamus related,6274318.25
538,internal capsule,16543381.74
539,lateral forebrain bundle system,86034379.6
540,"lateral olfactory tract, body",2129352.2
541,"lateral olfactory tract, general",2129352.2
542,lateral ventricle,24702705.6
543,mammillary peduncle,98981.5
544,mammillary related,1432807.1
545,mammillotegmental tract,127719.6
546,mammillothalamic tract,948357.3
547,medial corticohypothalamic tract,63059.6
548,medial forebrain bundle,401473.26
549,medial forebrain bundle system,50360615.3
550,medial lemniscus,1446349.4
551,medial longitudinal fascicle,277.82
552,nigrostriatal tract,803912.7
553,oculomotor nerve,521954.52
554,olfactory nerve,4235699.1
555,optic chiasm,2772047.6
556,optic nerve,10212833.5
557,optic radiation,12227430.6
558,optic tract,5349430.9
559,postcommissural fornix,2324981.0
560,posterior commissure,521676.7
561,posteromedial visual area,6209265.4
562,"posteromedial visual area, layer 1",1078294.3
563,"posteromedial visual area, layer 2/3",1651515.6
564,"posteromedial visual area, layer 4",601301.8
565,"posteromedial visual area, layer 5",1694278.3
566,"posteromedial visual area, layer 6a",990149.0
567,"posteromedial visual area, layer 6b",193726.31
568,principal mammillary tract,257748.6
569,root,1886498552.1
570,rubrospinal tract,8157.6
571,stria medullaris,2479361.0
572,stria terminalis,2776712.9
573,subependymal zone,991939.0
574,superior colliculus commissure,218069.1
575,supra-callosal cerebral white matter,7125587.0
576,supraoptic commissures,185412.5
577,thalamus related,16053394.8
578,third ventricle,8110449.07
579,ventral hippocampal commissure,590260.3
580,ventral tegmental decussation,8157.6
581,ventricular systems,32837142.19
