,Name,total_area
101,"Dentate gyrus, polymorph layer",2496265.23
102,Diagonal band nucleus,5224443.7
103,Dorsal auditory area,9111302.8
104,"Dorsal auditory area, layer 1",1496460.5
105,"Dorsal auditory area, layer 2/3",2452106.3
106,"Dorsal auditory area, layer 4",1008020.9
107,"Dorsal auditory area, layer 5",2560477.7
108,"Dorsal auditory area, layer 6a",1369523.8
109,"Dorsal auditory area, layer 6b",224713.8
110,Dorsal part of the lateral geniculate complex,5710997.2
111,"Dorsal part of the lateral geniculate complex, core",3340256.5
112,"Dorsal part of the lateral geniculate complex, ipsilateral zone",725423.41
113,"Dorsal part of the lateral geniculate complex, shell",1643370.8
114,Dorsal premammillary nucleus,1004658.8999999999
115,Dorsomedial nucleus of the hypothalamus,3100690.5
116,Ectorhinal area,8980055.3
117,Ectorhinal area/Layer 1,1220045.6
118,Ectorhinal area/Layer 2/3,2359636.3
119,Ectorhinal area/Layer 5,2851075.5
120,Ectorhinal area/Layer 6a,2251048.4
121,Ectorhinal area/Layer 6b,298249.05
122,Edinger-Westphal nucleus,37060.3
123,Endopiriform nucleus,18191224.5
124,"Endopiriform nucleus, dorsal part",11295217.8
125,"Endopiriform nucleus, ventral part",6896006.2
126,Entorhinal area,9938406.0
127,"Entorhinal area, lateral part",9938406.0
128,"Entorhinal area, lateral part, layer 1",1579250.8
129,"Entorhinal area, lateral part, layer 2",2242241.1
130,"Entorhinal area, lateral part, layer 3",2366861.3
131,"Entorhinal area, lateral part, layer 5",2632634.2
132,"Entorhinal area, lateral part, layer 6a",1117418.7
133,Epithalamus,5487746.7
134,Ethmoid nucleus of the thalamus,2009024.45
135,Fasciola cinerea,515547.7
136,Field CA1,51385901.9
137,Field CA2,3757680.3
138,Field CA3,42628071.3
139,Fields of Forel,2088014.5
140,Fundus of striatum,3246598.8
141,"Geniculate group, dorsal thalamus",9083608.6
142,"Geniculate group, ventral thalamus",4125649.8
143,"Globus pallidus, external segment",12438911.1
144,"Globus pallidus, internal segment",3323731.2
145,Gustatory areas,11995658.3
146,"Gustatory areas, layer 1",1128924.1
147,"Gustatory areas, layer 2/3",2328718.36
148,"Gustatory areas, layer 4",999859.82
149,"Gustatory areas, layer 5",3801714.4
150,"Gustatory areas, layer 6a",3437637.5
151,"Gustatory areas, layer 6b",298803.9
152,Hippocampal formation,144490728.3
153,Hippocampal region,128567261.1
154,Hippocampo-amygdalar transition area,340028.4
155,Hypothalamic lateral zone,44401783.3
156,Hypothalamic medial zone,32747051.7
157,Hypothalamus,127358397.41
158,Induseum griseum,1008244.1
159,Interanterodorsal nucleus of the thalamus,1012845.6
160,Interanteromedial nucleus of the thalamus,370346.8
161,Interbrain,290929841.21
162,Intercalated amygdalar nucleus,1402202.1
163,Interfascicular nucleus raphe,150541.7
164,Intergeniculate leaflet of the lateral geniculate complex,557980.7
165,Intermediate geniculate nucleus,192677.49
166,Intermediodorsal nucleus of the thalamus,1529130.7
167,Interpeduncular nucleus,115018.29999999999
168,"Interpeduncular nucleus, rostral",62370.600000000006
169,"Interpeduncular nucleus, rostrolateral",52647.7
170,Interstitial nucleus of Cajal,297847.4
171,Intralaminar nuclei of the dorsal thalamus,12403882.8
172,Isocortex,586263622.4
173,Lateral amygdalar nucleus,6493933.23
174,Lateral dorsal nucleus of thalamus,8231325.6
175,Lateral group of the dorsal thalamus,23838313.8
176,Lateral habenula,2840183.2
177,Lateral hypothalamic area,16272631.84
178,Lateral mammillary nucleus,670999.5
179,Lateral posterior nucleus of the thalamus,9505245.5
180,Lateral preoptic area,3893441.1
181,Lateral septal complex,27904156.4
182,Lateral septal nucleus,24064171.2
183,"Lateral septal nucleus, caudal (caudodorsal) part",4395567.4
184,"Lateral septal nucleus, rostral (rostroventral) part",14813764.6
185,"Lateral septal nucleus, ventral part",4854838.2
186,Lateral terminal nucleus of the accessory optic tract,158626.7
187,Lateral visual area,113743.20000000001
188,"Lateral visual area, layer 4",325.55999999999995
189,"Lateral visual area, layer 5",40432.0
190,"Lateral visual area, layer 6a",58954.899999999994
191,"Lateral visual area, layer 6b",14030.7
192,Magnocellular nucleus,2438430.6
193,Mammillary body,7784482.7
194,Medial accesory oculomotor nucleus,77575.9
195,Medial amygdalar nucleus,15603807.13
196,Medial geniculate complex,3372611.6
197,"Medial geniculate complex, dorsal part",567162.2
198,"Medial geniculate complex, medial part",1571660.6
199,"Medial geniculate complex, ventral part",1233788.5
200,Medial group of the dorsal thalamus,16934331.3
201,Medial habenula,2647563.4
202,Medial mammillary nucleus,4001056.8
203,"Medial mammillary nucleus, dorsal part",451690.61
204,"Medial mammillary nucleus, lateral part",1558698.0
205,"Medial mammillary nucleus, medial part",1165639.3
206,"Medial mammillary nucleus, median part",710039.9
207,"Medial mammillary nucleus, posterior part",115043.9
208,Medial preoptic area,4616203.1
209,Medial preoptic nucleus,4902283.2
210,Medial pretectal area,336065.8
211,Medial septal complex,8385713.7
212,Medial septal nucleus,3161270.5
213,Medial terminal nucleus of the accessory optic tract,205458.0
214,Median eminence,765618.1799999999
215,Median preoptic nucleus,335423.5
216,Mediodorsal nucleus of thalamus,11601325.2
217,Midbrain,65382789.4
218,Midbrain raphe nuclei,336641.2
219,Midbrain reticular nucleus,8452555.5
220,"Midbrain, behavioral state related",1378932.7
221,"Midbrain, motor related",40832334.5
222,"Midbrain, sensory related",1193247.6
223,Midline group of the dorsal thalamus,11437308.8
224,Nucleus accumbens,24268289.2
225,Nucleus of Darkschewitsch,364151.9
226,Nucleus of reuniens,3822068.2
227,Nucleus of the lateral olfactory tract,2527110.9
228,"Nucleus of the lateral olfactory tract, layer 3",462958.4
229,"Nucleus of the lateral olfactory tract, molecular layer",895081.6
230,"Nucleus of the lateral olfactory tract, pyramidal layer",1169070.9
231,Nucleus of the optic tract,1489812.9000000001
232,Nucleus of the posterior commissure,2336623.9
233,Olfactory areas,111714001.6
234,Olfactory tubercle,23159839.7
235,Olivary pretectal nucleus,432086.9
236,Pallidum,71493447.5
237,"Pallidum, caudal region",11913878.0
238,"Pallidum, dorsal region",15762641.6
239,"Pallidum, medial region",11387718.0
240,"Pallidum, ventral region",23421209.0
241,Paracentral nucleus,1804803.6
242,Parafascicular nucleus,4503115.0
243,Parastrial nucleus,725691.5
244,Parasubthalamic nucleus,1394563.4
245,Parataenial nucleus,2497376.4
246,Paraventricular hypothalamic nucleus,2049142.2
247,"Paraventricular hypothalamic nucleus, descending division",1046414.9
248,Paraventricular nucleus of the thalamus,4343987.3
249,Periaqueductal gray,6234445.0
250,Perifornical nucleus,1825333.3
251,Peripeduncular nucleus,121281.9
252,Perireunensis nucleus,1339536.0
253,Perirhinal area,3229355.6
254,"Perirhinal area, layer 1",989965.8
255,"Perirhinal area, layer 2/3",1508183.5
256,"Perirhinal area, layer 5",645546.2000000001
257,"Perirhinal area, layer 6a",77792.59
258,"Perirhinal area, layer 6b",7867.62
259,"Periventricular hypothalamic nucleus, anterior part",466707.2
260,"Periventricular hypothalamic nucleus, intermediate part",1901169.5
261,"Periventricular hypothalamic nucleus, posterior part",865818.7
262,"Periventricular hypothalamic nucleus, preoptic part",2400621.0
263,Periventricular region,18124298.1
264,Periventricular zone,7588848.1
265,Piriform area,72280011.2
266,Piriform-amygdalar area,8738681.5
267,Posterior amygdalar nucleus,5744011.9
268,Posterior auditory area,2630391.0
269,"Posterior auditory area, layer 1",438308.7
270,"Posterior auditory area, layer 2/3",616720.9
271,"Posterior auditory area, layer 4",289827.5
272,"Posterior auditory area, layer 5",823271.4
273,"Posterior auditory area, layer 6a",379070.69999999995
274,"Posterior auditory area, layer 6b",83191.7
275,Posterior complex of the thalamus,10443179.7
276,Posterior hypothalamic nucleus,5705894.2
277,Posterior intralaminar thalamic nucleus,415768.89999999997
278,Posterior limiting nucleus of the thalamus,1123135.4
279,Posterior parietal association areas,18880488.2
280,Posterior pretectal nucleus,1058321.6
281,Posterior triangular thalamic nucleus,1840403.5
282,Posterodorsal preoptic nucleus,129932.90000000001
283,Postpiriform transition area,2673567.6
284,Postsubiculum,135709.9
285,Precommissural nucleus,1477539.5
286,Preparasubthalamic nucleus,64063.0
287,Pretectal region,15576973.1
288,Primary auditory area,14992199.3
289,"Primary auditory area, layer 1",2585277.1
290,"Primary auditory area, layer 2/3",3280358.3
291,"Primary auditory area, layer 4",1609787.5
292,"Primary auditory area, layer 5",5023594.6
293,"Primary auditory area, layer 6a",2105946.74
294,"Primary auditory area, layer 6b",387235.0
295,Primary motor area,48758738.4
296,"Primary motor area, Layer 1",4484926.1
297,"Primary motor area, Layer 2/3",13659780.4
298,"Primary motor area, Layer 5",13180630.7
299,"Primary motor area, Layer 6a",16163895.4
300,"Primary motor area, Layer 6b",1269506.3
301,Primary somatosensory area,187033584.7
302,"Primary somatosensory area, barrel field",48923406.6
303,"Primary somatosensory area, barrel field, layer 1",6504884.7
304,"Primary somatosensory area, barrel field, layer 2/3",11716324.8342
305,"Primary somatosensory area, barrel field, layer 4",9964263.9
306,"Primary somatosensory area, barrel field, layer 5",9439349.1
307,"Primary somatosensory area, barrel field, layer 6a",10160537.5
308,"Primary somatosensory area, barrel field, layer 6b",1138046.7
309,"Primary somatosensory area, lower limb",18869684.7
310,"Primary somatosensory area, lower limb, layer 1",2374069.85
311,"Primary somatosensory area, lower limb, layer 2/3",5156912.8
312,"Primary somatosensory area, lower limb, layer 4",2178720.31
313,"Primary somatosensory area, lower limb, layer 5",4466049.6
314,"Primary somatosensory area, lower limb, layer 6a",4286663.4
315,"Primary somatosensory area, lower limb, layer 6b",407268.9
316,"Primary somatosensory area, mouth",44174452.26
317,"Primary somatosensory area, mouth, layer 1",4568152.8
318,"Primary somatosensory area, mouth, layer 2/3",9342378.1
319,"Primary somatosensory area, mouth, layer 4",6845178.6
320,"Primary somatosensory area, mouth, layer 5",9129707.9
321,"Primary somatosensory area, mouth, layer 6a",13379169.0
322,"Primary somatosensory area, mouth, layer 6b",909865.46
323,"Primary somatosensory area, nose",23267447.64
324,"Primary somatosensory area, nose, layer 1",3133803.04
325,"Primary somatosensory area, nose, layer 2/3",4971262.9
326,"Primary somatosensory area, nose, layer 4",4229766.6
327,"Primary somatosensory area, nose, layer 5",4362595.1
328,"Primary somatosensory area, nose, layer 6a",6156563.7
329,"Primary somatosensory area, nose, layer 6b",413456.0
330,"Primary somatosensory area, trunk",11340369.06
331,"Primary somatosensory area, trunk, layer 1",1663100.2
332,"Primary somatosensory area, trunk, layer 2/3",3401118.8
333,"Primary somatosensory area, trunk, layer 4",1234996.8
334,"Primary somatosensory area, trunk, layer 5",2860293.0
335,"Primary somatosensory area, trunk, layer 6a",1906316.2
336,"Primary somatosensory area, trunk, layer 6b",274543.66
337,"Primary somatosensory area, unassigned",9984923.4
338,"Primary somatosensory area, unassigned, layer 1",1302960.3
339,"Primary somatosensory area, unassigned, layer 2/3",2635222.6
340,"Primary somatosensory area, unassigned, layer 4",1483854.05
341,"Primary somatosensory area, unassigned, layer 5",2033744.8
342,"Primary somatosensory area, unassigned, layer 6a",2335116.0
343,"Primary somatosensory area, unassigned, layer 6b",194025.9
344,"Primary somatosensory area, upper limb",30473156.4
345,"Primary somatosensory area, upper limb, layer 1",3710838.4
346,"Primary somatosensory area, upper limb, layer 2/3",7905253.600000001
347,"Primary somatosensory area, upper limb, layer 4",4235049.86
348,"Primary somatosensory area, upper limb, layer 5",6405577.93
349,"Primary somatosensory area, upper limb, layer 6a",7624540.07
350,"Primary somatosensory area, upper limb, layer 6b",591896.1
351,Primary visual area,10916040.9
352,"Primary visual area, layer 1",1772153.2
353,"Primary visual area, layer 2/3",2881454.0
354,"Primary visual area, layer 4",1599635.4000000001
355,"Primary visual area, layer 5",2541765.2
356,"Primary visual area, layer 6a",1759274.3
357,"Primary visual area, layer 6b",361758.7
358,Prosubiculum,1275922.5
359,Red nucleus,488788.8
360,Reticular nucleus of the thalamus,11804679.6
361,Retrochiasmatic area,1389118.7
362,Retrohippocampal region,14858203.0
363,Retroparafascicular nucleus,519075.8
364,Retrosplenial area,57205701.5
365,"Retrosplenial area, dorsal part",19764493.6
366,"Retrosplenial area, dorsal part, layer 1",3972144.2
367,"Retrosplenial area, dorsal part, layer 2/3",5326784.3
368,"Retrosplenial area, dorsal part, layer 5",6239410.3
369,"Retrosplenial area, dorsal part, layer 6a",4011225.9
370,"Retrosplenial area, dorsal part, layer 6b",214928.68
371,"Retrosplenial area, lateral agranular part",11201699.6
372,"Retrosplenial area, lateral agranular part, layer 1",2112402.7
373,"Retrosplenial area, lateral agranular part, layer 2/3",3006658.3
374,"Retrosplenial area, lateral agranular part, layer 5",3696139.9
375,"Retrosplenial area, lateral agranular part, layer 6a",2145475.7
376,"Retrosplenial area, lateral agranular part, layer 6b",241022.7
377,"Retrosplenial area, ventral part",26239505.0
378,"Retrosplenial area, ventral part, layer 1",5471341.0
379,"Retrosplenial area, ventral part, layer 2/3",6168586.7
380,"Retrosplenial area, ventral part, layer 5",10211817.5
381,"Retrosplenial area, ventral part, layer 6a",4021036.5
382,"Retrosplenial area, ventral part, layer 6b",366723.8
383,Rhomboid nucleus,769627.7
384,Root,1873898738.5
385,Rostral linear nucleus raphe,71085.5
386,"Rostrolateral area, layer 1",1235951.7
387,"Rostrolateral area, layer 2/3",2003218.7
388,"Rostrolateral area, layer 4",1074354.9
389,"Rostrolateral area, layer 5",1768813.6
390,"Rostrolateral area, layer 6a",1086189.56
391,"Rostrolateral area, layer 6b",205997.6
392,Rostrolateral visual area,7374526.2
393,Secondary motor area,27097093.2
394,"Secondary motor area, layer 1",3842612.9
395,"Secondary motor area, layer 2/3",6875506.2
396,"Secondary motor area, layer 5",8897059.8
397,"Secondary motor area, layer 6a",7195574.3
398,"Secondary motor area, layer 6b",286339.8
399,Septofimbrial nucleus,3577505.5
400,Septohippocampal nucleus,263267.8
401,Somatomotor areas,75855831.7
402,Somatosensory areas,255966008.4
403,Striatum,324038073.53
404,Striatum dorsal region,196827605.4
405,Striatum ventral region,50674727.6
406,Striatum-like amygdalar nuclei,30963036.53
407,Subcommissural organ,110395.8
408,Subfornical organ,166993.6
409,Subgeniculate nucleus,205547.3
410,Subiculum,3168136.3
411,Submedial nucleus of the thalamus,2464340.8
412,Subparafascicular area,1389987.2
413,Subparafascicular nucleus,1811576.8
414,"Subparafascicular nucleus, magnocellular part",684225.1
415,"Subparafascicular nucleus, parvicellular part",1127351.7
416,Subparaventricular zone,1085705.0
417,Substantia innominata,20982778.7
418,"Substantia nigra, compact part",1042291.4
419,"Substantia nigra, reticular part",4620157.8
420,Subthalamic nucleus,1538010.3
421,"Superior colliculus, motor related",2917758.4000000004
422,"Superior colliculus, motor related, deep gray layer",110590.4
423,"Superior colliculus, motor related, deep white layer",33535.600000000006
424,"Superior colliculus, motor related, intermediate gray layer",1932488.3
425,"Superior colliculus, motor related, intermediate white layer",841141.9
426,"Superior colliculus, optic layer",491300.9
427,"Superior colliculus, sensory related",1082851.9
428,"Superior colliculus, superficial gray layer",352089.3
429,"Superior colliculus, zonal layer",239461.6
430,Supplemental somatosensory area,68932347.1
431,"Supplemental somatosensory area, layer 1",9476567.9
432,"Supplemental somatosensory area, layer 2/3",16463510.48
433,"Supplemental somatosensory area, layer 4",8871127.06
434,"Supplemental somatosensory area, layer 5",16744805.2
435,"Supplemental somatosensory area, layer 6a",15768950.1
436,"Supplemental somatosensory area, layer 6b",1607465.6
437,Suprachiasmatic nucleus,744507.2
438,Suprageniculate nucleus,757728.5
439,Supramammillary nucleus,2160841.0
440,Supraoptic nucleus,344895.3
441,Taenia tecta,41102.9
442,"Taenia tecta, dorsal part",41102.9
443,Temporal association areas,11321301.0
444,"Temporal association areas, layer 1",1783647.7
445,"Temporal association areas, layer 2/3",2564612.3
446,"Temporal association areas, layer 4",949565.9
447,"Temporal association areas, layer 5",3437755.2
448,"Temporal association areas, layer 6a",2281243.5
449,"Temporal association areas, layer 6b",304476.3
450,Thalamus,163573589.2
451,"Thalamus, polymodal association cortex related",104148304.4
452,"Thalamus, sensory-motor cortex related",51899590.0
453,Triangular nucleus of septum,3002006.6
454,Tuberal nucleus,3161486.4
455,Tuberomammillary nucleus,951747.8
456,"Tuberomammillary nucleus, dorsal part",226412.0
457,"Tuberomammillary nucleus, ventral part",725335.8
458,Vascular organ of the lamina terminalis,66064.5
459,Ventral anterior-lateral complex of the thalamus,6686098.4
460,Ventral auditory area,11333122.1
461,"Ventral auditory area, layer 1",1709957.9
462,"Ventral auditory area, layer 2/3",2449659.4
463,"Ventral auditory area, layer 4",1347709.8
464,"Ventral auditory area, layer 5",3736762.7
465,"Ventral auditory area, layer 6a",1811978.0
466,"Ventral auditory area, layer 6b",277054.8
467,Ventral group of the dorsal thalamus,39493140.2
468,Ventral medial nucleus of the thalamus,7864195.4
469,Ventral part of the lateral geniculate complex,3169444.1
470,Ventral posterior complex of the thalamus,23102443.0
471,Ventral posterolateral nucleus of the thalamus,6936240.0
472,"Ventral posterolateral nucleus of the thalamus, parvicellular part",898075.4
473,Ventral posteromedial nucleus of the thalamus,13257914.6
474,"Ventral posteromedial nucleus of the thalamus, parvicellular part",2010107.5
475,Ventral premammillary nucleus,1407336.9
476,Ventral tegmental area,2063664.0
477,Ventrolateral preoptic nucleus,385334.8
478,Ventromedial hypothalamic nucleus,4470601.0
479,Ventromedial preoptic nucleus,503131.5
480,Visceral area,17702664.35
481,"Visceral area, layer 1",2493409.75
482,"Visceral area, layer 2/3",3969570.8
483,"Visceral area, layer 4",1379252.0
484,"Visceral area, layer 5",5455337.2
485,"Visceral area, layer 6a",4002558.4
486,"Visceral area, layer 6b",402573.32
487,Visual areas,26999164.4
488,Xiphoid thalamic nucleus,773843.1
489,Zona incerta,14863172.0
490,alveus,8559576.3
491,amygdalar capsule,1260390.5
492,"anterior commissure, olfactory limb",2301355.8
493,"anterior commissure, temporal limb",1623426.5
494,auditory radiation,2991138.5
495,brachium of the superior colliculus,1158049.1
496,c-fos positive,2034733608.6
497,cerebal peduncle,3414132.1
498,cerebral aqueduct,19233.7
499,cerebral nuclei related,876389.7
500,cerebrum related,42584162.9
501,cervicothalamic tract,1474619.7
502,choroid plexus,6131566.3
503,cingulum bundle,8924680.3
504,columns of the fornix,2523896.1
505,commissural branch of stria terminalis,255238.5
506,corpus callosum,49387890.8
507,"corpus callosum, anterior forceps",5142687.9
508,"corpus callosum, body",24629102.3
509,"corpus callosum, extreme capsule",725390.9
510,"corpus callosum, posterior forceps",6290087.9
511,"corpus callosum, splenium",5979378.9
512,corticospinal tract,20050073.6
513,cranial nerves,16725561.3
514,dorsal fornix,277094.3
515,dorsal hippocampal commissure,3898043.1
516,dorsal roots,1474619.7
517,epithalamus related,4270967.7
518,external capsule,4189078.2
519,external medullary lamina of the thalamus,855781.8
520,extrapyramidal fiber systems,876389.7
521,fasciculus retroflexus,1454008.0
522,fiber tracts,171425065.8
523,fimbria,12177586.6
524,fornix system,28082822.4
525,genu of corpus callosum,6621247.46
526,habenular commissure,413592.8
527,hippocampal commissures,4423104.4
528,hypothalamus related,6391761.76
529,internal capsule,16635941.5
530,lateral forebrain bundle system,84533782.7
531,"lateral olfactory tract, body",2134628.7
532,"lateral olfactory tract, general",2134628.7
533,lateral ventricle,24124556.5
534,mammillary peduncle,98919.4
535,mammillary related,1565944.7
536,mammillotegmental tract,137158.4
537,mammillothalamic tract,1041945.8
538,medial corticohypothalamic tract,121583.7
539,medial forebrain bundle,398497.29000000004
540,medial forebrain bundle system,48975924.8
541,medial lemniscus,1474619.7
542,nigrostriatal tract,876389.7
543,oculomotor nerve,453993.4
544,olfactory nerve,4435984.2
545,optic chiasm,3178922.9
546,optic nerve,10360966.7
547,optic radiation,11248922.6
548,optic tract,5392006.1
549,postcommissural fornix,2645479.7
550,posterior commissure,453993.4
551,posteromedial visual area,4983999.8
552,"posteromedial visual area, layer 1",876483.4
553,"posteromedial visual area, layer 2/3",1282730.9
554,"posteromedial visual area, layer 4",475475.1
555,"posteromedial visual area, layer 5",1360351.3
556,"posteromedial visual area, layer 6a",827288.4
557,"posteromedial visual area, layer 6b",161670.3
558,principal mammillary tract,287921.41
559,root,1873923914.1
560,stria medullaris,2403366.4
561,stria terminalis,2692842.7
562,subependymal zone,1048104.46
563,superior colliculus commissure,136049.0
564,supra-callosal cerebral white matter,7272882.6
565,supraoptic commissures,156352.3
566,thalamus related,15095818.6
567,third ventricle,8259413.12
568,ventral hippocampal commissure,525061.2999999999
569,ventricular systems,32404081.0
