,Name,total_area
277,Posterior intralaminar thalamic nucleus,275431.9
278,Posterior limiting nucleus of the thalamus,977712.2
279,Posterior parietal association areas,18729503.9
280,Posterior pretectal nucleus,983198.6
281,Posterior triangular thalamic nucleus,1976137.7
282,Posterodorsal preoptic nucleus,60108.5
283,Postpiriform transition area,2437884.1
284,Postsubiculum,20285.0
285,Precommissural nucleus,1457057.4
286,Prelimbic area,143045.9
287,"Prelimbic area, layer 6a",99929.5
288,"Prelimbic area, layer 6b",43116.5
289,Preparasubthalamic nucleus,102885.7
290,Pretectal region,14279662.6
291,Primary auditory area,14106227.4
292,"Primary auditory area, layer 1",2401571.6
293,"Primary auditory area, layer 2/3",3092509.3
294,"Primary auditory area, layer 4",1522818.69
295,"Primary auditory area, layer 5",4739196.2
296,"Primary auditory area, layer 6a",1996331.7
297,"Primary auditory area, layer 6b",353799.9
298,Primary motor area,52631592.5
299,"Primary motor area, Layer 1",4864839.1
300,"Primary motor area, Layer 2/3",14806789.0
301,"Primary motor area, Layer 5",14156864.7
302,"Primary motor area, Layer 6a",17490008.8
303,"Primary motor area, Layer 6b",1313091.0
304,Primary somatosensory area,182409674.6
305,"Primary somatosensory area, barrel field",49332082.7
306,"Primary somatosensory area, barrel field, layer 1",6531679.5
307,"Primary somatosensory area, barrel field, layer 2/3",11849688.7
308,"Primary somatosensory area, barrel field, layer 4",10046226.6
309,"Primary somatosensory area, barrel field, layer 5",9478260.6
310,"Primary somatosensory area, barrel field, layer 6a",10271189.6
311,"Primary somatosensory area, barrel field, layer 6b",1155051.2
312,"Primary somatosensory area, lower limb",17626279.55
313,"Primary somatosensory area, lower limb, layer 1",2200721.0
314,"Primary somatosensory area, lower limb, layer 2/3",4768413.2
315,"Primary somatosensory area, lower limb, layer 4",2031173.57
316,"Primary somatosensory area, lower limb, layer 5",4188327.02
317,"Primary somatosensory area, lower limb, layer 6a",4049199.21
318,"Primary somatosensory area, lower limb, layer 6b",388445.61
319,"Primary somatosensory area, mouth",45491801.67
320,"Primary somatosensory area, mouth, layer 1",5058165.08
321,"Primary somatosensory area, mouth, layer 2/3",10150084.24
322,"Primary somatosensory area, mouth, layer 4",7069066.5
323,"Primary somatosensory area, mouth, layer 5",9386618.9
324,"Primary somatosensory area, mouth, layer 6a",12931723.2
325,"Primary somatosensory area, mouth, layer 6b",896144.07
326,"Primary somatosensory area, nose",21158849.94
327,"Primary somatosensory area, nose, layer 1",2860409.34
328,"Primary somatosensory area, nose, layer 2/3",4507263.0
329,"Primary somatosensory area, nose, layer 4",3830177.4
330,"Primary somatosensory area, nose, layer 5",3956542.95
331,"Primary somatosensory area, nose, layer 6a",5617066.6
332,"Primary somatosensory area, nose, layer 6b",387390.6
333,"Primary somatosensory area, trunk",11177495.2
334,"Primary somatosensory area, trunk, layer 1",1634943.6
335,"Primary somatosensory area, trunk, layer 2/3",3366296.51
336,"Primary somatosensory area, trunk, layer 4",1213119.6
337,"Primary somatosensory area, trunk, layer 5",2819922.1
338,"Primary somatosensory area, trunk, layer 6a",1868970.9
339,"Primary somatosensory area, trunk, layer 6b",274242.8
340,"Primary somatosensory area, unassigned",9314604.4
341,"Primary somatosensory area, unassigned, layer 1",1220953.0
342,"Primary somatosensory area, unassigned, layer 2/3",2425103.6
343,"Primary somatosensory area, unassigned, layer 4",1388021.4
344,"Primary somatosensory area, unassigned, layer 5",1922534.2
345,"Primary somatosensory area, unassigned, layer 6a",2174485.91
346,"Primary somatosensory area, unassigned, layer 6b",183506.4
347,"Primary somatosensory area, upper limb",28308493.6
348,"Primary somatosensory area, upper limb, layer 1",3472017.9
349,"Primary somatosensory area, upper limb, layer 2/3",7360655.4
350,"Primary somatosensory area, upper limb, layer 4",3923230.29
351,"Primary somatosensory area, upper limb, layer 5",5946592.9
352,"Primary somatosensory area, upper limb, layer 6a",7056559.7
353,"Primary somatosensory area, upper limb, layer 6b",549437.6
354,Primary visual area,7044823.4
355,"Primary visual area, layer 1",1169229.3
356,"Primary visual area, layer 2/3",1849392.8
357,"Primary visual area, layer 4",1009568.1000000001
358,"Primary visual area, layer 5",1631170.3
359,"Primary visual area, layer 6a",1148777.1
360,"Primary visual area, layer 6b",236685.1
361,Prosubiculum,897879.1
362,Red nucleus,267024.9
363,Reticular nucleus of the thalamus,11918208.5
364,Retrochiasmatic area,1195161.7
365,Retrohippocampal region,13186982.93
366,Retroparafascicular nucleus,545197.9
367,Retrosplenial area,48466280.0
368,"Retrosplenial area, dorsal part",16943177.1
369,"Retrosplenial area, dorsal part, layer 1",3339386.0
