,Name,total_area
263,"Paraventricular hypothalamic nucleus, descending division",1020746.5
264,Paraventricular nucleus of the thalamus,4006511.0
265,Periaqueductal gray,9304958.9
266,Perifornical nucleus,1622594.69
267,Peripeduncular nucleus,371330.79
268,Perireunensis nucleus,1152911.5
269,Perirhinal area,3791795.8
270,"Perirhinal area, layer 1",1121759.6
271,"Perirhinal area, layer 2/3",1717416.6
272,"Perirhinal area, layer 5",754722.0
273,"Perirhinal area, layer 6a",168649.86
274,"Perirhinal area, layer 6b",29247.839999999997
275,"Periventricular hypothalamic nucleus, anterior part",550253.8
276,"Periventricular hypothalamic nucleus, intermediate part",1531190.0
277,"Periventricular hypothalamic nucleus, posterior part",892231.7
278,"Periventricular hypothalamic nucleus, preoptic part",2121977.0
279,Periventricular region,18057974.95
280,Periventricular zone,7011870.2
281,Piriform area,69093225.8
282,Piriform-amygdalar area,8183365.7
283,Posterior amygdalar nucleus,5617300.7
284,Posterior auditory area,4350909.5
285,"Posterior auditory area, layer 1",808707.0
286,"Posterior auditory area, layer 2/3",1055831.0
287,"Posterior auditory area, layer 4",532704.7
288,"Posterior auditory area, layer 5",1269905.2
289,"Posterior auditory area, layer 6a",560950.9
290,"Posterior auditory area, layer 6b",122810.5
291,Posterior complex of the thalamus,9289550.1
292,Posterior hypothalamic nucleus,5048036.600000001
293,Posterior intralaminar thalamic nucleus,1030782.7
294,Posterior limiting nucleus of the thalamus,1410686.9
295,Posterior parietal association areas,18234312.0
296,Posterior pretectal nucleus,1122734.8
297,Posterior triangular thalamic nucleus,1952300.3
298,Posterodorsal preoptic nucleus,154144.9
299,Postpiriform transition area,3791818.74
300,Postsubiculum,2133933.5
301,Precommissural nucleus,1314981.8
302,Preparasubthalamic nucleus,92390.9
303,Pretectal region,15650153.0
304,Primary auditory area,15630117.2
305,"Primary auditory area, layer 1",2725046.4
306,"Primary auditory area, layer 2/3",3406056.8
307,"Primary auditory area, layer 4",1718163.0
308,"Primary auditory area, layer 5",5208924.5
309,"Primary auditory area, layer 6a",2172487.9
310,"Primary auditory area, layer 6b",399438.8
311,Primary motor area,37144501.3
312,"Primary motor area, Layer 1",3168584.0
313,"Primary motor area, Layer 2/3",9709854.5
314,"Primary motor area, Layer 5",10135140.68
315,"Primary motor area, Layer 6a",13042678.7
316,"Primary motor area, Layer 6b",1088243.7
317,Primary somatosensory area,169134062.3
318,"Primary somatosensory area, barrel field",45712932.8
319,"Primary somatosensory area, barrel field, layer 1",6068874.7
320,"Primary somatosensory area, barrel field, layer 2/3",11020322.6
321,"Primary somatosensory area, barrel field, layer 4",9336983.5
322,"Primary somatosensory area, barrel field, layer 5",8784877.13
323,"Primary somatosensory area, barrel field, layer 6a",9418537.71
324,"Primary somatosensory area, barrel field, layer 6b",1083337.5
325,"Primary somatosensory area, lower limb",17140681.62
326,"Primary somatosensory area, lower limb, layer 1",2147645.9
327,"Primary somatosensory area, lower limb, layer 2/3",4645588.8
328,"Primary somatosensory area, lower limb, layer 4",1981905.7
329,"Primary somatosensory area, lower limb, layer 5",4105630.5
330,"Primary somatosensory area, lower limb, layer 6a",3896959.0
331,"Primary somatosensory area, lower limb, layer 6b",362951.52
332,"Primary somatosensory area, mouth",38322676.7
333,"Primary somatosensory area, mouth, layer 1",3678525.1
334,"Primary somatosensory area, mouth, layer 2/3",7725897.399999999
335,"Primary somatosensory area, mouth, layer 4",5934076.8
336,"Primary somatosensory area, mouth, layer 5",8065812.0
337,"Primary somatosensory area, mouth, layer 6a",12077854.4
338,"Primary somatosensory area, mouth, layer 6b",840510.59
339,"Primary somatosensory area, nose",21386104.41
340,"Primary somatosensory area, nose, layer 1",2882480.8
341,"Primary somatosensory area, nose, layer 2/3",4543952.1
342,"Primary somatosensory area, nose, layer 4",3886063.0
343,"Primary somatosensory area, nose, layer 5",4031153.48
344,"Primary somatosensory area, nose, layer 6a",5677122.5
345,"Primary somatosensory area, nose, layer 6b",365332.2
346,"Primary somatosensory area, trunk",10402123.9
347,"Primary somatosensory area, trunk, layer 1",1538208.27
348,"Primary somatosensory area, trunk, layer 2/3",3126972.1999999997
349,"Primary somatosensory area, trunk, layer 4",1110319.1400000001
350,"Primary somatosensory area, trunk, layer 5",2616706.0
351,"Primary somatosensory area, trunk, layer 6a",1747882.5
352,"Primary somatosensory area, trunk, layer 6b",262036.4
353,"Primary somatosensory area, unassigned",9113138.0
354,"Primary somatosensory area, unassigned, layer 1",1190970.0
355,"Primary somatosensory area, unassigned, layer 2/3",2395663.2
356,"Primary somatosensory area, unassigned, layer 4",1344707.12
357,"Primary somatosensory area, unassigned, layer 5",1858307.4
358,"Primary somatosensory area, unassigned, layer 6a",2147286.5
359,"Primary somatosensory area, unassigned, layer 6b",176203.91
360,"Primary somatosensory area, upper limb",27056364.1
361,"Primary somatosensory area, upper limb, layer 1",3225371.5
362,"Primary somatosensory area, upper limb, layer 2/3",7019265.0
363,"Primary somatosensory area, upper limb, layer 4",3771963.6
364,"Primary somatosensory area, upper limb, layer 5",5698059.0
365,"Primary somatosensory area, upper limb, layer 6a",6816875.8
366,"Primary somatosensory area, upper limb, layer 6b",524829.6
367,Primary visual area,25965750.3
368,"Primary visual area, layer 1",4017482.9
369,"Primary visual area, layer 2/3",6939149.84
370,"Primary visual area, layer 4",3813612.9
371,"Primary visual area, layer 5",6102038.6
372,"Primary visual area, layer 6a",4261615.3
373,"Primary visual area, layer 6b",831850.9
374,Prosubiculum,2466804.7
375,Red nucleus,2632690.6
376,Reticular nucleus of the thalamus,10969772.6
377,Retrochiasmatic area,1114477.2
378,Retrohippocampal region,23148285.0
379,Retroparafascicular nucleus,477051.5
380,Retrosplenial area,67273544.4
381,"Retrosplenial area, dorsal part",22360214.0
382,"Retrosplenial area, dorsal part, layer 1",4443723.3
383,"Retrosplenial area, dorsal part, layer 2/3",6043028.1
384,"Retrosplenial area, dorsal part, layer 5",7134135.0
385,"Retrosplenial area, dorsal part, layer 6a",4521779.7
386,"Retrosplenial area, dorsal part, layer 6b",217549.2
387,"Retrosplenial area, lateral agranular part",13020875.799999999
388,"Retrosplenial area, lateral agranular part, layer 1",2381666.0
389,"Retrosplenial area, lateral agranular part, layer 2/3",3632723.9
390,"Retrosplenial area, lateral agranular part, layer 5",4362780.5
391,"Retrosplenial area, lateral agranular part, layer 6a",2395371.9
392,"Retrosplenial area, lateral agranular part, layer 6b",248333.93
393,"Retrosplenial area, ventral part",31892440.4
394,"Retrosplenial area, ventral part, layer 1",6875768.3
395,"Retrosplenial area, ventral part, layer 2/3",7391921.49
396,"Retrosplenial area, ventral part, layer 5",12400081.2
397,"Retrosplenial area, ventral part, layer 6a",4865917.36
398,"Retrosplenial area, ventral part, layer 6b",358743.26
399,Rhomboid nucleus,726241.0
400,Root,1876071925.1
401,Rostral linear nucleus raphe,227979.4
402,"Rostrolateral area, layer 1",1270591.2
403,"Rostrolateral area, layer 2/3",2055840.96
404,"Rostrolateral area, layer 4",1095963.43
405,"Rostrolateral area, layer 5",1836856.7
406,"Rostrolateral area, layer 6a",1167800.5
407,"Rostrolateral area, layer 6b",218831.12
408,Rostrolateral visual area,7645883.8
409,Secondary motor area,19444327.2
410,"Secondary motor area, layer 1",2652224.7
411,"Secondary motor area, layer 2/3",4623320.7
412,"Secondary motor area, layer 5",6434420.8
413,"Secondary motor area, layer 6a",5509526.7
414,"Secondary motor area, layer 6b",224833.7
415,Septofimbrial nucleus,3537723.2
416,Septohippocampal nucleus,255342.59999999998
417,Somatomotor areas,56588828.4
418,Somatosensory areas,232743117.29999998
419,Striatum,309778569.5
420,Striatum dorsal region,181915403.2
421,Striatum ventral region,54166096.0
422,Striatum-like amygdalar nuclei,27739822.1
423,Subcommissural organ,104373.3
424,Subfornical organ,127041.2
425,Subgeniculate nucleus,199308.32
426,Subiculum,5644559.2
427,Submedial nucleus of the thalamus,2277561.7
428,Subparafascicular area,1109648.54
429,Subparafascicular nucleus,1537642.5
430,"Subparafascicular nucleus, magnocellular part",554144.3
431,"Subparafascicular nucleus, parvicellular part",983498.2000000001
432,Subparaventricular zone,1244131.5
433,Substantia innominata,20478541.4
434,"Substantia nigra, compact part",910248.4
435,"Substantia nigra, reticular part",6734914.8
436,Subthalamic nucleus,1265242.5
437,"Superior colliculus, motor related",16153360.8
438,"Superior colliculus, motor related, deep gray layer",1612536.6
439,"Superior colliculus, motor related, deep white layer",566841.6
440,"Superior colliculus, motor related, intermediate gray layer",8025676.5
441,"Superior colliculus, motor related, intermediate white layer",5947940.2
442,"Superior colliculus, optic layer",2263852.2
443,"Superior colliculus, sensory related",6803976.3
444,"Superior colliculus, superficial gray layer",3363324.7
445,"Superior colliculus, zonal layer",1176799.6
446,Supplemental somatosensory area,63608906.1
447,"Supplemental somatosensory area, layer 1",8824233.9
448,"Supplemental somatosensory area, layer 2/3",15134632.9
449,"Supplemental somatosensory area, layer 4",8240966.43
450,"Supplemental somatosensory area, layer 5",15410314.6
451,"Supplemental somatosensory area, layer 6a",14542353.0
452,"Supplemental somatosensory area, layer 6b",1456405.7
453,Suprachiasmatic nucleus,760905.0
454,Suprageniculate nucleus,1284792.5
455,Supramammillary nucleus,1926881.5
456,Supraoptic nucleus,320126.5
457,Taenia tecta,290746.4
458,"Taenia tecta, dorsal part",290746.4
459,Temporal association areas,15363772.0
460,"Temporal association areas, layer 1",2350079.1
461,"Temporal association areas, layer 2/3",3247465.5
462,"Temporal association areas, layer 4",1408824.2
463,"Temporal association areas, layer 5",4938452.8
464,"Temporal association areas, layer 6a",2941374.3
465,"Temporal association areas, layer 6b",477576.4
466,Thalamus,152812011.1
467,"Thalamus, polymodal association cortex related",97989559.4
468,"Thalamus, sensory-motor cortex related",48018689.9
469,Triangular nucleus of septum,3627331.8000000003
470,Tuberal nucleus,3893515.3
471,Tuberomammillary nucleus,1030332.5
472,"Tuberomammillary nucleus, dorsal part",416927.10000000003
473,"Tuberomammillary nucleus, ventral part",613405.4
474,Vascular organ of the lamina terminalis,56853.8
475,Ventral anterior-lateral complex of the thalamus,6378576.05
476,Ventral auditory area,13089543.9
477,"Ventral auditory area, layer 1",2045924.6
478,"Ventral auditory area, layer 2/3",2815119.2
479,"Ventral auditory area, layer 4",1543131.6
480,"Ventral auditory area, layer 5",4352719.7
481,"Ventral auditory area, layer 6a",2003281.2
482,"Ventral auditory area, layer 6b",329431.4
483,Ventral group of the dorsal thalamus,35097662.8
484,Ventral medial nucleus of the thalamus,6567115.0
485,Ventral part of the lateral geniculate complex,2958810.4
486,Ventral posterior complex of the thalamus,20199671.8
487,Ventral posterolateral nucleus of the thalamus,6268450.5
488,"Ventral posterolateral nucleus of the thalamus, parvicellular part",750177.2000000001
489,Ventral posteromedial nucleus of the thalamus,11678062.4
490,"Ventral posteromedial nucleus of the thalamus, parvicellular part",1502981.6
491,Ventral premammillary nucleus,1247930.7
492,Ventral tegmental area,2629304.8
493,Ventrolateral preoptic nucleus,446799.4
494,Ventromedial hypothalamic nucleus,4262045.2
495,Ventromedial preoptic nucleus,521409.19999999995
496,Visceral area,16218851.0
497,"Visceral area, layer 1",2278135.0
498,"Visceral area, layer 2/3",3744520.0
499,"Visceral area, layer 4",1288577.79
500,"Visceral area, layer 5",4815757.8
501,"Visceral area, layer 6a",3729397.5
502,"Visceral area, layer 6b",362462.7
503,Visual areas,50247039.5
504,Xiphoid thalamic nucleus,704276.9
505,Zona incerta,13161738.7
506,alveus,8853003.4
507,amygdalar capsule,1150728.95
508,"anterior commissure, olfactory limb",2349365.7
509,"anterior commissure, temporal limb",1738239.4
510,auditory radiation,2792109.1
511,brachium of the superior colliculus,1401039.4
512,cerebal peduncle,4097916.6
513,cerebral aqueduct,33025.6
514,cerebral nuclei related,785074.6
515,cerebrum related,42275279.5
516,cervicothalamic tract,1703037.0
517,choroid plexus,5600288.5
518,cingulum bundle,8479648.7
519,columns of the fornix,2385598.5
520,commissural branch of stria terminalis,240288.1
521,corpus callosum,48275025.0
522,"corpus callosum, anterior forceps",4866948.2
523,"corpus callosum, body",22163222.0
524,"corpus callosum, extreme capsule",662733.4
525,"corpus callosum, posterior forceps",9104137.0
526,"corpus callosum, splenium",5602397.2
527,corticospinal tract,19141724.7
528,cranial nerves,17121551.0
529,doral tegmental decussation,9932.84
530,dorsal fornix,258639.46
531,dorsal hippocampal commissure,5227451.6
532,dorsal roots,1703037.0
533,epithalamus related,4079848.7
534,external capsule,4333066.9
535,external medullary lamina of the thalamus,801424.4
536,extrapyramidal fiber systems,1046319.6
537,fasciculus retroflexus,1249237.0
538,fiber tracts,168380990.5
539,fimbria,11175790.5
540,fornix system,28443467.3
541,genu of corpus callosum,5875585.7
542,habenular commissure,351708.7
543,hippocampal commissures,5707275.5
544,hypothalamus related,6115981.55
545,internal capsule,15043808.1
546,lateral forebrain bundle system,83257356.1
547,"lateral olfactory tract, body",2280449.4
548,"lateral olfactory tract, general",2280449.4
549,lateral ventricle,22267556.0
550,mCher,2034275010.3
551,mammillary peduncle,171876.8
552,mammillary related,1506335.9
553,mammillotegmental tract,187677.3
554,mammillothalamic tract,918304.4
555,medial corticohypothalamic tract,63153.2
556,medial forebrain bundle,354822.63
557,medial forebrain bundle system,48391261.0
558,medial lemniscus,1703037.0
559,medial longitudinal fascicle,19936.7
560,nigrostriatal tract,785074.6
561,oculomotor nerve,429241.4
562,olfactory nerve,4629815.2
563,optic chiasm,3378827.5
564,optic nerve,10359455.5
565,optic radiation,12247167.4
566,optic tract,4968791.1
567,postcommissural fornix,2448751.7
568,posterior commissure,409304.7
569,posteromedial visual area,7512018.5
570,"posteromedial visual area, layer 1",1384957.1
571,"posteromedial visual area, layer 2/3",2094348.5
572,"posteromedial visual area, layer 4",697122.9
573,"posteromedial visual area, layer 5",2031124.4
574,"posteromedial visual area, layer 6a",1098023.7
575,"posteromedial visual area, layer 6b",206441.71
576,principal mammillary tract,228477.5
577,root,1876095619.3
578,rubrospinal tract,251312.2
579,stria medullaris,2478902.235
580,stria terminalis,2463194.8000000003
581,subependymal zone,986031.0
582,superior colliculus commissure,181590.1
583,supra-callosal cerebral white matter,6708564.8
584,supraoptic commissures,174974.5
585,tectospinal pathway,9932.84
586,thalamus related,15840701.2
587,third ventricle,7296519.4
588,ventral hippocampal commissure,479823.9
589,ventral tegmental decussation,125108.0
590,ventricular systems,29598029.8
