,Name,total_area
97,"Dorsal auditory area, layer 1",1006139.5
98,"Dorsal auditory area, layer 2/3",1577133.3
99,"Dorsal auditory area, layer 4",581657.4
100,"Dorsal auditory area, layer 5",1450210.0
101,"Dorsal auditory area, layer 6a",749617.3
102,"Dorsal auditory area, layer 6b",92939.9
103,Dorsal part of the lateral geniculate complex,3546071.7
104,"Dorsal part of the lateral geniculate complex, core",2495139.5
105,"Dorsal part of the lateral geniculate complex, ipsilateral zone",448139.0
106,"Dorsal part of the lateral geniculate complex, shell",601907.8
107,Dorsomedial nucleus of the hypothalamus,2944803.0
108,Ectorhinal area,3082362.0
109,Ectorhinal area/Layer 1,478408.7
110,Ectorhinal area/Layer 2/3,876310.0
111,Ectorhinal area/Layer 5,1010847.0
112,Ectorhinal area/Layer 6a,654028.8
113,Ectorhinal area/Layer 6b,62767.3
114,Endopiriform nucleus,13317093.9
115,"Endopiriform nucleus, dorsal part",8502032.3
116,"Endopiriform nucleus, ventral part",4815061.2
117,Entorhinal area,1171206.2
118,"Entorhinal area, lateral part",1171206.2
119,"Entorhinal area, lateral part, layer 1",207420.5
120,"Entorhinal area, lateral part, layer 2",245912.2
121,"Entorhinal area, lateral part, layer 3",307623.9
122,"Entorhinal area, lateral part, layer 5",337349.8
123,"Entorhinal area, lateral part, layer 6a",72899.8
124,Epithalamus,5426201.7
125,Ethmoid nucleus of the thalamus,1076309.2
126,Fasciola cinerea,495095.3
127,Field CA1,23332383.8
128,Field CA2,1639229.6
129,Field CA3,16446064.4
130,Fields of Forel,138052.5
131,"Frontal pole, cerebral cortex",77.33
132,"Frontal pole, layer 6a",77.33
133,Fundus of striatum,3245116.42
134,"Geniculate group, dorsal thalamus",3546071.7
135,"Geniculate group, ventral thalamus",1700796.4
136,"Globus pallidus, external segment",12616553.2
137,"Globus pallidus, internal segment",3438273.0
138,Gustatory areas,11333656.3
139,"Gustatory areas, layer 1",1063554.3
140,"Gustatory areas, layer 2/3",2165951.1
141,"Gustatory areas, layer 4",950813.5
142,"Gustatory areas, layer 5",3525735.68
143,"Gustatory areas, layer 6a",3316620.0
144,"Gustatory areas, layer 6b",310981.2
145,Hippocampal formation,60779560.1
146,Hippocampal region,59349608.3
147,Hypothalamic lateral zone,36785306.8
148,Hypothalamic medial zone,19010820.2
149,Hypothalamus,98687692.9
150,Induseum griseum,882323.9
151,Interanterodorsal nucleus of the thalamus,1011134.9
152,Interanteromedial nucleus of the thalamus,389347.6
153,Interbrain,242339783.1
154,Intercalated amygdalar nucleus,1444588.9
155,Intergeniculate leaflet of the lateral geniculate complex,176739.7
156,Intermediodorsal nucleus of the thalamus,1570203.4
157,Intralaminar nuclei of the dorsal thalamus,11615618.89
158,Isocortex,474202355.1
159,Lateral amygdalar nucleus,4159130.9
160,Lateral dorsal nucleus of thalamus,8227802.5
161,Lateral group of the dorsal thalamus,18022492.0
162,Lateral habenula,2828823.8
163,Lateral hypothalamic area,15606598.1
164,Lateral posterior nucleus of the thalamus,7116046.0
165,Lateral preoptic area,3633650.4
166,Lateral septal complex,29739376.4
167,Lateral septal nucleus,25636814.9
168,"Lateral septal nucleus, caudal (caudodorsal) part",4425784.6
169,"Lateral septal nucleus, rostral (rostroventral) part",15863154.1
170,"Lateral septal nucleus, ventral part",5347880.2
171,Magnocellular nucleus,2017361.6
172,Mammillary body,210775.8
173,Medial amygdalar nucleus,15743523.2
174,Medial group of the dorsal thalamus,16673245.1
175,Medial habenula,2597377.7
176,Medial preoptic area,3771876.5
177,Medial preoptic nucleus,2683108.7
178,Medial septal complex,8600914.0
179,Medial septal nucleus,3650748.2
180,Median eminence,451920.28
181,Median preoptic nucleus,301748.6
182,Mediodorsal nucleus of thalamus,11363094.6
183,Midbrain,3744239.0
184,"Midbrain, motor related",1566417.8
185,"Midbrain, sensory related",36566.5
186,Midline group of the dorsal thalamus,11532956.7
187,Nucleus accumbens,22716347.0
188,Nucleus of reuniens,4033610.4
189,Nucleus of the lateral olfactory tract,2070589.2
190,"Nucleus of the lateral olfactory tract, layer 3",393563.3
191,"Nucleus of the lateral olfactory tract, molecular layer",706492.2
192,"Nucleus of the lateral olfactory tract, pyramidal layer",970534.0
193,Olfactory areas,79475722.9
194,Olfactory tubercle,21452420.9
195,Pallidum,68230594.1
196,"Pallidum, caudal region",9544162.3
197,"Pallidum, dorsal region",16054825.799999999
198,"Pallidum, medial region",11069499.6
199,"Pallidum, ventral region",22818880.8
200,Paracentral nucleus,2034425.7
201,Parafascicular nucleus,3730087.2
202,Parastrial nucleus,756009.8
203,Parasubthalamic nucleus,806334.1
204,Parataenial nucleus,2600172.9
205,Paraventricular hypothalamic nucleus,1920962.7
206,"Paraventricular hypothalamic nucleus, descending division",1119592.8
207,Paraventricular nucleus of the thalamus,4188477.3
208,Periaqueductal gray,907198.0
209,Perifornical nucleus,1855041.3
210,Perireunensis nucleus,1239657.5
211,Perirhinal area,1126717.3
212,"Perirhinal area, layer 1",360093.0
213,"Perirhinal area, layer 2/3",514639.9
214,"Perirhinal area, layer 5",235532.8
215,"Perirhinal area, layer 6a",16399.3
216,"Perirhinal area, layer 6b",52.12
217,"Periventricular hypothalamic nucleus, anterior part",743066.7999999999
218,"Periventricular hypothalamic nucleus, intermediate part",1563059.6
219,"Periventricular hypothalamic nucleus, preoptic part",1054947.7
220,Periventricular region,14550658.2
221,Periventricular zone,6710568.2
222,Piriform area,58387846.6
223,Piriform-amygdalar area,6493635.4
224,Posterior amygdalar nucleus,259771.9
225,Posterior complex of the thalamus,9731830.8
226,Posterior hypothalamic nucleus,3787571.2
227,Posterior limiting nucleus of the thalamus,98306.2
228,Posterior parietal association areas,14247010.9
229,Precommissural nucleus,907198.0
230,Preparasubthalamic nucleus,101544.5
231,Pretectal region,659219.8999999999
232,Primary auditory area,2288796.2
233,"Primary auditory area, layer 1",543538.9
234,"Primary auditory area, layer 2/3",729519.3
235,"Primary auditory area, layer 4",287389.4
236,"Primary auditory area, layer 5",598201.0
237,"Primary auditory area, layer 6a",121801.8
238,"Primary auditory area, layer 6b",8345.7
239,Primary motor area,43787984.6
240,"Primary motor area, Layer 1",3959522.8
241,"Primary motor area, Layer 2/3",12200982.200000001
242,"Primary motor area, Layer 5",11989842.0
243,"Primary motor area, Layer 6a",14484396.8
244,"Primary motor area, Layer 6b",1153240.1
245,Primary somatosensory area,178287434.3
246,"Primary somatosensory area, barrel field",48973962.1
247,"Primary somatosensory area, barrel field, layer 1",6380606.3
248,"Primary somatosensory area, barrel field, layer 2/3",11667002.0
249,"Primary somatosensory area, barrel field, layer 4",10100721.0
250,"Primary somatosensory area, barrel field, layer 5",9471779.4
251,"Primary somatosensory area, barrel field, layer 6a",10233731.7
252,"Primary somatosensory area, barrel field, layer 6b",1120134.81
253,"Primary somatosensory area, lower limb",16273664.26
254,"Primary somatosensory area, lower limb, layer 1",2007260.96
255,"Primary somatosensory area, lower limb, layer 2/3",4329786.1
256,"Primary somatosensory area, lower limb, layer 4",1803268.73
257,"Primary somatosensory area, lower limb, layer 5",3889630.69
258,"Primary somatosensory area, lower limb, layer 6a",3863687.96
259,"Primary somatosensory area, lower limb, layer 6b",380030.2
260,"Primary somatosensory area, mouth",42383921.3
261,"Primary somatosensory area, mouth, layer 1",4124977.05
262,"Primary somatosensory area, mouth, layer 2/3",8539245.2
263,"Primary somatosensory area, mouth, layer 4",6447829.0
264,"Primary somatosensory area, mouth, layer 5",8740554.3
265,"Primary somatosensory area, mouth, layer 6a",13586413.200000001
266,"Primary somatosensory area, mouth, layer 6b",944902.5
267,"Primary somatosensory area, nose",20930515.7
268,"Primary somatosensory area, nose, layer 1",2971443.1
269,"Primary somatosensory area, nose, layer 2/3",4633903.0
270,"Primary somatosensory area, nose, layer 4",3827018.0
271,"Primary somatosensory area, nose, layer 5",3896714.1
272,"Primary somatosensory area, nose, layer 6a",5258709.2
273,"Primary somatosensory area, nose, layer 6b",342728.09
274,"Primary somatosensory area, trunk",11334276.97
275,"Primary somatosensory area, trunk, layer 1",1636427.17
276,"Primary somatosensory area, trunk, layer 2/3",3402258.8000000003
277,"Primary somatosensory area, trunk, layer 4",1244926.5
278,"Primary somatosensory area, trunk, layer 5",2849563.3
279,"Primary somatosensory area, trunk, layer 6a",1920396.3
280,"Primary somatosensory area, trunk, layer 6b",280705.1
281,"Primary somatosensory area, unassigned",9228969.26
282,"Primary somatosensory area, unassigned, layer 1",1277700.6
283,"Primary somatosensory area, unassigned, layer 2/3",2438380.96
284,"Primary somatosensory area, unassigned, layer 4",1313855.8699999999
285,"Primary somatosensory area, unassigned, layer 5",1837917.4
286,"Primary somatosensory area, unassigned, layer 6a",2178619.52
287,"Primary somatosensory area, unassigned, layer 6b",182494.76
288,"Primary somatosensory area, upper limb",29161994.08
289,"Primary somatosensory area, upper limb, layer 1",3599220.6
290,"Primary somatosensory area, upper limb, layer 2/3",7703421.6
291,"Primary somatosensory area, upper limb, layer 4",4115126.45
292,"Primary somatosensory area, upper limb, layer 5",6098918.7
293,"Primary somatosensory area, upper limb, layer 6a",7097420.75
294,"Primary somatosensory area, upper limb, layer 6b",547885.57
295,Primary visual area,7704.7
296,"Primary visual area, layer 1",7704.7
297,Reticular nucleus of the thalamus,12538235.8
298,Retrochiasmatic area,1253305.0
299,Retrohippocampal region,1235599.6
300,Retrosplenial area,36436410.3
301,"Retrosplenial area, dorsal part",13919366.5
302,"Retrosplenial area, dorsal part, layer 1",2759986.9
303,"Retrosplenial area, dorsal part, layer 2/3",3820169.8
304,"Retrosplenial area, dorsal part, layer 5",4447307.8
305,"Retrosplenial area, dorsal part, layer 6a",2735788.82
306,"Retrosplenial area, dorsal part, layer 6b",156114.0
307,"Retrosplenial area, lateral agranular part",8135896.5
308,"Retrosplenial area, lateral agranular part, layer 1",1439212.9
309,"Retrosplenial area, lateral agranular part, layer 2/3",2200049.5
310,"Retrosplenial area, lateral agranular part, layer 5",2677870.0
311,"Retrosplenial area, lateral agranular part, layer 6a",1642354.3
312,"Retrosplenial area, lateral agranular part, layer 6b",176409.8
313,"Retrosplenial area, ventral part",14381117.0
314,"Retrosplenial area, ventral part, layer 1",3171159.2
315,"Retrosplenial area, ventral part, layer 2/3",3712080.4
316,"Retrosplenial area, ventral part, layer 5",5480522.7
317,"Retrosplenial area, ventral part, layer 6a",1742933.6
318,"Retrosplenial area, ventral part, layer 6b",274420.6
319,Rhomboid nucleus,739768.4
320,Root,1486943312.2
321,"Rostrolateral area, layer 1",521111.0
322,"Rostrolateral area, layer 2/3",778671.1
323,"Rostrolateral area, layer 4",379289.33999999997
324,"Rostrolateral area, layer 5",489561.80000000005
325,"Rostrolateral area, layer 6a",264899.3
326,"Rostrolateral area, layer 6b",43102.8
327,Rostrolateral visual area,2476635.7
328,Secondary motor area,23161320.2
329,"Secondary motor area, layer 1",3159994.56
330,"Secondary motor area, layer 2/3",5725645.4
331,"Secondary motor area, layer 5",7580764.8
332,"Secondary motor area, layer 6a",6441335.7
333,"Secondary motor area, layer 6b",253580.2
334,Septofimbrial nucleus,3817815.5
335,Septohippocampal nucleus,285829.5
336,Somatomotor areas,66949304.8
337,Somatosensory areas,246047104.4
338,Striatum,316900506.6
339,Striatum dorsal region,191600645.1
340,Striatum ventral region,47413884.0
341,Striatum-like amygdalar nuclei,31265581.9
342,Subcommissural organ,36566.5
343,Subfornical organ,145266.2
344,Subgeniculate nucleus,69932.93
345,Subiculum,64393.399999999994
346,Submedial nucleus of the thalamus,2500291.6
347,Subparafascicular area,1029750.3999999999
348,Subparafascicular nucleus,451264.9
349,"Subparafascicular nucleus, magnocellular part",451264.9
350,Subparaventricular zone,1350003.6
351,Substantia innominata,20801503.1
352,Subthalamic nucleus,1416049.0
353,Supplemental somatosensory area,67759577.1
354,"Supplemental somatosensory area, layer 1",9345143.1
355,"Supplemental somatosensory area, layer 2/3",16209964.4
356,"Supplemental somatosensory area, layer 4",8726390.0
357,"Supplemental somatosensory area, layer 5",16423947.4
358,"Supplemental somatosensory area, layer 6a",15505520.4
359,"Supplemental somatosensory area, layer 6b",1548642.4
360,Suprachiasmatic nucleus,856899.6
361,Supraoptic nucleus,370715.0
362,Temporal association areas,5204189.4
363,"Temporal association areas, layer 1",843676.0
364,"Temporal association areas, layer 2/3",1220524.8
365,"Temporal association areas, layer 4",494874.4
366,"Temporal association areas, layer 5",1503496.8
367,"Temporal association areas, layer 6a",1036139.8
368,"Temporal association areas, layer 6b",105477.68
369,Thalamus,143653592.0
370,"Thalamus, polymodal association cortex related",96642197.2
371,"Thalamus, sensory-motor cortex related",42093318.8
372,Triangular nucleus of septum,2468586.2
373,Tuberal nucleus,3939735.8000000003
374,Tuberomammillary nucleus,210775.8
375,"Tuberomammillary nucleus, ventral part",210775.8
376,Vascular organ of the lamina terminalis,59877.9
377,Ventral anterior-lateral complex of the thalamus,6597782.6
378,Ventral auditory area,5655808.6
379,"Ventral auditory area, layer 1",849310.7000000001
380,"Ventral auditory area, layer 2/3",1374157.4
381,"Ventral auditory area, layer 4",746112.9
382,"Ventral auditory area, layer 5",1666999.8
383,"Ventral auditory area, layer 6a",914838.1
384,"Ventral auditory area, layer 6b",104389.8
385,Ventral group of the dorsal thalamus,37066231.9
386,Ventral medial nucleus of the thalamus,7548893.8
387,Ventral part of the lateral geniculate complex,1454123.9
388,Ventral posterior complex of the thalamus,22919555.8
389,Ventral posterolateral nucleus of the thalamus,7103016.7
390,"Ventral posterolateral nucleus of the thalamus, parvicellular part",632803.2
391,Ventral posteromedial nucleus of the thalamus,13225466.0
392,"Ventral posteromedial nucleus of the thalamus, parvicellular part",1958248.8
393,Ventral premammillary nucleus,228556.8
394,Ventrolateral preoptic nucleus,346410.1
395,Ventromedial hypothalamic nucleus,4264928.2
396,Ventromedial preoptic nucleus,208227.6
397,Visceral area,17877664.97
398,"Visceral area, layer 1",2493889.9899999998
399,"Visceral area, layer 2/3",4038950.2
400,"Visceral area, layer 4",1365438.65
401,"Visceral area, layer 5",5477387.09
402,"Visceral area, layer 6a",4096562.22
403,"Visceral area, layer 6b",405437.45
404,Visual areas,3527788.4
405,Xiphoid thalamic nucleus,710600.22
406,Zona incerta,8173096.8
407,alveus,4399867.6
408,amygdalar capsule,1138187.8
409,"anterior commissure, olfactory limb",2288961.4
410,"anterior commissure, temporal limb",1767830.73
411,auditory radiation,2156213.0
412,brachium of the superior colliculus,108578.2
413,c-fos positive,1627474002.2
414,cerebral nuclei related,811708.4
415,cerebrum related,34494054.6
416,cervicothalamic tract,128915.48000000001
417,choroid plexus,4890829.8
418,cingulum bundle,7507808.0
419,columns of the fornix,2084949.6
420,commissural branch of stria terminalis,261912.24
421,corpus callosum,41459085.1
422,"corpus callosum, anterior forceps",3301302.2
423,"corpus callosum, body",23977596.7
424,"corpus callosum, extreme capsule",627939.74
425,"corpus callosum, posterior forceps",983933.7
426,"corpus callosum, splenium",6304510.0
427,corticospinal tract,15969290.1
428,cranial nerves,12408368.0
429,dorsal fornix,230298.85
430,dorsal hippocampal commissure,2437969.3
431,dorsal roots,128915.48000000001
432,epithalamus related,3675568.1
433,external capsule,3075064.4
434,external medullary lamina of the thalamus,822050.0
435,extrapyramidal fiber systems,811708.4
436,fasciculus retroflexus,813178.97
437,fiber tracts,138196328.3
438,fimbria,11600357.7
439,fornix system,21682616.9
440,genu of corpus callosum,6263801.37
441,habenular commissure,422406.0
442,hippocampal commissures,2887153.3
443,hypothalamus related,4868843.73
444,internal capsule,15969290.1
445,lateral forebrain bundle system,68701798.0
446,"lateral olfactory tract, body",1984980.9
447,"lateral olfactory tract, general",1984980.9
448,lateral ventricle,19670426.5
449,mammillary related,1005667.2000000001
450,mammillothalamic tract,1005667.2000000001
451,medial forebrain bundle,7194.849999999999
452,medial forebrain bundle system,39362898.7
453,medial lemniscus,128915.48000000001
454,nigrostriatal tract,811708.4
455,oculomotor nerve,11910.2
456,olfactory nerve,4273945.4
457,optic chiasm,2251334.9
458,optic nerve,7993592.5
459,optic radiation,8295186.6
460,optic tract,5161929.3
461,postcommissural fornix,2084949.6
462,posterior commissure,11910.2
463,root,1486961761.6
464,stria medullaris,2439984.2
465,stria terminalis,2397611.2
466,subependymal zone,980895.74
467,supra-callosal cerebral white matter,6882871.7
468,supraoptic commissures,180413.69
469,thalamus related,11273418.2
470,third ventricle,6021146.7
471,ventral hippocampal commissure,449184.0
472,ventricular systems,25692030.5
