,Name,total_area
245,Parataenial nucleus,1918569.9000000001
246,Paraventricular hypothalamic nucleus,1686682.7
247,"Paraventricular hypothalamic nucleus, descending division",1128820.3
248,Paraventricular nucleus of the thalamus,3751997.6
249,Periaqueductal gray,7019081.6
250,Perifornical nucleus,1981323.5999999999
251,Peripeduncular nucleus,269860.0
252,Perireunensis nucleus,1433121.0
253,Perirhinal area,3728757.6
254,"Perirhinal area, layer 1",1125514.3
255,"Perirhinal area, layer 2/3",1698437.3
256,"Perirhinal area, layer 5",753523.4
257,"Perirhinal area, layer 6a",134228.43
258,"Perirhinal area, layer 6b",17054.46
259,"Periventricular hypothalamic nucleus, anterior part",456770.7
260,"Periventricular hypothalamic nucleus, intermediate part",1763794.8
261,"Periventricular hypothalamic nucleus, posterior part",940839.2
262,"Periventricular hypothalamic nucleus, preoptic part",1353271.4
263,Periventricular region,16726467.6
264,Periventricular zone,6707369.7
265,Piriform area,72394017.2
266,Piriform-amygdalar area,9076435.2
267,Posterior amygdalar nucleus,6921300.0
268,Posterior auditory area,2051714.0
269,"Posterior auditory area, layer 1",322241.2
270,"Posterior auditory area, layer 2/3",484851.1
271,"Posterior auditory area, layer 4",223263.1
272,"Posterior auditory area, layer 5",656578.9
273,"Posterior auditory area, layer 6a",300094.0
274,"Posterior auditory area, layer 6b",64685.5
275,Posterior complex of the thalamus,9942131.3
276,Posterior hypothalamic nucleus,5946706.2
277,Posterior intralaminar thalamic nucleus,722186.5
278,Posterior limiting nucleus of the thalamus,1385397.9
279,Posterior parietal association areas,19058534.8
280,Posterior pretectal nucleus,1234040.9
281,Posterior triangular thalamic nucleus,2293349.5
282,Posterodorsal preoptic nucleus,113337.8
283,Postpiriform transition area,6739009.6
284,Postsubiculum,18511.6
285,Precommissural nucleus,1493522.3
286,Preparasubthalamic nucleus,110217.70000000001
287,Pretectal region,17942001.6
288,Primary auditory area,15772140.9
289,"Primary auditory area, layer 1",2643556.1
290,"Primary auditory area, layer 2/3",3427918.1
291,"Primary auditory area, layer 4",1711775.4
292,"Primary auditory area, layer 5",5325844.4
293,"Primary auditory area, layer 6a",2250516.3
294,"Primary auditory area, layer 6b",412531.1
295,Primary motor area,52412271.1
296,"Primary motor area, Layer 1",5070591.0
297,"Primary motor area, Layer 2/3",15282232.5
298,"Primary motor area, Layer 5",14192394.8
299,"Primary motor area, Layer 6a",16581805.6
300,"Primary motor area, Layer 6b",1285246.0
301,Primary somatosensory area,192634935.0
302,"Primary somatosensory area, barrel field",51017504.6
303,"Primary somatosensory area, barrel field, layer 1",6846758.0
304,"Primary somatosensory area, barrel field, layer 2/3",12381471.65
305,"Primary somatosensory area, barrel field, layer 4",10444706.9
306,"Primary somatosensory area, barrel field, layer 5",9837633.5
307,"Primary somatosensory area, barrel field, layer 6a",10349771.6
308,"Primary somatosensory area, barrel field, layer 6b",1157163.5
309,"Primary somatosensory area, lower limb",19579394.5
310,"Primary somatosensory area, lower limb, layer 1",2433512.8000000003
311,"Primary somatosensory area, lower limb, layer 2/3",5316339.7
312,"Primary somatosensory area, lower limb, layer 4",2243023.4
313,"Primary somatosensory area, lower limb, layer 5",4698921.68
314,"Primary somatosensory area, lower limb, layer 6a",4470004.4
315,"Primary somatosensory area, lower limb, layer 6b",417592.61
316,"Primary somatosensory area, mouth",46664823.7
317,"Primary somatosensory area, mouth, layer 1",5022017.0
318,"Primary somatosensory area, mouth, layer 2/3",9947481.6
319,"Primary somatosensory area, mouth, layer 4",7149810.5
320,"Primary somatosensory area, mouth, layer 5",9539120.7
321,"Primary somatosensory area, mouth, layer 6a",14026121.6
322,"Primary somatosensory area, mouth, layer 6b",980285.7
323,"Primary somatosensory area, nose",23654893.9
324,"Primary somatosensory area, nose, layer 1",3117091.3
325,"Primary somatosensory area, nose, layer 2/3",4967473.2
326,"Primary somatosensory area, nose, layer 4",4248849.1
327,"Primary somatosensory area, nose, layer 5",4447660.17
328,"Primary somatosensory area, nose, layer 6a",6442596.0
329,"Primary somatosensory area, nose, layer 6b",431224.6
330,"Primary somatosensory area, trunk",10822873.5
331,"Primary somatosensory area, trunk, layer 1",1651563.9
332,"Primary somatosensory area, trunk, layer 2/3",3313676.5
333,"Primary somatosensory area, trunk, layer 4",1155346.38
334,"Primary somatosensory area, trunk, layer 5",2671527.3
335,"Primary somatosensory area, trunk, layer 6a",1780316.0999999999
336,"Primary somatosensory area, trunk, layer 6b",250442.94
337,"Primary somatosensory area, unassigned",10146136.3
338,"Primary somatosensory area, unassigned, layer 1",1324189.2
339,"Primary somatosensory area, unassigned, layer 2/3",2670441.8
340,"Primary somatosensory area, unassigned, layer 4",1512715.09
341,"Primary somatosensory area, unassigned, layer 5",2052464.8
342,"Primary somatosensory area, unassigned, layer 6a",2384467.3
343,"Primary somatosensory area, unassigned, layer 6b",201858.44
344,"Primary somatosensory area, upper limb",30748706.5
345,"Primary somatosensory area, upper limb, layer 1",3789560.7
346,"Primary somatosensory area, upper limb, layer 2/3",8046750.2
347,"Primary somatosensory area, upper limb, layer 4",4263131.5
348,"Primary somatosensory area, upper limb, layer 5",6433529.4
349,"Primary somatosensory area, upper limb, layer 6a",7623430.2
350,"Primary somatosensory area, upper limb, layer 6b",592304.33
351,Primary visual area,7359214.5
352,"Primary visual area, layer 1",1171002.1
353,"Primary visual area, layer 2/3",1889647.7
354,"Primary visual area, layer 4",1059015.2
355,"Primary visual area, layer 5",1730844.8
356,"Primary visual area, layer 6a",1249806.0
357,"Primary visual area, layer 6b",258941.1
358,Prosubiculum,1082903.4
359,Red nucleus,1342961.3
360,Reticular nucleus of the thalamus,12127790.4
361,Retrochiasmatic area,1338499.2
362,Retrohippocampal region,18136258.0
363,Retroparafascicular nucleus,571303.4
364,Retrosplenial area,51630068.1
365,"Retrosplenial area, dorsal part",17671094.3
366,"Retrosplenial area, dorsal part, layer 1",3463081.8
367,"Retrosplenial area, dorsal part, layer 2/3",4752428.8
368,"Retrosplenial area, dorsal part, layer 5",5644905.2
369,"Retrosplenial area, dorsal part, layer 6a",3610440.7
370,"Retrosplenial area, dorsal part, layer 6b",200238.1
371,"Retrosplenial area, lateral agranular part",10224614.2
372,"Retrosplenial area, lateral agranular part, layer 1",1902313.3
373,"Retrosplenial area, lateral agranular part, layer 2/3",2792895.8
374,"Retrosplenial area, lateral agranular part, layer 5",3309136.4
375,"Retrosplenial area, lateral agranular part, layer 6a",1995564.3
376,"Retrosplenial area, lateral agranular part, layer 6b",224704.0
377,"Retrosplenial area, ventral part",23734357.7
378,"Retrosplenial area, ventral part, layer 1",4930365.6
379,"Retrosplenial area, ventral part, layer 2/3",5643118.9
380,"Retrosplenial area, ventral part, layer 5",9249115.8
381,"Retrosplenial area, ventral part, layer 6a",3563477.9
382,"Retrosplenial area, ventral part, layer 6b",348269.0
383,Rhomboid nucleus,777739.3
384,Root,1922597692.0
385,Rostral linear nucleus raphe,143887.7
386,"Rostrolateral area, layer 1",1307242.6
387,"Rostrolateral area, layer 2/3",2102605.8
388,"Rostrolateral area, layer 4",1114718.1
389,"Rostrolateral area, layer 5",1882103.8
390,"Rostrolateral area, layer 6a",1166999.47
391,"Rostrolateral area, layer 6b",221078.02
392,Rostrolateral visual area,7794747.6
393,Secondary motor area,30278110.4
394,"Secondary motor area, layer 1",4355519.1
395,"Secondary motor area, layer 2/3",7791479.6
396,"Secondary motor area, layer 5",10059208.1
397,"Secondary motor area, layer 6a",7771808.0
398,"Secondary motor area, layer 6b",300096.2
399,Septofimbrial nucleus,3972224.0
400,Septohippocampal nucleus,321253.35
401,Somatomotor areas,82690381.6
402,Somatosensory areas,264844685.0
403,Striatum,325159344.2
404,Striatum dorsal region,203794290.8
405,Striatum ventral region,42067895.3
406,Striatum-like amygdalar nuclei,31882356.4
407,Subcommissural organ,128051.7
408,Subfornical organ,80470.9
409,Subgeniculate nucleus,210774.4
410,Subiculum,2934760.8
411,Submedial nucleus of the thalamus,2481264.5
412,Subparafascicular area,1335022.6
413,Subparafascicular nucleus,1833550.7
414,"Subparafascicular nucleus, magnocellular part",573529.7
415,"Subparafascicular nucleus, parvicellular part",1260021.0
416,Subparaventricular zone,966778.7
417,Substantia innominata,21198291.7
418,"Substantia nigra, compact part",1075132.1
419,"Substantia nigra, reticular part",7454240.3
420,Subthalamic nucleus,1482714.6
421,"Superior colliculus, motor related",1484300.3
422,"Superior colliculus, motor related, deep gray layer",52643.7
423,"Superior colliculus, motor related, deep white layer",39790.4
424,"Superior colliculus, motor related, intermediate gray layer",897403.2
425,"Superior colliculus, motor related, intermediate white layer",494462.9
426,"Superior colliculus, optic layer",198921.90000000002
427,"Superior colliculus, sensory related",346867.30000000005
428,"Superior colliculus, superficial gray layer",55883.100000000006
429,"Superior colliculus, zonal layer",92062.29999999999
430,Supplemental somatosensory area,72209628.65
431,"Supplemental somatosensory area, layer 1",9977891.25
432,"Supplemental somatosensory area, layer 2/3",17221750.1
433,"Supplemental somatosensory area, layer 4",9449597.9
434,"Supplemental somatosensory area, layer 5",17491337.81
435,"Supplemental somatosensory area, layer 6a",16410085.9
436,"Supplemental somatosensory area, layer 6b",1659079.1
437,Suprachiasmatic nucleus,473253.7
438,Suprageniculate nucleus,808841.9
439,Supramammillary nucleus,2151458.7
440,Supraoptic nucleus,334394.5
441,Temporal association areas,11905813.6
442,"Temporal association areas, layer 1",1852838.2
443,"Temporal association areas, layer 2/3",2629575.9
444,"Temporal association areas, layer 4",1007263.9
445,"Temporal association areas, layer 5",3677302.3
446,"Temporal association areas, layer 6a",2393485.6
447,"Temporal association areas, layer 6b",345348.3
448,Thalamus,163567351.7
449,"Thalamus, polymodal association cortex related",103432723.9
450,"Thalamus, sensory-motor cortex related",52758870.2
451,Triangular nucleus of septum,2781420.9
452,Tuberal nucleus,3766606.9
453,Tuberomammillary nucleus,908947.9
454,"Tuberomammillary nucleus, dorsal part",210380.09999999998
455,"Tuberomammillary nucleus, ventral part",698567.7
456,Vascular organ of the lamina terminalis,66907.9
457,Ventral anterior-lateral complex of the thalamus,7117293.5
458,Ventral auditory area,11988779.1
459,"Ventral auditory area, layer 1",1764399.9
460,"Ventral auditory area, layer 2/3",2570385.9
461,"Ventral auditory area, layer 4",1281087.4
462,"Ventral auditory area, layer 5",3987206.6
463,"Ventral auditory area, layer 6a",2072880.9
464,"Ventral auditory area, layer 6b",312818.3
465,Ventral group of the dorsal thalamus,39483604.1
466,Ventral medial nucleus of the thalamus,7619062.3
467,Ventral part of the lateral geniculate complex,3354203.9
468,Ventral posterior complex of the thalamus,22453898.7
469,Ventral posterolateral nucleus of the thalamus,6997170.4
470,"Ventral posterolateral nucleus of the thalamus, parvicellular part",783746.4
471,Ventral posteromedial nucleus of the thalamus,12799226.5
472,"Ventral posteromedial nucleus of the thalamus, parvicellular part",1873755.2
473,Ventral premammillary nucleus,1408675.9
474,Ventral tegmental area,3101480.9
475,Ventrolateral preoptic nucleus,520143.9
476,Ventromedial hypothalamic nucleus,4121071.3
477,Ventromedial preoptic nucleus,366115.2
478,Visceral area,18563135.08
479,"Visceral area, layer 1",2661626.08
480,"Visceral area, layer 2/3",4255732.03
481,"Visceral area, layer 4",1435129.5
482,"Visceral area, layer 5",5636371.2
483,"Visceral area, layer 6a",4173033.0300000003
484,"Visceral area, layer 6b",401243.7
485,Visual areas,20832364.3
486,Xiphoid thalamic nucleus,785611.4
487,Zona incerta,14899564.8
488,alveus,9113348.6
489,amygdalar capsule,1325994.7
490,"anterior commissure, olfactory limb",2296649.3
491,"anterior commissure, temporal limb",1705503.5999999999
492,auditory radiation,2816697.5
493,brachium of the superior colliculus,1289250.1
494,c-fos positive,2263172720.3
495,cerebal peduncle,4807218.3
496,cerebral aqueduct,18864.6
497,cerebral nuclei related,887073.1
498,cerebrum related,42818299.8
499,cervicothalamic tract,1895433.8
500,choroid plexus,6313568.3
501,cingulum bundle,8738480.7
502,columns of the fornix,2329612.9
503,commissural branch of stria terminalis,266746.4
504,corpus callosum,50210175.1
505,"corpus callosum, anterior forceps",5380899.1
506,"corpus callosum, body",24832392.6
507,"corpus callosum, extreme capsule",726621.2
508,"corpus callosum, posterior forceps",6144910.4
509,"corpus callosum, splenium",6084799.0
510,corticospinal tract,21748196.9
511,cranial nerves,16675448.5
512,dorsal fornix,310981.81
513,dorsal hippocampal commissure,3584629.7
514,dorsal roots,1895433.8
515,epithalamus related,4052428.9
516,external capsule,4560407.1
517,external medullary lamina of the thalamus,937493.4
518,extrapyramidal fiber systems,1007053.6
519,fasciculus retroflexus,1427049.94
520,fiber tracts,173844929.7
521,fimbria,12394222.7
522,fornix system,28310718.8
523,genu of corpus callosum,7040541.3
524,habenular commissure,385860.0
525,hippocampal commissures,4023506.2
526,hypothalamus related,6263853.9
527,internal capsule,16940978.6
528,lateral forebrain bundle system,87017578.5
529,"lateral olfactory tract, body",1908174.8
530,"lateral olfactory tract, general",1908174.8
531,lateral ventricle,24431337.8
532,mammillary peduncle,238514.5
533,mammillary related,1678212.2
534,mammillotegmental tract,173265.4
535,mammillothalamic tract,1023257.7000000001
536,medial corticohypothalamic tract,139096.2
537,medial forebrain bundle,358466.14
538,medial forebrain bundle system,49082153.5
539,medial lemniscus,1895433.8
540,nigrostriatal tract,921449.0
541,oculomotor nerve,520483.1
542,olfactory nerve,4204821.9
543,optic chiasm,2530295.5
544,optic nerve,10054705.4
545,optic radiation,11304103.9
546,optic tract,5487558.66
547,postcommissural fornix,2468709.1
548,posterior commissure,520483.1
549,posteromedial visual area,3562161.8
550,"posteromedial visual area, layer 1",567055.6
551,"posteromedial visual area, layer 2/3",913405.1
552,"posteromedial visual area, layer 4",348195.2
553,"posteromedial visual area, layer 5",972923.0
554,"posteromedial visual area, layer 6a",636949.1
555,"posteromedial visual area, layer 6b",123633.9
556,principal mammillary tract,243174.80000000002
557,root,1922597799.7
558,rubrospinal tract,119980.5
559,stria medullaris,2239520.0
560,stria terminalis,2737602.0
561,subependymal zone,1034240.98
562,superior colliculus commissure,114678.6
563,supra-callosal cerebral white matter,7416463.5
564,supraoptic commissures,174746.7
565,thalamus related,15058243.9
566,third ventricle,7514669.0
567,ventral hippocampal commissure,438876.5
568,ventral tegmental decussation,56865.600000000006
569,ventricular systems,31965864.7
