Observation id	Observation date	Description	Observation type	Source	Total duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	nest building	parental behaviour	STATE	590.750	596.400	5.650	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	11815	11928				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	rearing	stress behaviour	STATE	599.800	600.850	1.050	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	11996	12017				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	chemoinvestigation	investigation	STATE	602.250	602.850	0.600	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	12045	12057				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	in nest	parental behaviour	STATE	603.450	607.000	3.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	12069	12140				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	licking and grooming	investigation	STATE	614.350	615.400	1.050	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	12287	12308				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	in nest	parental behaviour	STATE	615.950	619.350	3.400	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	12319	12387				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	rearing	stress behaviour	STATE	637.700	640.350	2.650	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	12754	12807				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	rearing	stress behaviour	STATE	642.000	646.000	4.000	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	12840	12920				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	rearing	stress behaviour	STATE	657.250	658.350	1.100	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	13145	13167				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	chemoinvestigation	investigation	STATE	667.550	668.050	0.500	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	13351	13361				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	licking and grooming	investigation	STATE	668.050	669.500	1.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	13361	13390				
BRAC9442.3i_ZD	2025-02-19 15:29:07		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	926.550	934.350	20.000	No focal subject	903.996	in nest	parental behaviour	STATE	669.850	934.300	264.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/BRAC9442.3i_ZDcannula_infusion_pups_top_left2024-06-14T16_51_10.avi	13397	18686				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	pup introduction	Not defined	POINT	26.950	26.950	NA	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	539	539				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	31.100	34.050	2.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	622	681				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	35.850	36.750	0.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	717	735				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	37.100	38.100	1.000	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	742	762				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	38.100	56.100	18.000	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	762	1122				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	59.300	60.250	0.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	1186	1205				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	65.850	67.150	1.300	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	1317	1343				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	71.050	72.850	1.800	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	1421	1457				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	72.850	80.400	7.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	1457	1608				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	82.750	84.350	1.600	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	1655	1687				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	93.350	98.000	4.650	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	1867	1960				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	98.000	100.850	2.850	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	1960	2017				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	101.600	103.500	1.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2032	2070				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	aggressive contact	aggressive behaviour	STATE	103.500	106.700	3.200	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2070	2134				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	106.700	108.300	1.600	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2134	2166				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	self-grooming	stress behaviour	STATE	111.300	112.450	1.150	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2226	2249				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	self-grooming	stress behaviour	STATE	115.500	122.350	6.850	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2310	2447				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	125.200	135.300	10.100	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2504	2706				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	136.600	137.300	0.700	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2732	2746				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	rearing	stress behaviour	STATE	144.900	146.350	1.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2898	2927				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	146.550	151.500	4.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	2931	3030				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	rearing	stress behaviour	STATE	153.850	155.350	1.500	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3077	3107				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	160.200	162.850	2.650	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3204	3257				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	163.800	164.500	0.700	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3276	3290				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	rearing	stress behaviour	STATE	165.950	167.100	1.150	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3319	3342				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	168.150	170.400	2.250	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3363	3408				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	177.450	178.900	1.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3549	3578				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	183.350	183.800	0.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3667	3676				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	183.800	185.950	2.150	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3676	3719				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	185.950	187.300	1.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3719	3746				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	187.800	190.050	2.250	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3756	3801				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	190.600	192.500	1.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3812	3850				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	192.750	193.600	0.850	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3855	3872				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	194.350	198.500	4.150	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	3887	3970				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	200.000	200.700	0.700	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	4000	4014				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	261.400	262.350	0.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	5228	5247				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	268.600	270.800	2.200	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	5372	5416				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	272.450	272.800	0.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	5449	5456				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	273.600	274.400	0.800	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	5472	5488				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	275.300	280.550	5.250	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	5506	5611				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	aggressive contact	aggressive behaviour	STATE	280.550	283.550	3.000	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	5611	5671				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	293.150	295.950	2.800	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	5863	5919				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	304.000	305.100	1.100	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6080	6102				
