,Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Nucleus/Cell area ratio
132,JKAJ27.5c_5_Scan5.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,755.27,5856.7,110.25,40.8609,0.8298,15.5772,10.2043,0.7278,250.6345,111783.0,0.7335,251.0,248.0,3.0,221.6637,98862.0,34.2769,252.0,138.0,114.0,253.25,59.0887,0.9115,21.296,16.0087,0.6406,250.6831,0.7688,252.0,248.0,171.6447,51.309,252.0,95.0,250.7211,0.7939,252.0,248.0,132.507,16.7858,176.0,95.0,0.438
133,JKAJ27.5c_5_Scan5.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,1400.4,5475.2,125.25,47.1469,0.7081,19.5386,9.1532,0.8825,253.3822,127958.0,8.1568,255.0,180.0,75.0,162.0099,81815.0,26.9925,229.0,106.0,123.0,281.0,64.933,0.8375,25.2865,14.6476,0.8165,253.516,7.651,255.0,180.0,127.1439,37.9627,229.0,71.0,253.6248,7.2184,255.0,182.0,98.7907,15.0793,161.0,71.0,0.4487
134,JKAJ27.5c_5_Scan5.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,1459.5,5508.8,148.75,47.0337,0.845,16.299,11.5902,0.7075,252.4512,149956.0,11.7532,255.0,172.0,83.0,216.4731,128585.0,38.2843,255.0,143.0,112.0,305.75,64.1027,0.935,22.1738,17.4198,0.6014,251.861,12.69,255.0,172.0,171.0482,53.4129,255.0,95.0,251.3036,13.5009,255.0,173.0,128.151,19.3033,219.0,95.0,0.4854
135,JKAJ27.5c_5_Scan5.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,1474.3,5596.6,126.0,43.2927,0.8448,14.5069,11.8329,0.5113,254.4794,129530.0,3.4422,255.0,217.0,38.0,205.0157,104353.0,32.0344,255.0,147.0,108.0,274.25,60.9833,0.9267,20.4845,17.6743,0.4258,248.8091,18.2942,255.0,163.0,161.4036,47.0723,255.0,98.0,243.9256,23.6977,255.0,163.0,123.8426,13.7739,161.0,98.0,0.4611
136,JKAJ27.5c_5_Scan5.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,1451.6,5620.1,86.25,38.8811,0.717,15.767,7.8459,0.8702,248.7672,86571.0,16.3263,255.0,179.0,76.0,172.5086,60033.0,32.5665,243.0,121.0,122.0,219.25,56.667,0.858,21.5764,13.6772,0.7972,247.5823,19.6991,255.0,158.0,136.8127,36.2692,243.0,90.0,246.8086,21.5991,255.0,158.0,113.5066,10.3189,144.0,90.0,0.3919
137,JKAJ27.5c_5_Scan5.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,1454.8,5943.6,135.75,44.2888,0.8697,15.8893,11.4303,0.7143,254.8743,139926.0,0.3318,255.0,254.0,1.0,226.8379,124534.0,30.4562,255.0,162.0,93.0,288.25,62.1741,0.937,21.5082,17.0,0.622,254.8727,0.3334,255.0,254.0,185.2312,45.9786,255.0,119.0,254.8713,0.3352,255.0,254.0,147.5379,14.0781,184.0,119.0,0.4751
138,JKAJ27.5c_5_Scan5.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,1489.9,5999.9,133.75,47.4922,0.7452,17.4404,10.9528,0.8165,254.9276,137406.0,0.616,255.0,245.0,10.0,203.013,109424.0,24.8223,255.0,157.0,98.0,292.5,64.0927,0.8948,23.1165,16.7789,0.7181,253.1134,8.6338,255.0,188.0,176.6036,30.4005,255.0,134.0,251.571,11.5112,255.0,188.0,154.1514,9.4171,183.0,134.0,0.4604
139,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,734.41,5382.2,115.0,46.2311,0.6761,18.5116,8.733,0.8955,250.2987,115638.0,10.6517,255.0,208.0,47.0,152.5303,70469.0,38.7876,249.0,81.0,168.0,270.25,63.9801,0.8296,24.3532,14.5645,0.8196,245.8815,19.8454,255.0,168.0,107.6259,47.4481,249.0,51.0,242.5793,24.0507,255.0,168.0,74.0566,13.2063,125.0,51.0,0.4256
140,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,775.01,5444.5,141.75,52.5025,0.6462,19.7229,10.2076,0.8845,252.3275,144079.0,11.9521,255.0,168.0,87.0,138.5832,79131.0,25.4075,216.0,81.0,135.0,313.75,70.2398,0.7991,25.5315,15.7964,0.8031,250.5579,15.9133,255.0,165.0,105.9992,35.379,216.0,54.0,249.0914,18.4472,255.0,165.0,78.9956,12.0106,116.0,54.0,0.4532
141,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,791.21,5492.0,84.75,33.601,0.9433,11.2169,9.4672,0.5031,246.7155,84130.0,22.1406,255.0,156.0,99.0,162.3548,55363.0,37.657,237.0,104.0,133.0,203.75,51.1296,0.9794,17.0318,15.4818,0.3922,243.1848,27.1139,255.0,153.0,118.2668,45.7599,237.0,57.0,240.6555,29.9448,255.0,153.0,86.6828,13.6799,123.0,57.0,0.4131
142,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,773.4,5501.8,149.5,48.453,0.8002,17.3702,12.6497,0.6564,254.0416,152679.0,5.6651,255.0,195.0,60.0,158.6389,95342.0,26.102,207.0,95.0,112.0,312.25,65.7197,0.9085,23.3367,18.0,0.6157,253.0208,9.0225,255.0,188.0,123.9696,39.2451,207.0,67.0,252.0741,11.198,255.0,188.0,91.8148,13.6746,139.0,67.0,0.4802
143,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,700.36,5528.8,83.25,34.1335,0.8979,12.8549,8.9888,0.7119,254.8214,85620.0,0.3836,255.0,254.0,1.0,181.1875,60879.0,54.5914,255.0,84.0,171.0,203.75,51.8685,0.9517,18.6281,14.0,0.62,254.1669,4.9286,255.0,200.0,117.0025,65.1846,255.0,38.0,253.7077,6.3837,255.0,200.0,71.9791,14.8303,113.0,38.0,0.4067
144,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,765.52,5746.0,149.25,51.2596,0.7138,18.2757,12.673,0.7455,254.6196,153281.0,3.168,255.0,204.0,51.0,152.1761,91610.0,22.6558,209.0,110.0,99.0,321.5,67.8664,0.8772,23.8599,18.3267,0.6645,252.1176,11.9742,255.0,172.0,123.616,32.3185,209.0,66.0,249.9091,15.8383,255.0,172.0,98.4062,12.5419,138.0,66.0,0.4628
145,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,711.23,5747.8,144.0,48.4184,0.7719,16.5292,12.847,0.5408,252.3224,146347.0,0.5493,253.0,251.0,2.0,173.1534,100429.0,32.9377,252.0,116.0,136.0,306.5,65.2567,0.9045,21.9208,18.6274,0.4652,252.2993,0.5475,254.0,251.0,132.2537,46.3088,252.0,62.0,252.2786,0.5454,254.0,251.0,95.5325,15.6293,140.0,62.0,0.4646
146,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,693.96,5771.2,94.5,36.3518,0.8986,12.0005,10.2165,0.5054,250.5429,96459.0,0.7172,251.0,248.0,3.0,143.0675,55081.0,27.1613,198.0,91.0,107.0,222.75,54.0037,0.9598,17.9671,15.5,0.4028,250.5078,0.8234,252.0,248.0,102.9653,40.1369,198.0,52.0,250.4813,0.8952,252.0,248.0,72.6326,11.5559,107.0,52.0,0.4298
147,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,699.6,5793.6,95.25,37.2005,0.8649,13.5707,9.3649,0.6884,248.8668,95316.0,0.3402,249.0,248.0,1.0,198.7911,76137.0,50.8933,249.0,103.0,146.0,222.25,55.0665,0.921,19.3522,14.8197,0.6003,249.0315,0.719,251.0,245.0,130.3206,69.6274,249.0,48.0,249.1561,0.8863,251.0,245.0,78.4941,17.8489,120.0,48.0,0.4296
148,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,801.71,5825.3,156.0,55.1894,0.6436,21.2773,12.5888,0.7967,251.6417,158031.0,0.5709,252.0,249.0,3.0,197.4029,123969.0,43.4122,254.0,103.0,151.0,338.0,72.5965,0.8059,26.8644,18.2971,0.7341,251.2953,1.9011,252.0,223.0,137.3368,64.6593,254.0,53.0,250.9945,2.5059,252.0,223.0,85.1632,17.7941,145.0,53.0,0.4639
149,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,746.7,5824.3,123.0,43.6687,0.8105,16.4277,9.8626,0.7945,248.9456,123477.0,0.5783,251.0,248.0,3.0,171.4153,85022.0,45.9899,251.0,106.0,145.0,272.5,60.9942,0.9204,21.9142,15.4074,0.705,248.6658,2.6388,251.0,216.0,124.5128,54.0795,251.0,59.0,248.4329,3.5171,251.0,216.0,85.4799,15.5894,126.0,59.0,0.451
150,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,733.99,5891.9,97.0,37.0448,0.8882,13.2702,9.7401,0.629,247.8231,96651.0,0.3821,248.0,247.0,1.0,129.7795,50614.0,24.2756,179.0,81.0,98.0,225.75,55.0118,0.9374,18.9275,15.3714,0.5303,247.781,0.4244,248.0,246.0,102.7998,29.6212,179.0,55.0,247.749,0.4516,248.0,246.0,82.3288,11.151,131.0,55.0,0.4289
151,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 2.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,879.3,5505.8,115.75,39.8729,0.9149,13.6034,11.4812,0.4568,234.3141,109659.0,37.9485,255.0,131.0,124.0,151.7842,71035.0,25.0893,241.0,109.0,132.0,253.25,57.5266,0.9617,19.6135,17.0,0.38,220.9223,44.6173,255.0,123.0,124.0187,31.474,241.0,79.0,209.5064,46.6889,255.0,123.0,100.3497,8.9755,138.0,79.0,0.4607
152,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 2.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,905.17,5730.1,67.25,30.646,0.8998,10.9093,8.6206,0.5536,241.2351,64651.0,25.7634,255.0,149.0,106.0,176.7425,47367.0,40.5247,255.0,102.0,153.0,160.75,46.3926,0.9386,16.344,12.8926,0.5298,223.545,43.9202,255.0,116.0,131.1894,47.5726,255.0,79.0,210.9362,49.5168,255.0,116.0,98.7207,13.0859,150.0,79.0,0.4108
153,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 2.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,917.54,5735.9,92.25,39.059,0.7599,14.5366,9.1087,0.83,198.4263,74013.0,51.1203,255.0,106.0,149.0,154.6086,57669.0,24.5828,222.0,109.0,113.0,214.25,55.1335,0.8857,20.5918,12.9636,0.7792,202.1447,54.0979,255.0,106.0,124.6243,32.3577,222.0,78.0,205.0103,56.1697,255.0,106.0,101.5165,12.6799,138.0,78.0,0.4342
154,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 2.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,959.14,6005.8,140.5,55.449,0.5742,22.966,9.3741,0.9287,203.3504,115503.0,54.5475,255.0,117.0,138.0,181.331,102996.0,34.4213,253.0,116.0,137.0,328.5,73.8402,0.7571,29.1466,15.3806,0.87,179.3275,52.879,255.0,111.0,141.1357,42.8157,253.0,86.0,161.1585,43.5522,255.0,111.0,110.735,13.2953,160.0,86.0,0.4281
155,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 2.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,975.7,6143.8,131.5,45.7999,0.7878,15.9587,12.737,0.5087,244.4511,130048.0,23.2934,255.0,139.0,116.0,193.7688,103085.0,28.6712,255.0,150.0,105.0,287.5,63.3071,0.9015,21.8532,18.6205,0.4352,218.3284,44.6751,255.0,123.0,166.4335,32.7615,255.0,120.0,195.8772,46.4271,255.0,123.0,142.9402,9.7415,166.0,120.0,0.4615
156,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 2.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,856.83,6379.8,88.75,34.841,0.9188,12.6281,9.3671,0.6464,241.6288,87228.0,30.233,255.0,133.0,122.0,165.5789,59774.0,39.3508,255.0,114.0,141.0,214.75,53.1981,0.9536,18.3416,14.9083,0.5577,212.8139,48.4557,255.0,119.0,133.5547,37.7608,255.0,88.0,191.9679,48.4967,255.0,119.0,110.3868,7.6723,134.0,88.0,0.4152
157,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 2.ome.tif,PathCellObject,,Median eminence,Polygon,807.91,6076.5,93.25,37.8029,0.82,14.8674,9.1643,0.7343,243.125,91415.0,26.4712,255.0,151.0,104.0,158.8723,59736.0,40.948,243.0,89.0,154.0,228.25,55.7689,0.9222,20.5046,14.8493,0.6497,240.9189,32.3047,255.0,124.0,119.3417,45.5103,243.0,60.0,239.3743,35.7718,255.0,124.0,91.6629,22.0742,142.0,60.0,0.412
158,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,864.28,5415.9,142.75,45.91,0.8511,16.3228,11.2693,0.725,254.979,145848.0,0.1434,255.0,254.0,1.0,179.3304,102577.0,29.2523,240.0,129.0,111.0,295.25,63.0994,0.9319,22.0808,17.0662,0.6074,254.6723,2.0345,255.0,230.0,146.1427,38.873,240.0,95.0,254.3856,2.7973,255.0,230.0,115.1242,11.4558,150.0,95.0,0.482
159,JKAJ27.5c_6_Scan1.qptiff - resolution #1_Region 4.ome.tif,PathCellObject,,Arcuate hypothalamic nucleus,Polygon,715.57,5721.1,143.75,53.8195,0.6236,19.8626,12.3114,0.6933,254.8995,147077.0,0.301,255.0,254.0,1.0,163.0156,94060.0,37.8283,237.0,87.0,150.0,322.5,70.5864,0.8134,25.6265,18.1609,0.6619,254.4132,4.2251,255.0,191.0,111.262,54.338,237.0,44.0,254.0196,5.6479,255.0,191.0,69.3801,16.1433,130.0,44.0,0.4455
