,Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Nucleus/Cell area ratio
15,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1566.4,3714.0,61.75,30.9764,0.8087,10.8427,7.847,0.7284,84.0357,21177.0,21.7405,150.0,56.0,94.0,25.6151,6455.0,1.7397,30.0,21.0,9.0,144.25,45.4721,0.8767,16.3128,11.4845,0.7558,75.568,23.0319,150.0,47.0,23.0293,2.8359,30.0,17.0,69.0821,21.8872,123.0,47.0,21.0486,1.6831,28.0,17.0,0.4301
16,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1555.6,3720.0,137.75,55.7808,0.5563,16.2201,13.2427,0.5498,67.0323,37404.0,19.5687,145.0,49.0,96.0,25.4086,14178.0,1.9887,32.0,21.0,11.0,290.75,67.3061,0.8065,22.1253,17.7735,0.6112,63.1912,16.696,145.0,46.0,23.5245,2.5308,32.0,17.0,59.6368,12.5099,109.0,46.0,21.7811,1.5321,27.0,17.0,0.4815
17,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1774.5,3715.2,35.5,24.1317,0.7661,8.608,6.0102,0.684,86.1678,12839.0,12.2361,116.0,68.0,48.0,26.4899,3947.0,1.7109,30.0,23.0,7.0,123.0,41.0151,0.9188,14.5636,11.1407,0.5898,83.8008,12.3319,116.0,59.0,24.3722,2.3615,30.0,18.0,82.7874,12.2508,112.0,59.0,23.4655,1.9932,29.0,18.0,0.2897
18,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1784.5,3718.5,35.75,23.8915,0.787,9.1045,6.0912,0.6983,111.0067,16651.0,20.0518,169.0,75.0,94.0,57.9867,8698.0,10.6083,75.0,36.0,39.0,123.25,41.4203,0.9028,15.1541,10.9412,0.6982,88.8848,22.658,169.0,54.0,36.7616,15.8926,75.0,19.0,79.2667,16.0288,130.0,54.0,27.5333,5.6671,46.0,19.0,0.2976
19,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1488.1,3719.4,58.25,29.9621,0.8154,11.1539,7.379,0.7928,107.8419,25235.0,24.8973,183.0,69.0,114.0,33.0641,7737.0,4.0692,42.0,25.0,17.0,166.25,47.344,0.9321,16.899,12.95,0.6396,90.5811,24.6646,183.0,53.0,26.3183,5.8634,42.0,16.0,81.2315,18.8186,163.0,53.0,22.6644,2.4506,30.0,16.0,0.345
20,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1418.4,3721.6,80.25,34.9726,0.8245,12.6433,9.0833,0.7504,164.0243,53964.0,44.9982,253.0,97.0,156.0,47.3526,15579.0,6.255,62.0,36.0,26.0,182.75,49.6977,0.9298,17.1493,14.3287,0.5033,165.6981,52.5876,255.0,89.0,38.8661,9.4163,62.0,22.0,167.0645,58.0729,255.0,89.0,31.938,4.7167,41.0,22.0,0.4412
21,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1430.0,3734.5,77.25,41.1057,0.5745,16.7258,7.4015,0.9218,127.2765,39583.0,38.0604,255.0,86.0,169.0,31.6527,9844.0,1.71,36.0,28.0,8.0,210.5,56.3522,0.833,21.6198,13.0149,0.82,119.8128,34.4089,255.0,63.0,28.6469,3.2943,36.0,21.0,115.4578,31.3119,226.0,63.0,26.8931,2.6701,34.0,21.0,0.3644
22,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1742.4,3730.5,41.25,27.1482,0.7033,10.1396,6.2229,0.8439,88.2663,14917.0,14.56,125.0,61.0,64.0,23.6095,3990.0,0.8804,26.0,22.0,4.0,144.0,45.0184,0.8929,15.8997,11.9896,0.7021,85.4456,20.189,136.0,52.0,22.6477,1.2767,26.0,19.0,84.2829,22.0067,136.0,52.0,22.2512,1.2022,26.0,19.0,0.2873
23,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1415.1,3734.3,62.75,31.6347,0.7879,10.8718,8.7651,0.4678,111.2819,28822.0,22.3843,218.0,78.0,140.0,40.0386,10370.0,3.4851,47.0,33.0,14.0,136.0,45.0014,0.8439,15.4108,11.5756,0.6588,112.0382,38.022,255.0,68.0,35.3,5.6034,47.0,23.0,112.7113,47.8548,255.0,68.0,31.0825,3.2758,39.0,23.0,0.463
24,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1613.8,3735.7,87.25,36.7655,0.8111,13.3544,9.0434,0.7104,89.9296,31925.0,11.4019,120.0,63.0,57.0,31.3324,11123.0,3.6818,40.0,24.0,16.0,221.75,54.4421,0.9402,18.7192,14.9627,0.5976,83.2004,13.6857,120.0,53.0,26.4077,4.9222,40.0,19.0,78.7186,13.2452,110.0,53.0,23.1276,2.1005,29.0,19.0,0.3968
25,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1806.9,3740.4,129.75,44.9327,0.8076,14.5483,12.8838,0.4541,66.7996,35337.0,11.5512,115.0,51.0,64.0,25.3251,13397.0,1.5164,31.0,21.0,10.0,287.75,62.1434,0.9363,20.472,18.8223,0.3182,66.4136,15.1823,121.0,46.0,23.4709,2.1562,31.0,19.0,66.0852,17.6967,121.0,46.0,21.8939,1.1114,25.0,19.0,0.4567
26,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1451.3,3739.0,82.5,35.1626,0.8385,12.3446,9.477,0.6864,90.9469,30831.0,13.7476,125.0,65.0,60.0,29.6313,10045.0,2.4836,35.0,25.0,10.0,208.5,52.2044,0.9614,18.313,15.0,0.5368,93.7754,17.5412,173.0,62.0,25.8471,3.7241,35.0,19.0,95.7008,19.4901,173.0,62.0,23.2711,1.6484,28.0,19.0,0.3988
27,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1415.3,3745.0,39.25,24.864,0.7978,8.9617,5.8799,0.7277,108.1615,17414.0,29.7012,211.0,79.0,132.0,33.3665,5372.0,2.6639,40.0,29.0,11.0,111.0,39.2881,0.9037,13.7429,11.1814,0.411,91.7421,23.0337,211.0,59.0,28.2646,4.6853,40.0,20.0,82.4667,9.7549,104.0,59.0,25.3825,2.7032,34.0,20.0,0.3546
28,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1702.8,3750.8,115.0,41.1986,0.8514,14.9563,9.8623,0.7621,74.3239,34189.0,11.4668,122.0,59.0,63.0,96.087,44200.0,25.4865,149.0,51.0,98.0,254.25,58.2487,0.9417,20.7636,15.5,0.6688,80.9529,17.7619,147.0,54.0,65.738,33.4916,149.0,23.0,86.4079,20.0342,147.0,54.0,40.7639,11.3108,78.0,23.0,0.45
29,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1548.5,3747.6,48.0,25.7774,0.9078,8.7243,7.4354,0.5252,90.1717,17854.0,19.0567,169.0,64.0,105.0,130.197,25779.0,34.348,198.0,68.0,130.0,146.0,43.6243,0.9641,14.6035,13.0,0.3822,77.2901,17.3023,169.0,53.0,66.0529,51.3099,198.0,21.0,70.7165,11.8089,101.0,53.0,33.3196,14.1349,87.0,21.0,0.3277
30,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1486.8,3749.3,50.0,30.4389,0.6781,9.9742,8.7056,0.3327,119.4029,24597.0,26.3025,187.0,68.0,119.0,24.1359,4972.0,1.6794,28.0,21.0,7.0,164.0,47.758,0.9036,16.1245,14.0,0.2218,97.9209,26.2579,187.0,56.0,21.5327,2.196,28.0,18.0,88.1087,19.5497,156.0,56.0,20.3437,1.1073,23.0,18.0,0.316
31,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1584.0,3751.9,90.0,36.2752,0.8595,12.1129,10.3369,0.4121,66.9333,24096.0,6.7466,84.0,52.0,32.0,24.6444,8872.0,1.8195,30.0,20.0,10.0,218.75,53.2452,0.9696,17.7596,16.1289,0.3329,67.2919,11.4585,111.0,49.0,22.2178,2.5251,30.0,17.0,67.5416,13.8232,111.0,49.0,20.528,1.2458,24.0,17.0,0.4118
32,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1635.4,3752.3,99.25,37.123,0.905,12.993,10.1196,0.6092,73.8229,29603.0,14.9677,134.0,52.0,82.0,28.4738,11418.0,2.5787,34.0,24.0,10.0,229.5,54.9424,0.9554,18.8321,15.5,0.5003,66.6069,12.9775,134.0,49.0,24.8436,3.7433,34.0,19.0,61.0423,7.3904,77.0,49.0,22.0442,1.2962,26.0,19.0,0.4364
33,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1844.0,3757.7,77.25,34.4274,0.819,11.3439,9.2897,0.4944,79.8392,24830.0,12.4452,114.0,62.0,52.0,27.9453,8691.0,1.4702,31.0,25.0,6.0,199.25,51.5505,0.9422,17.1469,15.085,0.4361,81.1117,13.7257,119.0,57.0,25.4818,2.5145,31.0,19.0,81.9259,14.4396,119.0,57.0,23.9053,1.6167,28.0,19.0,0.3877
34,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1809.9,3761.3,62.0,34.6147,0.6503,13.2776,7.0106,0.8603,93.42,23355.0,20.6406,139.0,58.0,81.0,24.648,6162.0,1.4185,28.0,21.0,7.0,190.75,52.3917,0.8733,19.2189,13.1608,0.7514,78.291,20.2349,139.0,52.0,23.0944,1.6661,28.0,19.0,70.9181,15.3609,138.0,52.0,22.3372,1.1831,26.0,19.0,0.3261
35,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1511.5,3770.0,90.0,40.2979,0.6964,14.8198,9.2878,0.7997,90.0528,32419.0,21.0885,173.0,59.0,114.0,24.3806,8777.0,1.5066,28.0,21.0,7.0,227.0,56.1555,0.9046,20.4625,15.1246,0.685,75.5655,20.151,173.0,50.0,22.1309,2.2482,28.0,18.0,66.0656,12.3768,111.0,50.0,20.6557,1.176,24.0,18.0,0.3964
36,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1483.9,3771.1,87.25,41.8948,0.6247,16.6103,7.3426,0.9043,77.3305,27375.0,9.4692,105.0,61.0,44.0,25.6186,9069.0,1.4688,29.0,22.0,7.0,214.25,57.8806,0.8036,22.646,11.9304,0.8542,75.7776,13.346,129.0,53.0,23.8265,2.0853,29.0,19.0,74.6891,15.4122,129.0,53.0,22.5703,1.4336,27.0,19.0,0.4113
37,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1846.3,3772.1,83.75,38.0901,0.7254,13.8595,9.4804,0.6986,92.0203,31655.0,16.8678,132.0,67.0,65.0,29.718,10223.0,1.8841,34.0,25.0,9.0,217.75,54.9161,0.9073,19.8811,14.9285,0.6669,86.1995,15.414,132.0,64.0,26.9518,2.7208,34.0,21.0,82.4072,13.0756,120.0,64.0,25.1496,1.2946,28.0,21.0,0.3919
38,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1607.0,3773.7,70.5,35.401,0.7069,12.0831,8.2202,0.7158,84.7986,24846.0,17.6349,129.0,56.0,73.0,24.6758,7230.0,1.5661,30.0,21.0,9.0,202.5,52.7324,0.9151,17.9769,14.0585,0.5742,74.0309,18.247,129.0,48.0,21.9272,2.4617,30.0,18.0,67.9284,15.5845,102.0,48.0,20.3694,1.18,24.0,18.0,0.3583
39,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1527.3,3772.7,42.5,24.0126,0.9262,7.9937,7.0617,0.3735,87.3509,14937.0,14.5106,124.0,63.0,61.0,30.7018,5250.0,3.1899,37.0,25.0,12.0,129.25,40.955,0.9683,13.7978,12.1033,0.4342,72.158,15.2116,124.0,51.0,24.7091,4.8739,37.0,18.0,64.6925,8.5219,89.0,51.0,21.7644,2.0206,27.0,18.0,0.3275
40,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1479.2,3780.3,43.5,30.0745,0.6044,11.0147,6.6786,0.7873,80.8212,14467.0,19.0824,151.0,56.0,95.0,25.1955,4510.0,1.2456,29.0,22.0,7.0,136.5,45.7957,0.8179,17.0701,10.6582,0.7705,72.8127,18.3011,151.0,50.0,23.1673,2.1342,29.0,17.0,68.9488,16.6067,141.0,50.0,22.1887,1.7497,27.0,17.0,0.3266
41,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1534.8,3783.0,55.5,28.2326,0.875,9.8733,7.5769,0.6151,75.0877,17120.0,8.9983,93.0,54.0,39.0,29.1842,6654.0,2.9773,36.0,24.0,12.0,156.0,45.3682,0.9524,15.1039,13.5042,0.3978,64.032,11.0159,93.0,48.0,24.4681,4.2528,36.0,18.0,57.6985,5.8594,73.0,48.0,21.7663,1.8202,27.0,18.0,0.3608
42,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1588.9,3789.5,64.0,32.7416,0.7502,11.5743,7.8614,0.7015,74.4457,19207.0,16.425,131.0,50.0,81.0,27.4884,7092.0,2.5738,34.0,22.0,12.0,178.25,50.5512,0.8766,17.6385,13.684,0.6208,65.2581,16.0553,131.0,46.0,23.223,3.8405,34.0,17.0,60.0484,13.2805,110.0,46.0,20.8044,1.7832,27.0,17.0,0.3587
43,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1844.6,3791.5,87.5,38.8612,0.7281,14.7204,8.5131,0.8608,64.9972,23074.0,5.5191,81.0,53.0,28.0,30.5944,10861.0,2.638,37.0,25.0,12.0,223.0,55.8541,0.8983,20.6025,14.4004,0.7415,60.2221,6.9379,94.0,47.0,26.6964,3.8129,37.0,20.0,57.0887,5.9148,94.0,47.0,24.1386,1.7292,28.0,20.0,0.3963
44,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1656.1,3791.8,80.75,34.6012,0.8476,12.5008,8.1689,0.7358,75.9753,24616.0,13.2581,135.0,59.0,76.0,30.8333,9990.0,2.6691,39.0,25.0,14.0,181.75,49.7901,0.9213,16.8885,13.7281,0.4366,71.1745,12.8422,135.0,47.0,26.0536,4.9746,39.0,17.0,67.3243,11.1014,96.0,47.0,22.2203,2.4155,28.0,17.0,0.4452
45,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1784.8,3794.2,63.5,31.5365,0.8023,12.2281,7.2126,0.8271,96.1042,24891.0,30.4996,199.0,62.0,137.0,34.6911,8985.0,4.2359,48.0,25.0,23.0,167.25,48.2665,0.9022,17.9663,11.5,0.7519,85.5022,25.6451,199.0,56.0,27.5022,6.673,48.0,18.0,78.8049,19.2667,158.0,56.0,22.961,2.8299,32.0,18.0,0.3789
46,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1599.5,3795.0,44.0,27.7605,0.7175,10.1994,6.6893,0.7082,84.4413,15115.0,20.5847,157.0,56.0,101.0,23.7765,4256.0,1.3555,28.0,20.0,8.0,144.75,43.9072,0.9435,15.6722,12.3018,0.5838,75.0138,20.1332,157.0,47.0,21.9398,2.021,28.0,17.0,70.8159,18.4622,115.0,47.0,21.1219,1.7074,26.0,17.0,0.3088
47,JKAX4.3e_MPOA_0_Scan1.qptiff - resolution #1_Region 6.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1796.2,3795.5,48.5,27.3962,0.812,8.8001,7.7992,0.4144,99.4121,19783.0,16.7697,139.0,63.0,76.0,27.3618,5445.0,1.6483,33.0,24.0,9.0,142.0,43.7386,0.9328,14.7318,12.0,0.4562,84.9208,18.7801,139.0,53.0,24.3187,2.8313,33.0,18.0,77.1057,14.7411,139.0,53.0,22.6775,1.7835,27.0,18.0,0.3491
