,filename,Injected,Unnamed: 0_x,Event,Event start ,Event end ,Ramp_start,Ramp_end,Unnamed: 0_y,sex_x,Gal_positive_x,state_x,estrous_stage_x,ID_mouse_x,Genotype_x,Behaviour_6hFD,Cm(pF)_x,Adaptive_x,I_zero_x,I_zero_reclassified_x,60mV_x,Firing_freq_(Hz)_I0_x,Instant_freq_(Hz)_x,isi_(ms)_x,cat_categ_x,CaT_x,Ih_x,Ih_at_-120mV_x,AP_ampl_x,AP_halfwidth_x,AP_time_to_peak_x,area(mV_ms)_x,rheobase_at_-60mV_(pA)_x,AHP_(mV)_x,Vm_x,Input_Resistance_x,sPSC_frequency_x,sPSC_Amplitude(pA)_x,sPSCs_Rise time_x,sPSCs (decay)_x,AC-I0_x,AC_-60_x,Comments_x,Unnamed: 35_x,latency,num_spike,Unnamed: 0,sex_y,Gal_positive_y,state_y,estrous_stage_y,ID_mouse_y,Genotype_y,Cm(pF)_y,Adaptive_y,I_zero_y,I_zero_reclassified_y,60mV_y,Firing_freq_(Hz)_I0_y,Instant_freq_(Hz)_y,isi_(ms)_y,cat_categ_y,CaT_y,Ih_y,Ih_at_-120mV_y,AP_ampl_y,AP_halfwidth_y,AP_time_to_peak_y,area(mV_ms)_y,rheobase_at_-60mV_(pA)_y,AHP_(mV)_y,Vm_y,Input_Resistance_y,sPSC_frequency_y,sPSC_Amplitude(pA)_y,sPSCs_Rise time_y,sPSCs (decay)_y,AC-I0_y,AC_-60_y,Comments_y,Unnamed: 35_y
95,S1C2 14022023,65,47,5,1270.40051269531,1272.099609375,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,190.40051269531,11,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
96,S1C2 14022023,75,58,6,1290.59948730468,1292.298828125,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,210.59948730468,11,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
97,S1C2 14022023,85,69,7,1322.90051269531,1324.50012207031,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,242.90051269531,12,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
98,S1C2 14022023,95,81,8,1367.39855957031,1369.1015625,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,287.39855957031,10,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
99,S1C2 14022023,105,91,9,1457.30102539062,1458.99621582031,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,377.30102539062,9,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
100,S1C2 14022023,115,100,10,1462.80102539062,1464.49621582031,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,382.80102539062,8,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
101,S1C2 14022023,125,108,11,1495.19921875,1496.90258789062,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,415.19921875,8,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
102,S1C2 14022023,135,116,12,1536.60144042968,1538.296875,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,456.60144042968,9,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
103,S1C2 14022023,145,125,13,1543.30102539062,1544.99621582031,1080.0,2080.0,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),Agg+,37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,,463.30102539062,8,270,F,no,virgin-Gal-,M,JKAM 55.2e,Gal-cre KI87; Rosa26 Tomato (Ai9),37.38005051,no,tonic,tonic,phasic,10.26,10.4,97.42,yes,29.24,no,0.0,98.4,1.71,0.62,132.0,3.0,-53.7,-47.42190501,635.432,0.881578947,16.25,1.0,6.94,,,,
104,S1C2 15022023,25,0,1,1384.80004882812,1388.59997558593,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,304.80004882812,4,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
105,S1C2 15022023,35,4,2,1302.7001953125,1307.00012207031,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,222.7001953125,4,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
106,S1C2 15022023,45,8,3,1271.80004882812,1275.80078125,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,191.80004882812,4,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
107,S1C2 15022023,55,12,4,1241.30004882812,1245.00109863281,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,161.30004882812,5,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
108,S1C2 15022023,65,17,5,1213.09948730468,1216.798828125,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,133.09948730468,5,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
109,S1C2 15022023,75,22,6,1209.5,1213.00012207031,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,129.5,4,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
110,S1C2 15022023,85,26,7,1236.30102539062,1240.00012207031,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,156.30102539062,5,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
111,S1C2 15022023,95,31,8,1192.5,1196.1015625,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,112.5,3,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
112,S1C2 15022023,105,34,9,1186.0,1189.40258789062,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,106.0,3,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
113,S1C2 15022023,115,37,10,1196.5,1199.99621582031,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,116.5,4,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
114,S1C2 15022023,125,41,11,1187.80102539062,1191.296875,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,107.80102539062,5,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
115,S1C2 15022023,135,46,12,1181.60144042968,1184.99621582031,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,101.60144042968,4,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
116,S1C2 15022023,145,50,13,1188.80102539062,1192.296875,1080.0,2080.0,253,F,Unknown,virgin,E,JKAM WT,WT,Agg+,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,,108.80102539062,4,253,F,Unknown,virgin,E,JKAM WT,WT,20.13100437,yes,phasic,phasic,silent,0.16,0.66,6078.0,no,0.0,no,0.0,79.7,5.19,3.06,420.0,3.0,-51.94,-48.37390838,791.6,0.091891892,10.67,1.4,4.82,,,,
117,S1C2 20012023,25,0,1,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
118,S1C2 20012023,25,0,1,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,140,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
119,S1C2 20012023,35,1,2,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
120,S1C2 20012023,35,1,2,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,140,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
121,S1C2 20012023,45,2,3,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
122,S1C2 20012023,45,2,3,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,140,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
123,S1C2 20012023,55,3,4,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
124,S1C2 20012023,55,3,4,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,140,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
125,S1C2 20012023,65,4,5,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
126,S1C2 20012023,65,4,5,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,140,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
127,S1C2 20012023,75,5,6,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
128,S1C2 20012023,75,5,6,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,140,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
129,S1C2 20012023,85,6,7,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
130,S1C2 20012023,85,6,7,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,140,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
131,S1C2 20012023,95,7,8,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
132,S1C2 20012023,95,7,8,2080.0,0.0,1080.0,2080.0,1,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),Pre,75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,,1000.0,2,140,F,no,Virgin-Gal -,P,JKAM54.2d,Gal-cre KI87; Rosa26 Tomato (Ai9),75.82205647,?,tonic,tonic,silent,0.03,0.09,32461.0,no,0.0,yes,23.04,104.24,0.0,0.4,92.64,120.0,-58.9,-50.49784823,122.2854532,0.826315789,16.755,1.1,8.8464,,,,
