,Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Nucleus/Cell area ratio
17490,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1215.5,3985.4,46.5,27.5732,0.7686,11.0796,5.4389,0.8848,100.2169,18941.0,11.8043,128.0,68.0,60.0,27.0317,5109.0,4.6835,38.0,17.0,21.0,119.25,41.4739,0.8712,15.2724,10.7123,0.6532,82.6307,18.7336,128.0,48.0,19.9668,6.7444,38.0,11.0,71.2867,12.6128,112.0,48.0,15.4096,2.7678,24.0,11.0,0.3798
17491,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1454.7,3985.3,100.5,39.0492,0.8282,13.2609,10.994,0.5514,110.7118,44949.0,28.6466,213.0,67.0,146.0,25.1478,10210.0,3.4244,33.0,18.0,15.0,239.25,57.0615,0.9234,19.4489,16.7246,0.4604,93.2662,26.9479,213.0,57.0,20.4635,4.7877,33.0,13.0,80.4348,16.398,147.0,57.0,17.0181,1.7698,22.0,13.0,0.418
17492,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1396.1,3987.7,65.0,31.4627,0.8251,10.8321,7.9811,0.7125,83.5,21877.0,9.6007,105.0,63.0,42.0,22.6832,5943.0,2.5944,29.0,18.0,11.0,172.5,48.2506,0.9311,16.7732,13.1768,0.62,80.8844,17.7699,146.0,53.0,18.9176,3.8971,29.0,12.0,79.2907,21.1143,146.0,53.0,16.6233,2.536,25.0,12.0,0.3718
17493,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1247.0,3990.3,67.75,37.0321,0.6208,12.9947,8.7347,0.7633,85.1527,23417.0,14.7023,131.0,60.0,71.0,16.28,4477.0,1.3228,21.0,14.0,7.0,196.75,53.6312,0.8596,18.8143,14.2225,0.6731,73.7764,20.5603,170.0,46.0,14.3355,1.8953,21.0,10.0,67.666,20.6702,170.0,46.0,13.291,1.208,18.0,10.0,0.3401
17494,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1597.2,3991.3,24.25,18.8994,0.8531,6.8876,4.899,0.6567,117.6961,12005.0,17.4927,150.0,75.0,75.0,22.7843,2324.0,3.4773,30.0,17.0,13.0,104.5,36.9122,0.9638,12.7224,10.0,0.5816,101.5606,24.4025,150.0,58.0,16.8931,3.9037,30.0,12.0,96.4013,24.0642,138.0,58.0,15.0094,1.2626,19.0,12.0,0.2388
17495,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1228.0,3993.2,65.0,40.0431,0.5094,14.9388,8.0334,0.8561,105.303,27800.0,38.963,255.0,56.0,199.0,16.6288,4390.0,1.4298,22.0,14.0,8.0,184.25,56.0112,0.738,20.1795,13.1234,0.7837,84.6208,37.4216,255.0,47.0,14.2038,2.278,22.0,9.0,73.174,31.1403,241.0,47.0,12.8616,1.3681,17.0,9.0,0.3465
17496,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1294.1,3997.0,75.25,39.2379,0.6142,15.0117,7.2343,0.8979,77.882,23754.0,13.9267,120.0,55.0,65.0,18.3279,5590.0,2.5231,25.0,13.0,12.0,213.75,56.4915,0.8417,20.8335,13.281,0.7987,68.1183,14.455,137.0,46.0,15.0761,3.0857,25.0,10.0,62.694,11.6237,137.0,46.0,13.2696,1.4612,18.0,10.0,0.3544
17497,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1565.6,3994.3,75.0,32.6379,0.8848,11.3575,9.0998,0.519,80.9253,24925.0,8.8294,102.0,62.0,40.0,33.1493,10210.0,5.4692,45.0,22.0,23.0,190.75,50.7203,0.9318,16.9397,14.0378,0.5153,78.5569,15.1483,209.0,55.0,25.2078,7.7387,45.0,14.0,76.9606,18.0455,209.0,55.0,19.8556,2.9818,28.0,14.0,0.3955
17498,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1494.2,3992.6,16.25,14.6804,0.9475,5.3026,3.8246,0.6378,114.8235,7808.0,31.944,173.0,71.0,102.0,22.2941,1516.0,3.214,30.0,17.0,13.0,85.25,33.1795,0.9731,11.177,9.5,0.5188,98.5698,35.4555,182.0,60.0,16.2238,3.5183,30.0,11.0,94.5652,35.1839,182.0,60.0,14.7283,1.2514,19.0,11.0,0.1867
17499,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1274.4,3996.7,72.25,33.9656,0.787,11.5206,9.3626,0.5749,81.478,24036.0,19.4901,172.0,57.0,115.0,19.4678,5743.0,2.5458,25.0,15.0,10.0,194.75,51.2254,0.9326,17.4509,15.2213,0.4714,73.8708,20.442,172.0,47.0,15.1995,3.8881,25.0,8.0,69.2628,19.6297,155.0,47.0,12.614,1.6174,19.0,8.0,0.3779
17500,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1523.8,3995.8,20.0,16.826,0.8877,6.6307,4.0142,0.808,133.7073,10964.0,24.5072,195.0,89.0,106.0,26.9878,2213.0,7.4428,48.0,19.0,29.0,95.5,35.2344,0.9667,12.3623,10.0461,0.5638,117.3003,25.1632,195.0,70.0,19.1201,5.542,48.0,13.0,112.8306,23.4621,184.0,70.0,16.9767,1.6195,23.0,13.0,0.2028
17501,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1228.4,4005.0,65.0,34.8908,0.671,13.6728,6.9143,0.8881,122.7719,32289.0,34.6599,224.0,65.0,159.0,19.7148,5185.0,2.6856,28.0,16.0,12.0,171.75,51.4641,0.8149,19.5175,11.997,0.8083,107.864,38.8761,224.0,49.0,15.9175,3.6205,28.0,11.0,98.7033,38.5244,201.0,49.0,13.5841,1.5546,18.0,11.0,0.3787
17502,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1339.3,4003.9,56.75,30.0909,0.7876,11.3168,6.6787,0.8046,80.2544,18298.0,17.5834,156.0,59.0,97.0,21.1316,4818.0,2.2034,26.0,17.0,9.0,165.75,47.4597,0.9247,17.2381,12.3599,0.6753,67.1009,14.6265,156.0,50.0,17.5723,3.2257,26.0,12.0,60.2225,5.1594,76.0,50.0,15.711,1.7924,22.0,12.0,0.3437
17503,JKAH30.1d_MPOA_1_Scan8.qptiff - resolution #1_Region 7.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1322.2,4003.9,69.0,32.6017,0.8158,11.832,8.3245,0.693,70.0714,19620.0,5.6087,85.0,58.0,27.0,18.7679,5255.0,1.5309,24.0,16.0,8.0,165.0,47.8657,0.905,16.5198,13.7992,0.3795,67.4299,10.8426,102.0,52.0,16.6335,2.3577,24.0,11.0,65.4987,13.1113,102.0,52.0,15.0731,1.4633,20.0,11.0,0.4238
