,Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Nucleus/Cell area ratio
8187,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1257.5,3602.9,27.0,19.2997,0.9109,6.5554,5.4488,0.4767,254.8684,29055.0,0.3395,255.0,254.0,1.0,17.0351,1942.0,1.2894,21.0,14.0,7.0,96.0,35.9146,0.9353,12.2655,9.9772,0.5678,232.7397,34.9749,255.0,131.0,14.4639,2.0876,21.0,11.0,223.5329,38.0058,255.0,131.0,13.3942,1.2571,17.0,11.0,0.2893
8188,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1247.5,3606.0,47.0,25.7388,0.8915,9.364,6.9608,0.615,252.2062,48928.0,7.0445,255.0,217.0,38.0,26.4691,5135.0,4.3585,35.0,18.0,17.0,137.25,43.4907,0.9119,15.2613,11.8977,0.6058,211.2105,42.6473,255.0,119.0,18.7877,6.5782,35.0,10.0,188.9328,37.0065,255.0,119.0,14.6134,2.6323,21.0,10.0,0.3438
8189,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1882.2,3608.5,72.75,37.0293,0.6667,13.5369,7.0296,0.8756,187.4608,54926.0,41.5207,255.0,112.0,143.0,20.4505,5992.0,1.6054,25.0,16.0,9.0,202.75,53.7651,0.8814,19.5916,12.7528,0.7586,167.4502,45.5449,255.0,79.0,17.8229,2.5322,25.0,12.0,156.175,43.8409,255.0,79.0,16.3423,1.5772,20.0,12.0,0.3595
8190,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1760.8,3610.0,95.75,38.0307,0.8319,12.2841,10.8472,0.5063,143.8638,55963.0,24.336,227.0,102.0,125.0,19.3882,7542.0,1.4787,24.0,17.0,7.0,230.5,55.4317,0.9427,18.3377,16.5,0.3737,124.0674,27.4574,227.0,80.0,17.3424,2.1679,24.0,13.0,109.565,19.3734,159.0,80.0,15.8437,1.1075,19.0,13.0,0.4161
8191,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1299.6,3614.3,96.25,39.394,0.7794,13.0632,10.7522,0.4313,239.1525,92552.0,29.6622,255.0,131.0,124.0,16.969,6567.0,1.7978,22.0,13.0,9.0,231.75,55.8528,0.9336,19.2757,16.0,0.437,199.1485,58.5227,255.0,88.0,14.5457,2.5211,22.0,9.0,170.5849,57.3145,255.0,88.0,12.8155,1.1818,16.0,9.0,0.4169
8192,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1699.5,3616.1,38.25,23.4004,0.8778,8.2701,5.9001,0.6902,152.5063,24401.0,25.2141,192.0,99.0,93.0,21.8937,3503.0,1.4169,25.0,19.0,6.0,123.25,41.4191,0.9028,14.4403,10.5805,0.6738,129.7348,35.0127,192.0,75.0,18.6842,2.7018,25.0,13.0,118.8263,33.806,186.0,75.0,17.1467,1.59,21.0,13.0,0.3132
8193,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1633.0,3624.2,81.25,38.0844,0.7039,13.7739,8.3818,0.8239,187.9333,62018.0,25.5179,255.0,131.0,124.0,25.6667,8470.0,3.1523,33.0,19.0,14.0,214.75,54.8163,0.8981,19.2133,14.0566,0.7054,166.5986,31.9297,255.0,96.0,20.1601,4.9801,33.0,14.0,153.3647,28.1302,220.0,96.0,16.7444,1.8772,23.0,14.0,0.3801
8194,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1788.9,3620.2,11.0,13.4636,0.7626,4.8987,3.3506,0.6025,140.9362,6624.0,7.17,157.0,130.0,27.0,19.4255,913.0,1.281,22.0,17.0,5.0,59.25,28.9254,0.8899,10.6093,7.0507,0.7556,142.5542,16.399,187.0,117.0,17.675,1.9627,23.0,13.0,142.9482,17.9344,187.0,117.0,17.2487,1.8625,23.0,13.0,0.1884
8195,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1695.2,3626.2,53.0,27.2859,0.8946,9.6652,7.5687,0.6012,149.1126,33103.0,14.7792,223.0,114.0,109.0,22.1261,4912.0,1.5667,25.0,19.0,6.0,147.25,43.9827,0.9565,15.0421,12.5,0.5195,135.6751,24.8969,223.0,86.0,19.3164,2.605,25.0,14.0,127.5908,26.2326,203.0,86.0,17.626,1.3335,21.0,14.0,0.369
8196,JKAX7.3c_MPOA_1_Scan4.qptiff - resolution #1_Region 3.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1794.2,3627.5,68.5,31.6537,0.8591,11.4085,8.3546,0.5997,223.5616,61703.0,30.4911,255.0,147.0,108.0,25.7572,7109.0,3.1059,33.0,20.0,13.0,168.0,48.405,0.901,17.4633,12.8733,0.6863,196.5037,39.9369,255.0,117.0,20.6478,5.0582,33.0,12.0,177.6927,34.5824,255.0,117.0,17.0957,2.4238,23.0,12.0,0.4083
