,Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Nucleus/Cell area ratio
0,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1860.2,4324.6,284.0,60.5521,0.9734,19.702,18.5,0.3058,52.9153,59953.0,3.7383,62.0,42.0,20.0,65.0803,73736.0,5.2516,81.0,52.0,29.0,475.75,78.0743,0.9808,25.4917,23.5,0.2853,50.4228,5.1195,62.0,36.0,54.1539,15.3264,81.0,17.0,46.7601,4.6535,60.0,36.0,38.0973,10.3038,60.0,17.0,0.5938
1,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1812.2,4377.3,302.75,64.418,0.9168,21.5257,18.1506,0.5355,42.0803,50833.0,4.3794,56.0,34.0,22.0,40.2632,48638.0,1.5046,44.0,36.0,8.0,508.0,81.0033,0.9729,27.174,23.9745,0.4655,42.97,5.4216,61.0,32.0,37.6742,3.9551,44.0,24.0,44.2743,6.4456,61.0,32.0,33.8786,3.3197,40.0,24.0,0.5965
2,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1918.9,4563.1,33.5,26.3642,0.6057,9.6977,6.1333,0.7851,53.8071,7533.0,2.1886,58.0,48.0,10.0,18.4429,2582.0,0.9911,21.0,16.0,5.0,135.0,43.3506,0.9027,15.533,12.0208,0.646,54.9096,4.2236,66.0,43.0,17.452,1.2639,21.0,14.0,55.2935,4.6727,66.0,43.0,17.107,1.163,21.0,14.0,0.2567
3,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2066.9,4565.6,36.0,22.9894,0.856,7.6796,6.62,0.5763,57.1986,8351.0,4.49,66.0,46.0,20.0,45.4658,6638.0,0.9838,48.0,42.0,6.0,113.75,38.5487,0.9619,12.9987,11.5567,0.3861,55.6982,6.1794,68.0,42.0,44.0903,1.4971,48.0,40.0,54.987,6.7264,68.0,42.0,43.4383,1.2345,47.0,40.0,0.323
4,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2056.3,4568.5,24.5,20.9355,0.7024,8.2265,4.1193,0.8883,56.495,5706.0,1.8035,62.0,54.0,8.0,46.2277,4669.0,1.0186,49.0,43.0,6.0,88.25,35.651,0.8725,13.0667,9.153,0.6855,58.0197,2.9154,65.0,53.0,43.2085,3.6825,49.0,31.0,58.626,3.0513,65.0,53.0,42.0079,3.6713,49.0,31.0,0.2796
5,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2075.5,4570.7,36.5,28.034,0.5836,12.0584,4.1584,0.9504,47.2876,7235.0,3.2316,55.0,40.0,15.0,45.7255,6996.0,1.1823,48.0,43.0,5.0,116.5,43.7046,0.7664,17.0509,9.5522,0.8321,46.4319,3.5712,55.0,39.0,42.8936,3.4882,48.0,30.0,46.0189,3.6578,54.0,39.0,41.5268,3.4103,47.0,30.0,0.316
6,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2064.3,4576.5,47.75,32.0525,0.5841,13.4318,5.0261,0.9338,53.1606,10260.0,2.3914,59.0,48.0,11.0,47.6425,9195.0,1.7144,53.0,44.0,9.0,119.5,43.8417,0.7813,17.3911,9.9659,0.8016,52.9189,2.9839,59.0,45.0,42.5343,6.0947,53.0,25.0,52.7569,3.3166,59.0,45.0,39.1111,5.5544,47.0,25.0,0.3924
7,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2062.8,4839.3,216.0,57.9192,0.8091,19.8274,14.291,0.6918,46.8339,40605.0,4.6297,59.0,38.0,21.0,58.2837,50532.0,2.0196,65.0,53.0,12.0,405.75,73.9855,0.9315,25.6155,20.1246,0.6041,46.8021,5.6697,61.0,36.0,55.2176,5.4448,66.0,37.0,46.7656,6.6699,61.0,36.0,51.6967,5.9856,66.0,37.0,0.533
8,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1999.6,4872.1,42.0,35.7535,0.4129,15.1574,4.9447,0.953,53.9045,9595.0,4.5606,61.0,42.0,19.0,38.6067,6872.0,2.3775,45.0,33.0,12.0,175.0,52.9682,0.7838,21.2055,10.8423,0.8621,52.2511,5.269,61.0,40.0,34.8631,5.0558,45.0,22.0,51.6883,5.3784,61.0,40.0,33.5889,5.0946,43.0,22.0,0.2502
9,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2040.8,4895.1,252.25,61.041,0.8507,19.4723,17.9608,0.3208,48.9158,49356.0,3.2796,57.0,40.0,17.0,20.5431,20728.0,0.9952,23.0,18.0,5.0,449.5,77.0133,0.9524,25.2438,23.5,0.2833,47.2967,3.8448,57.0,37.0,19.1667,1.8841,23.0,14.0,45.2314,3.51,53.0,37.0,17.4109,1.146,20.0,14.0,0.5603
10,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2121.7,4972.4,128.0,48.2966,0.6896,18.5791,9.9559,0.8731,54.3822,28170.0,4.3985,68.0,47.0,21.0,21.9903,11391.0,1.0619,24.0,19.0,5.0,293.75,65.6377,0.8568,24.9818,15.5825,0.7918,54.0587,5.1362,69.0,42.0,20.7728,1.6103,24.0,16.0,53.8037,5.6406,69.0,42.0,19.8128,1.2878,23.0,16.0,0.4406
11,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2032.1,4993.5,19.25,17.5896,0.7819,6.1954,4.9688,0.6431,67.9412,5775.0,2.9128,74.0,60.0,14.0,18.4941,1572.0,0.7962,21.0,17.0,4.0,100.25,36.5228,0.9444,12.5325,10.5,0.5169,66.5926,6.8545,80.0,48.0,17.9333,0.9054,21.0,15.0,66.2344,7.5271,80.0,48.0,17.7844,0.8748,20.0,15.0,0.2067
12,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1873.2,4998.5,111.25,51.5688,0.5257,18.8855,9.315,0.9008,61.049,27411.0,4.4323,73.0,51.0,22.0,27.3786,12293.0,1.8466,33.0,22.0,11.0,286.25,66.6739,0.8092,25.163,15.3231,0.8166,59.3002,6.38,76.0,43.0,25.2819,2.4944,33.0,17.0,58.1736,7.1467,76.0,43.0,23.9311,1.8378,28.0,17.0,0.3888
13,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1823.6,5002.4,130.5,44.9333,0.8122,14.8839,12.5664,0.5459,54.3478,28750.0,2.5091,61.0,47.0,14.0,22.4972,11901.0,0.9792,25.0,19.0,6.0,285.5,61.6045,0.9453,20.7327,18.0,0.4472,52.5949,3.462,61.0,43.0,21.3587,1.5866,25.0,16.0,51.0847,3.4598,60.0,43.0,20.3778,1.3349,25.0,16.0,0.4626
14,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2141.5,5026.0,48.75,28.9239,0.7323,10.0939,7.0984,0.7235,44.5522,8955.0,1.5487,49.0,42.0,7.0,19.9104,4002.0,0.9497,22.0,17.0,5.0,129.5,43.6863,0.8527,15.8855,10.8716,0.7691,45.0193,2.3464,51.0,40.0,18.7919,1.5618,22.0,15.0,45.3145,2.6939,51.0,40.0,18.0849,1.4567,22.0,15.0,0.3803
15,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2139.4,5035.2,60.25,30.3498,0.822,10.7642,7.9665,0.6879,45.6898,11194.0,1.7884,50.0,41.0,9.0,19.3469,4740.0,1.1796,22.0,16.0,6.0,139.25,45.2816,0.8534,16.2248,10.9068,0.7531,44.5811,2.2577,50.0,38.0,18.1123,1.7545,22.0,14.0,43.7215,2.2107,50.0,38.0,17.1551,1.5133,21.0,14.0,0.4301
16,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1705.4,5066.3,146.25,49.5249,0.7493,17.0659,11.3676,0.7032,52.2201,30601.0,3.5577,60.0,43.0,17.0,23.7287,13905.0,2.1395,29.0,18.0,11.0,314.0,66.622,0.889,23.009,17.1799,0.6176,51.4944,5.3487,64.0,35.0,20.7576,3.9424,29.0,12.0,50.8616,6.4573,64.0,35.0,18.1667,3.2701,26.0,12.0,0.4663
17,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1790.0,5089.6,90.75,42.7602,0.6237,14.4817,9.9885,0.8084,68.3696,25160.0,6.8919,81.0,51.0,30.0,21.0734,7755.0,1.4755,25.0,18.0,7.0,202.5,56.0937,0.8087,20.3395,13.5337,0.7797,64.6585,8.4225,81.0,44.0,19.5074,2.0735,25.0,15.0,61.5964,8.3453,80.0,44.0,18.2152,1.5356,23.0,15.0,0.4549
18,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1798.9,5094.1,60.0,31.5708,0.7565,12.0951,6.3989,0.8723,63.0976,15522.0,3.8373,70.0,54.0,16.0,20.9065,5143.0,1.1726,24.0,18.0,6.0,139.25,46.8342,0.7978,18.067,9.6378,0.8555,59.1194,6.4867,70.0,41.0,19.3779,1.8067,24.0,15.0,56.0127,6.4398,70.0,41.0,18.1841,1.22,23.0,15.0,0.4363
19,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1818.7,5128.8,89.5,44.9768,0.556,15.9314,8.5245,0.8768,52.2521,18863.0,3.3116,60.0,42.0,18.0,21.6094,7801.0,1.3395,25.0,18.0,7.0,225.75,59.6562,0.7971,21.5343,13.2838,0.8108,51.0255,4.636,65.0,40.0,19.474,2.3584,25.0,14.0,50.2085,5.1831,65.0,40.0,18.0517,1.735,22.0,14.0,0.3932
20,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1830.3,5125.0,40.5,26.3096,0.7352,9.4664,6.2138,0.7704,59.807,10227.0,3.0665,67.0,52.0,15.0,20.8129,3559.0,0.958,23.0,19.0,4.0,120.25,40.8817,0.9041,14.5485,11.0619,0.6259,57.0455,4.3059,67.0,45.0,19.2376,2.1146,23.0,13.0,55.5367,4.137,66.0,45.0,18.377,2.0782,23.0,13.0,0.3528
21,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,2013.8,5139.8,284.5,66.9583,0.7974,22.1797,18.3193,0.5094,55.5289,63414.0,6.5682,73.0,42.0,31.0,23.2776,26583.0,1.2935,27.0,20.0,7.0,500.5,82.1719,0.9315,28.1251,24.1477,0.4599,56.1504,7.5353,75.0,41.0,21.4873,2.4994,27.0,15.0,56.9767,8.59,75.0,41.0,19.1071,1.5488,23.0,15.0,0.5727
22,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1781.9,5144.1,243.0,62.1277,0.7911,19.8779,16.7061,0.5257,54.192,53054.0,3.7716,63.0,43.0,20.0,21.9765,21515.0,1.3394,26.0,18.0,8.0,446.75,77.2044,0.9419,25.9503,22.7165,0.4837,51.9256,6.0178,67.0,35.0,20.113,2.4407,26.0,14.0,49.1795,7.009,67.0,35.0,17.8552,1.3011,21.0,14.0,0.5469
23,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1749.7,5145.6,197.0,54.2835,0.8401,18.622,12.7721,0.7421,49.5057,39060.0,3.4156,61.0,41.0,20.0,31.4804,24838.0,1.8947,36.0,27.0,9.0,373.5,71.6998,0.913,24.5073,17.9877,0.6516,49.8869,4.8554,63.0,39.0,28.8742,3.7372,36.0,17.0,50.3135,6.0492,63.0,39.0,25.9574,3.0773,34.0,17.0,0.5279
24,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1807.2,5197.0,52.75,34.6031,0.5536,14.1531,5.1495,0.9432,56.3009,12161.0,4.8921,65.0,45.0,20.0,38.1944,8250.0,2.4149,44.0,33.0,11.0,151.25,49.0421,0.7903,19.7242,10.4051,0.8459,53.5731,5.7355,65.0,40.0,32.4122,6.104,44.0,17.0,52.0738,5.6163,65.0,40.0,29.2341,5.1031,38.0,17.0,0.3458
25,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1825.1,5199.3,26.5,21.3261,0.7322,8.7698,3.8206,0.8994,53.7568,5967.0,1.9689,58.0,49.0,9.0,36.5405,4056.0,2.3618,43.0,31.0,12.0,91.75,36.5939,0.861,14.0514,8.7217,0.7423,53.159,2.674,61.0,45.0,29.7358,6.9822,43.0,15.0,52.9038,2.8896,61.0,45.0,26.8308,6.2418,37.0,15.0,0.2842
26,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1815.6,5203.5,35.0,22.9246,0.8369,8.7084,5.0236,0.8204,48.1338,6835.0,2.0079,53.0,42.0,11.0,35.3662,5022.0,1.5505,40.0,32.0,8.0,104.0,36.979,0.9557,12.9074,10.5,0.5609,46.9643,2.8978,53.0,39.0,33.2833,2.0665,40.0,29.0,46.3669,3.0969,52.0,39.0,32.2194,1.3696,37.0,29.0,0.3345
27,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1815.1,5211.3,110.25,66.8451,0.3101,24.0026,10.5,0.9216,41.6335,18402.0,3.4022,52.0,34.0,18.0,37.0973,16397.0,1.8175,42.0,32.0,10.0,272.75,76.9393,0.579,29.0505,13.8674,0.9,41.2858,3.6721,52.0,31.0,31.305,6.6161,42.0,15.0,41.0505,3.8286,51.0,31.0,27.3844,5.751,37.0,15.0,0.4033
28,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1864.6,5220.2,232.25,65.9233,0.6716,21.4659,16.6711,0.5634,59.4393,55338.0,4.7226,70.0,46.0,24.0,20.6241,19201.0,1.1549,24.0,17.0,7.0,442.75,79.6419,0.8772,27.2811,22.5961,0.5334,56.8757,6.2597,70.0,39.0,19.3311,1.9432,24.0,14.0,54.031,6.524,69.0,39.0,17.8963,1.604,23.0,14.0,0.5254
29,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1794.1,5268.9,63.25,35.1393,0.6437,14.168,6.6384,0.8939,63.9805,16379.0,5.7034,74.0,49.0,25.0,30.4648,7799.0,1.9156,35.0,27.0,8.0,151.75,50.3474,0.7523,20.2032,11.001,0.8412,61.2118,7.4835,75.0,46.0,27.6026,3.3364,35.0,19.0,59.204,7.9718,75.0,46.0,25.5269,2.5079,32.0,19.0,0.4158
30,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1801.3,5273.4,14.0,14.1476,0.879,4.8248,4.0913,0.5384,53.0847,3132.0,2.351,57.0,47.0,10.0,28.3559,1673.0,1.079,31.0,26.0,5.0,59.75,28.0361,0.9552,9.5311,8.3903,0.467,50.4917,5.1033,62.0,41.0,27.562,1.2616,31.0,24.0,49.6557,5.4628,62.0,41.0,27.306,1.2109,31.0,24.0,0.2379
31,JKAH28.1f_MPOA_0_Scan1.qptiff - resolution #1_Region 8.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1796.3,5282.1,52.0,31.9183,0.6414,13.0825,5.6671,0.9212,57.8619,12151.0,12.0947,77.0,38.0,39.0,32.019,6724.0,2.1162,37.0,27.0,10.0,142.25,44.9606,0.8843,17.3719,10.7434,0.7901,53.2063,11.7394,77.0,37.0,27.9983,4.1316,37.0,18.0,50.5055,10.6475,73.0,37.0,25.6657,3.0899,31.0,18.0,0.3627
32,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1613.0,4763.2,27.0,26.3212,0.4897,11.0365,3.5327,0.9664,48.7387,5410.0,9.9295,81.0,30.0,51.0,15.8198,1756.0,2.0145,23.0,12.0,11.0,124.0,43.5206,0.8227,16.9331,9.3615,0.8467,37.3815,20.9463,135.0,16.0,12.0181,3.427,23.0,5.0,34.124,22.1153,135.0,16.0,10.9276,2.9354,22.0,5.0,0.2102
33,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1583.1,4767.3,23.75,18.1756,0.9034,6.2586,4.9895,0.5417,89.7273,8883.0,27.1635,137.0,35.0,102.0,18.5253,1834.0,2.9463,24.0,13.0,11.0,103.5,36.4964,0.9765,12.3013,10.9148,0.4091,57.6699,35.0646,146.0,20.0,11.9927,4.1706,24.0,7.0,47.5303,30.9624,146.0,20.0,9.9265,1.5373,16.0,7.0,0.2352
34,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1579.6,4779.7,21.75,19.476,0.7206,7.9868,3.9214,0.8961,76.1739,7008.0,19.5412,144.0,41.0,103.0,15.0761,1387.0,1.8766,18.0,11.0,7.0,96.0,36.3175,0.9146,13.3959,9.3603,0.7098,40.615,25.6885,144.0,17.0,10.6641,2.8157,18.0,7.0,29.5254,15.1372,142.0,17.0,9.2881,1.1525,13.0,7.0,0.2337
35,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1624.5,4789.4,46.25,27.5186,0.7675,10.3636,6.2084,0.773,42.8053,8133.0,12.051,84.0,29.0,55.0,34.7947,6611.0,7.7647,51.0,20.0,31.0,141.75,43.6739,0.9339,15.7938,11.783,0.6551,35.7518,12.8531,98.0,20.0,21.5088,11.0584,51.0,8.0,32.2063,11.7464,98.0,20.0,14.8307,4.4743,29.0,8.0,0.3275
36,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1586.3,4789.3,56.25,28.4265,0.8748,9.7896,7.8642,0.5707,44.9307,10379.0,15.0485,104.0,31.0,73.0,20.329,4696.0,3.4984,28.0,14.0,14.0,152.5,45.1689,0.9393,15.0848,13.0,0.3962,34.3742,13.0922,104.0,18.0,14.3154,5.3881,28.0,8.0,27.9738,5.4516,41.0,18.0,10.6693,1.9897,16.0,8.0,0.3702
37,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1575.1,4789.8,17.75,15.5195,0.9261,5.6304,3.9809,0.7347,34.5753,2524.0,3.6928,40.0,24.0,16.0,16.3288,1192.0,3.1004,24.0,12.0,12.0,74.5,31.585,0.9384,11.4463,8.6254,0.6428,29.2824,5.8506,40.0,19.0,10.8272,3.6263,24.0,7.0,27.5877,5.3869,38.0,19.0,9.0658,1.2166,13.0,7.0,0.2275
38,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1606.8,4794.1,115.0,43.9899,0.7468,14.5949,11.4106,0.6381,54.8113,25268.0,23.2028,128.0,22.0,106.0,17.2213,7939.0,2.2905,24.0,12.0,12.0,262.25,60.177,0.91,20.2553,17.2624,0.541,40.5157,21.0387,128.0,19.0,14.038,3.4038,24.0,8.0,29.3834,9.2361,63.0,19.0,11.5591,1.5749,16.0,8.0,0.4397
39,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1630.2,4806.6,263.75,87.4692,0.4332,29.4548,16.3275,0.8459,37.2783,39515.0,23.7046,137.0,18.0,119.0,17.9189,18994.0,2.5822,25.0,12.0,13.0,516.75,96.6218,0.6956,35.372,22.2631,0.7955,34.9981,21.4137,137.0,18.0,15.3217,3.6284,25.0,8.0,32.5978,18.4106,132.0,18.0,12.5879,2.3301,20.0,8.0,0.5145
40,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1665.1,4825.3,74.75,41.9351,0.5342,15.808,8.3773,0.871,53.6852,16374.0,26.3155,161.0,22.0,139.0,21.8492,6664.0,3.9391,31.0,13.0,18.0,206.5,57.7762,0.7774,21.7445,13.1026,0.825,41.2029,20.8863,161.0,18.0,15.6473,5.757,31.0,8.0,33.9235,11.9876,80.0,18.0,12.0306,2.8092,20.0,8.0,0.3633
41,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1655.6,4831.8,40.75,23.9602,0.892,8.4861,6.6567,0.5525,67.5273,11142.0,21.8533,148.0,33.0,115.0,20.1576,3326.0,2.6502,26.0,14.0,12.0,105.0,39.2554,0.8563,13.9929,10.6066,0.5665,50.6081,21.5002,148.0,22.0,15.4371,4.6151,26.0,8.0,39.7031,12.2317,67.0,22.0,12.3945,2.6176,19.0,8.0,0.39
42,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1575.1,4838.1,45.75,30.8181,0.6053,11.7883,5.764,0.9046,75.3698,14471.0,23.9588,129.0,26.0,103.0,14.974,2875.0,1.5801,18.0,12.0,6.0,142.75,48.4602,0.7639,17.373,11.1016,0.8263,51.3316,26.3677,129.0,21.0,13.0175,2.1434,18.0,8.0,39.2178,17.8586,114.0,21.0,12.0315,1.6588,16.0,8.0,0.3339
43,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1660.1,4840.7,33.0,21.9528,0.8605,8.1738,5.9637,0.6104,51.3986,7093.0,11.1464,86.0,31.0,55.0,23.8841,3296.0,4.2599,33.0,16.0,17.0,102.75,37.1196,0.9371,12.3356,10.7862,0.3326,37.7864,14.8728,86.0,18.0,15.1626,7.0012,33.0,7.0,30.9307,11.3943,72.0,18.0,10.7701,2.6218,19.0,7.0,0.3236
44,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1674.2,4842.9,60.0,30.67,0.8016,11.271,7.0412,0.8096,36.0976,8880.0,7.9472,57.0,22.0,35.0,18.3089,4504.0,2.8589,25.0,13.0,12.0,172.75,48.2717,0.9316,16.9535,12.5,0.6622,29.2254,8.6753,57.0,17.0,13.1994,4.4152,25.0,7.0,25.435,6.4487,43.0,17.0,10.3812,1.8379,15.0,7.0,0.3515
45,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1583.4,4841.8,29.5,20.9009,0.8486,7.2514,5.7438,0.6272,93.848,11731.0,23.3667,167.0,44.0,123.0,17.824,2228.0,2.5275,24.0,13.0,11.0,91.75,35.5206,0.9138,12.4922,9.8333,0.5777,80.4032,31.1213,170.0,24.0,13.0914,3.9317,24.0,8.0,73.5992,32.3593,170.0,24.0,10.6964,1.7182,15.0,8.0,0.3323
46,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1637.2,4846.5,33.5,23.8198,0.742,9.5214,4.687,0.8692,40.4389,5621.0,5.3012,55.0,30.0,25.0,14.2662,1983.0,2.202,21.0,10.0,11.0,125.75,41.3344,0.9249,15.1991,10.3541,0.7387,34.6337,7.3637,55.0,19.0,10.6416,2.6764,21.0,7.0,32.429,6.8221,52.0,19.0,9.265,1.0743,13.0,7.0,0.2704
47,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1615.7,4867.4,65.0,30.6928,0.8671,10.4446,8.6014,0.3719,50.0373,13410.0,9.5014,95.0,31.0,64.0,24.6716,6612.0,4.4684,37.0,17.0,20.0,178.0,48.2048,0.9626,16.1879,14.5,0.2616,50.3013,14.7009,118.0,21.0,18.1632,6.541,39.0,9.0,50.4588,17.0743,118.0,21.0,14.2784,4.0017,39.0,9.0,0.3686
48,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1681.5,5362.8,80.5,35.9706,0.7818,13.0342,9.6106,0.6378,34.0762,11177.0,8.9431,100.0,25.0,75.0,14.6616,4809.0,1.5926,18.0,11.0,7.0,209.0,53.2967,0.9246,18.8808,15.1829,0.5706,36.6834,19.8553,124.0,17.0,12.27,2.4113,18.0,7.0,38.3635,24.2915,124.0,17.0,10.7289,1.365,14.0,7.0,0.3921
49,JKAH28.1f_MPOA_1_Scan1.qptiff - resolution #1_Region 1.ome.tif,PathCellObject,,Anteroventral preoptic nucleus,Polygon,1699.7,5364.9,41.75,25.3584,0.8159,9.8199,5.696,0.8332,55.3837,9526.0,17.386,117.0,34.0,83.0,20.6512,3552.0,3.0176,28.0,14.0,14.0,117.75,41.6336,0.8537,15.6097,9.663,0.7978,40.4588,16.6485,117.0,20.0,14.9535,5.439,28.0,7.0,31.9302,7.9435,57.0,20.0,11.6977,3.4792,25.0,7.0,0.3552
