,Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Nucleus/Cell area ratio
19,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1121.9,4216.3,67.25,31.6856,0.8417,11.927,7.6485,0.7755,51.4167,14191.0,9.7677,73.0,33.0,40.0,48.3478,13344.0,11.4766,74.0,28.0,46.0,183.5,49.2982,0.9488,17.6796,13.1824,0.6657,42.7541,14.417,123.0,23.0,30.6386,15.9898,74.0,12.0,37.5565,14.2645,123.0,23.0,20.013,5.3639,36.0,12.0,0.3733
20,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1050.4,4215.1,44.5,24.0476,0.967,8.2176,7.0388,0.507,56.9667,10254.0,15.8537,118.0,36.0,82.0,19.8167,3567.0,2.3242,26.0,15.0,11.0,138.0,42.0097,0.9826,14.0376,12.5,0.3758,36.7892,17.3501,118.0,18.0,14.6559,4.0349,26.0,8.0,27.104,5.9676,45.0,18.0,12.1787,1.5997,16.0,8.0,0.3188
21,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1074.3,4217.4,60.75,30.5979,0.8154,11.4826,7.0386,0.808,58.3896,14539.0,23.7715,106.0,23.0,83.0,64.0602,15951.0,18.6405,102.0,32.0,70.0,164.25,47.3306,0.9214,17.1498,11.7297,0.7257,47.217,22.3845,106.0,18.0,38.909,24.1292,102.0,10.0,40.4317,18.4749,99.0,18.0,23.6341,10.3429,57.0,10.0,0.3729
22,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1139.2,4220.5,18.75,17.935,0.7325,7.5303,3.1942,0.9099,49.1772,3885.0,17.6546,102.0,23.0,79.0,24.1519,1908.0,6.125,38.0,16.0,22.0,97.25,36.3867,0.923,13.4008,8.8536,0.7593,39.2802,18.3779,102.0,18.0,15.3779,5.3654,38.0,10.0,36.7581,17.7199,86.0,18.0,13.1419,1.407,20.0,10.0,0.1924
23,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1160.3,4223.5,72.0,33.9872,0.7833,11.964,8.7645,0.6512,41.6587,12206.0,21.679,126.0,24.0,102.0,18.1741,5325.0,1.1995,22.0,16.0,6.0,163.0,48.0982,0.8854,17.4671,12.3329,0.7233,36.1237,18.306,126.0,20.0,16.3069,2.2738,22.0,10.0,31.6436,13.489,99.0,20.0,14.7956,1.7558,20.0,10.0,0.4473
24,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1041.7,4224.4,37.25,22.6982,0.9086,7.9546,6.4277,0.5408,69.9333,10490.0,15.8469,108.0,37.0,71.0,17.0133,2552.0,1.7835,21.0,13.0,8.0,125.75,40.7142,0.9533,13.9869,11.864,0.4708,43.9642,20.3445,108.0,18.0,13.7197,2.5372,21.0,9.0,32.9292,8.6299,66.0,18.0,12.3201,1.1165,16.0,9.0,0.2912
25,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1199.1,4223.3,15.5,17.2722,0.6529,7.5063,2.8726,0.9196,38.0455,2511.0,4.2224,50.0,31.0,19.0,27.7727,1833.0,4.2201,38.0,20.0,18.0,90.25,35.3629,0.9069,13.4531,8.6699,0.7584,40.7099,22.6905,149.0,20.0,21.9365,7.6498,38.0,12.0,41.3041,24.9836,149.0,20.0,20.6351,7.6399,38.0,12.0,0.1673
26,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1173.5,4236.1,229.5,75.5965,0.5046,23.9337,18.3752,0.6232,33.2298,30372.0,7.5055,67.0,22.0,45.0,21.1039,19289.0,2.7763,29.0,15.0,14.0,447.0,88.3737,0.7192,29.5383,22.98,0.5256,30.0788,7.8364,67.0,19.0,18.5894,3.4772,29.0,11.0,26.7911,6.7515,59.0,19.0,15.9658,1.784,21.0,11.0,0.5129
27,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1150.5,4230.2,41.0,24.2931,0.873,8.5463,6.5997,0.6442,62.2012,10512.0,18.6527,102.0,31.0,71.0,21.2426,3590.0,1.6566,24.0,17.0,7.0,112.5,39.2528,0.9175,13.1248,11.5,0.3679,47.7367,18.8807,102.0,21.0,17.9712,3.0606,24.0,11.0,39.0989,12.7509,85.0,21.0,16.0177,1.7614,20.0,11.0,0.3645
28,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1101.6,4230.5,35.75,23.1521,0.8381,7.3978,6.8257,0.3454,33.1267,4969.0,3.7814,40.0,26.0,14.0,19.0467,2857.0,2.5759,25.0,14.0,11.0,115.5,39.6022,0.9255,13.3272,10.9836,0.5021,28.5204,5.1344,40.0,20.0,15.2043,3.2779,25.0,10.0,26.327,4.1483,40.0,20.0,13.3746,1.5224,18.0,10.0,0.3194
29,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1088.5,4232.5,65.75,34.1976,0.7065,13.0385,7.3377,0.8778,54.0331,14697.0,10.9744,79.0,35.0,44.0,20.2426,5506.0,2.745,26.0,14.0,12.0,181.5,51.4574,0.8614,18.0317,13.0,0.7164,46.2696,14.5305,84.0,21.0,16.2834,3.7508,26.0,10.0,41.6286,14.4237,84.0,21.0,13.9165,1.73,19.0,10.0,0.368
30,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1062.3,4237.0,59.5,30.2804,0.8155,10.731,7.8457,0.6852,37.9388,9295.0,14.3658,101.0,21.0,80.0,17.6204,4317.0,2.39,25.0,12.0,13.0,171.5,47.7724,0.9443,16.5882,13.916,0.5547,28.4125,11.5712,101.0,16.0,13.7478,3.4365,25.0,9.0,23.1202,3.9239,42.0,16.0,11.5964,1.4925,18.0,9.0,0.3523
31,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1152.2,4242.4,107.75,43.2263,0.7247,17.0683,9.4223,0.8326,37.7662,16315.0,18.4912,127.0,21.0,106.0,19.9213,8606.0,1.8676,25.0,16.0,9.0,248.25,61.2877,0.8305,23.4795,15.2739,0.7775,32.2404,14.8321,127.0,19.0,17.8924,2.4113,25.0,12.0,27.9929,9.226,78.0,19.0,16.3327,1.416,20.0,12.0,0.4346
32,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1074.1,4239.9,14.75,13.9484,0.9527,5.3536,3.5222,0.7767,44.3167,2659.0,6.1189,54.0,32.0,22.0,30.9833,1859.0,7.1319,44.0,17.0,27.0,71.75,31.0032,0.938,11.2444,8.2379,0.6664,36.1944,12.789,69.0,19.0,16.0556,8.5117,44.0,10.0,34.057,13.23,69.0,19.0,12.1272,1.9948,22.0,10.0,0.191
33,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1223.9,4248.2,69.0,31.1381,0.8943,11.6859,8.0196,0.6851,32.6846,9119.0,3.5676,44.0,26.0,18.0,66.6237,18588.0,15.8531,101.0,35.0,66.0,179.0,48.631,0.9511,17.6495,13.8368,0.5648,32.2887,8.2336,64.0,20.0,40.9163,23.6254,101.0,14.0,32.0365,10.1397,64.0,20.0,24.5411,7.9964,53.0,14.0,0.3835
34,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1079.6,4246.4,34.25,21.971,0.8916,7.3744,6.4148,0.4255,49.1773,6934.0,20.4947,111.0,25.0,86.0,19.5887,2762.0,2.1516,24.0,16.0,8.0,93.25,35.7917,0.9147,12.4328,9.0169,0.6512,43.3191,24.0345,111.0,18.0,15.7128,3.6744,24.0,10.0,39.8043,25.3248,109.0,18.0,13.3872,2.0937,22.0,10.0,0.3649
35,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1235.6,4253.5,43.25,27.091,0.7405,10.3091,5.6978,0.8326,39.4358,7059.0,10.9468,83.0,27.0,56.0,18.8436,3373.0,1.5354,23.0,15.0,8.0,144.0,44.7587,0.9033,16.0253,11.2437,0.7215,30.5425,9.4855,83.0,21.0,16.149,2.3001,23.0,12.0,26.5427,5.0115,74.0,21.0,14.9372,1.3684,19.0,12.0,0.3049
36,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1084.1,4252.8,15.25,14.614,0.8973,5.4425,3.623,0.7656,49.2698,3104.0,16.4711,80.0,24.0,56.0,22.3175,1406.0,3.0258,28.0,17.0,11.0,55.0,27.9833,0.8826,9.964,7.4068,0.6876,35.9005,20.6866,95.0,17.0,15.6154,4.8777,28.0,9.0,30.5696,19.8039,95.0,17.0,12.943,2.1243,20.0,9.0,0.2615
37,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1210.3,4252.9,12.5,12.5777,0.9929,4.4302,3.6751,0.4895,47.0962,2449.0,7.8272,61.0,31.0,30.0,28.3846,1476.0,6.3405,40.0,17.0,23.0,71.75,30.3377,0.9796,10.3889,9.0,0.3444,43.6667,12.2255,74.0,24.0,16.8576,6.2445,40.0,11.0,42.911,12.8866,74.0,24.0,14.3178,1.7372,21.0,11.0,0.1694
38,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1077.1,4258.3,33.25,23.5366,0.7542,9.1268,5.1406,0.8471,55.3852,7477.0,13.1773,94.0,35.0,59.0,17.5926,2375.0,1.6809,21.0,14.0,7.0,111.25,40.2309,0.8638,14.8575,10.2313,0.765,42.9644,20.7449,102.0,19.0,13.9178,2.7679,21.0,10.0,37.6413,21.131,102.0,19.0,12.3429,1.2064,16.0,10.0,0.2966
39,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1169.7,4257.5,46.25,29.9488,0.648,12.0532,5.3023,0.9002,76.4375,14676.0,15.2825,98.0,34.0,64.0,18.9688,3642.0,1.5948,22.0,15.0,7.0,158.5,47.0977,0.8979,17.7076,11.3137,0.761,61.0893,20.2537,105.0,25.0,16.2586,2.3535,22.0,12.0,54.4821,18.4815,105.0,25.0,15.0919,1.5179,19.0,12.0,0.2947
40,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1141.8,4262.7,90.75,42.3058,0.6372,15.537,9.7443,0.8346,45.4454,16633.0,12.5714,105.0,26.0,79.0,28.418,10401.0,5.0404,43.0,19.0,24.0,228.25,58.6257,0.8345,21.212,14.978,0.7282,39.4836,15.7395,105.0,20.0,21.2473,6.981,43.0,12.0,35.5018,16.382,93.0,20.0,16.458,2.6468,26.0,12.0,0.4019
41,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1195.5,4265.1,83.25,39.6372,0.6659,15.1693,8.9113,0.8335,34.2251,11705.0,11.8919,76.0,23.0,53.0,19.9971,6839.0,2.183,26.0,16.0,10.0,211.75,55.6026,0.8607,20.7022,14.8028,0.7092,35.6176,15.4654,105.0,21.0,17.3447,2.7699,26.0,13.0,36.5551,17.413,105.0,21.0,15.5591,1.3048,19.0,13.0,0.4077
42,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1250.6,4264.9,46.5,26.9175,0.8065,10.2872,6.8183,0.7539,47.4921,8976.0,7.1872,60.0,33.0,27.0,36.9312,6980.0,7.3839,51.0,22.0,29.0,148.25,44.7372,0.9308,16.0947,12.0,0.6581,35.7765,10.3245,60.0,21.0,26.7042,9.9509,51.0,13.0,30.3227,6.2041,52.0,21.0,21.9433,6.9562,45.0,13.0,0.3179
43,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1126.2,4264.2,34.5,23.934,0.7568,9.3686,5.5524,0.8014,61.3286,8586.0,14.3278,101.0,37.0,64.0,18.0,2520.0,1.5125,21.0,15.0,6.0,115.0,39.4948,0.9265,14.1939,10.827,0.5833,48.8853,19.9653,109.0,21.0,15.8658,2.0848,21.0,12.0,43.4752,19.6642,109.0,21.0,14.9379,1.5496,20.0,12.0,0.3061
44,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1097.8,4265.6,30.5,20.1929,0.94,7.3208,5.2461,0.7004,51.08,6385.0,9.255,77.0,35.0,42.0,23.528,2941.0,3.0389,30.0,19.0,11.0,110.75,37.907,0.9685,12.8759,10.5,0.5126,34.2342,13.3072,77.0,17.0,16.3716,5.1087,30.0,10.0,27.6332,7.6179,56.0,17.0,13.5674,2.1764,19.0,10.0,0.2729
45,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1224.1,4268.1,27.0,18.6844,0.9719,6.4468,5.1448,0.5748,60.0811,6669.0,11.6214,85.0,36.0,49.0,50.0901,5560.0,9.8567,65.0,29.0,36.0,98.5,35.9468,0.9579,12.1735,10.1726,0.4964,48.1864,18.3019,107.0,22.0,27.7154,15.6146,65.0,13.0,43.5699,18.3521,107.0,22.0,19.0315,5.5335,41.0,13.0,0.2677
46,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1110.9,4273.8,105.5,42.8924,0.7206,13.2505,11.6531,0.5464,37.8028,15915.0,15.0749,95.0,23.0,72.0,19.5439,8228.0,1.9979,26.0,16.0,10.0,247.25,58.1855,0.9177,19.11,17.4819,0.4138,38.3293,17.011,95.0,21.0,17.3031,2.5024,26.0,12.0,38.7168,18.309,91.0,21.0,15.6538,1.2311,19.0,12.0,0.4228
47,JKAH27.2e_MPOA_1_Scan1.qptiff - resolution #1_Region 5.ome.tif,PathCellObject,,Medial preoptic area,Polygon,1064.2,4273.3,39.0,27.8481,0.6319,9.8002,5.7881,0.8343,50.8528,8289.0,18.9532,114.0,24.0,90.0,16.6196,2709.0,1.4707,20.0,14.0,6.0,142.5,44.6451,0.8984,15.4386,11.2525,0.6814,32.8741,16.0727,114.0,18.0,13.9476,2.2444,20.0,10.0,25.709,6.1891,54.0,18.0,12.8826,1.4839,17.0,10.0,0.2845
